record_id,doi,title,source,year,original_route,original_reason,original_exclusion_code,criterion_path_route,criterion_path_reason,criterion_path_exclusion_code,manual_triage_queue,design_anchor,multiomics_evidence,aging_title_anchor,scope_all_tracked_5_of_5,causal_all_tracked_5_of_5,abstract
doi:10.1161/str.56.suppl_1.96,10.1161/str.56.suppl_1.96,Abstract 96: Integrated Genomic and Proteomic Profiling Support Cathepsin-B as a Drug Repurposing Target in Cerebral Small Vessel Disease,semantic_scholar,2025,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,explicit_multiomics,false,false,false,"Background: White Matter Hyperintensities (WMH) are a radiographic manifestation of cerebral small vessel disease (CSVD), representing myelin and axonal loss. Currently, no drugs specifically target or reduce the burden of WMH. Integrating genomic and proteomic data may identify proteins as potential targets to slow WMH progression. Particularly promising are proteins that serve as pathway-level hubs through which polygenic effects converge. Methods: We analyzed data from 53,014 participants enrolled in the UK Biobank. The analytical pipeline involved (Figure 1): 1) linear regression analyses between a polygenic risk score of WMH (from 27 independent variants) and normalized levels of 2,923 proteins ascertained at baseline, adjusting for age, sex, and genetic principal components; 2) evaluation of proteins selected in step 1 for association with WMH volume, ascertained through dedicated research MRIs; 3) mediation analyses to confirm that proteins with significant and directionally concordant associations with both the polygenic score and WMH are indeed mediators of the polygenic score-WMH relationship; 4) Mendelian Randomization using cis-protein quantitative trait loci as instruments to evaluate the causality between selected proteins and WMH and other clinical manifestation of CSVD. Each step was adjusted for multiple testing using Bonferroni correction. Results: Our analyses identified two proteins (Cathepsin B and ECHDC3) that met all the criteria to mediate the polygenic effect of CSVD on WMH. However, only one of these, Cathepsin B, was confirmed by Mendelian Randomization (Beta: -0.092, SE: 0.003, P<0.001). Mendelian Randomization also confirmed the association between Cathepsin B and the risk of intracerebral hemorrhage, small vessel stroke, perivascular spaces volumes, and alterations in white matter microstructure (Figure 2). Conclusions: Our combined genetic and proteomic approach successfully identified Cathepsin B as a protein linked to WMH and other CSVD phenotypes. Cathepsin B, a lysosomal protease, is well-known for its involvement in programmed cell death, including hypoxia/ischemia-induced neuronal death, a key pathophysiological process leading to WMH (Figure 3). Compounds targeting Cathepsin B have shown promising results in reducing neuronal death and neurotoxicity in Alzheimer’s disease models, where WMH often precedes disease onset. This finding provides a basis for repurposing Cathepsin B-targeting compounds to stabilize WMH burden."
doi:10.3389/fimmu.2026.1766460,10.3389/fimmu.2026.1766460,Immune reprogramming in the bone marrow microenvironment: a new perspective on the bone immune microenvironment of postmenopausal osteoporosis.,europepmc,2026,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC1,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Research on postmenopausal osteoporosis (PMOP), a common bone metabolic disease, has traditionally focused on bone loss and imbalance in bone remodeling. However, with the development of bone immunology, the complex interactions between immune cells and bone cells in the bone marrow microenvironment have gradually been revealed, and ""immune reprogramming"" is considered a key factor driving the persistent bone loss in PMOP. Current evidence indicates that the postmenopausal bone marrow microenvironment undergoes significant structural and functional changes. These changes are characterized by a myeloid bias in hematopoietic stem/progenitor cells, aging of bone marrow mesenchymal stem cells (BMSCs) with a tendency toward differentiation into the adipocyte lineage, an imbalance of key immune cell subpopulations such as M1 and M2 macrophages and Th17 and regulatory T cells (Treg), as well as remodeling of cytokine and chemokine axis networks. Signaling pathways such as RANK/RANKL/OPG, Wnt/β-catenin, CXCL12-CXCR4, and S1P - along with systemic factors like estrogen deficiency, inflammatory aging, and the gut-bone-immune axis-collectively shape the characteristic bone immune microenvironment of PMOP. Based on this, this article systematically reviews the changes in cell lineage and molecular mechanisms underlying PMOP bone marrow immune reprogramming. It focuses on the key signaling networks in the bone immune microenvironment and their relationship with the mechanisms of existing anti-osteoporosis drugs. Furthermore, it proposes an immunotherapy approach represented by a three-tiered framework: traditional bone-targeted drugs, immune-guided therapy, and comprehensive intervention of the bone marrow microenvironment. Finally, in conjunction with emerging technologies such as multi-omics, single-cell, and spatial omics, this article discusses future directions for constructing a PMOP bone immune map and achieving precise stratification and individualized intervention, aiming to provide a theoretical basis and methodological reference for mechanistic research and bone immune-targeted therapy of PMOP."
doi:10.7759/cureus.102757,10.7759/cureus.102757,"Molecular Effect of Tobacco on Genetic, Epigenetic, and Metabolic Pathways During Cancer Progression.",pubmed,2026,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC1,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Tobacco consumption remains a leading global health challenge, driving chronic diseases such as cancer, cardiovascular disorders, and metabolic dysfunction through intricate molecular mechanisms. This study investigates the multifaceted effects of tobacco exposure on genetic, epigenetic, and metabolic pathways, focusing on its role in carcinogenesis. Tobacco smoke, laden with carcinogens like benzopyrene, nitrosamines, and reactive oxygen species (ROS), induces genetic mutations and impairs DNA repair by downregulating tumor suppressor genes like tumor protein 53 (P53), ataxia-telangiectasia mutated (ATM), ataxia telangiectasia and Rad3-related (ATR), and poly (ADP-ribose) polymerase 1 (PARP1), leading to genomic instability and heightened cancer risk. Dysregulation of apoptosis-regulating genes B-cell lymphoma 2 (BCL-2), CL2 associated X (BAX), and cysteinyl aspartate specific proteinase 3 and 9 (CASPASE-3, CASPASE-9) further promotes tumor cell survival, while nicotine addiction genes cholinergic receptor nicotinic beta 3 subunit (CHRNB3), dopamine receptor D2 (DRD2), catechol-O-methyltransferase (COMT), and dopamine beta-hydroxylase (DBH) reinforce dependency via dopaminergic pathways. Metabolically, tobacco disrupts glycolysis, oxidative phosphorylation, and folate metabolism by altering cytochrome P450 family 2 subfamily A member 6 (CYP2A6), methylenetetrahydrofolate reductase (MTHFR), and hypoxia-inducible factor 1-alpha (HIF-1α) expression, resulting in insulin resistance, mitochondrial dysfunction, and lipid peroxidation, which exacerbate systemic diseases and cancer progression (Warburg effect). Epigenetic changes, including DNA methylation and histone modifications via histone deacetylase 1 (HDAC1), enhancer of zeste 2 polycomb repressive complex 2 subunits (EZH2), and suppressor of variegation 3-9 homolog 1 (SUV39H1), silence tumor suppressors cyclin-dependent kinase inhibitor 2A (CDKN2A), creating a long-term oncogenic imprint. Mitochondrial genes, mitochondrially encoded NADH: ubiquinone oxidoreductase core subunit 1 & 4 (MT-ND1 and MT-ND4) and mitochondrially encoded cytochrome c oxidase I (MT-CO1), suffer, reducing ATP synthesis and increasing ROS, which drives apoptosis evasion and inflammatory nuclear factor kappa B (NF-κB), interleukin 6 (IL-6), and tumor necrosis factor-α (TNF-α). This research uniquely integrates these molecular disruptions, emphasizing novel insights into metabolic reprogramming (CYP2A6, MTHFR, HIF-1α) and epigenetic mechanisms in tobacco-induced pathogenesis. Additionally, it explores impacts on stem cell genes, SRY-box transcription factor 2 (SOX2), octamer-binding transcription factor 4 (OCT4), and Nanog homeobox (NANOG), linking tobacco to cancer stem cell proliferation and metastasis (e.g., oral squamous cell carcinoma). The study also highlights tobacco's role in aging, telomere shortening - telomerase reverse transcriptase (TERT downregulation) - and thymic involution, accelerating immunosenescence and disease susceptibility. These findings underscore the need for targeted interventions, such as epigenetic therapies, metabolic reprogramming, and robust tobacco control policies, to mitigate the global burden of tobacco-related diseases. By providing a unified framework for understanding tobacco's molecular impact, this research advocates for precision medicine and public health strategies to address the pervasive effects of tobacco on human health."
doi:10.1016/j.mad.2018.04.001,10.1016/j.mad.2018.04.001,Effect of heterochromatin stability on intestinal stem cell aging in Drosophila.,pubmed,2018,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC4,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Chromatin change is one of the crucial causes of aging. Specifically, maintenance of heterochromatin stability is critical for cellular integrity, and its loss induces genomic instability and cellular aging. However, the causes and effects of heterochromatin instability in multicellular tissue aging still remain unclear. Here, in the adult Drosophila midgut, we report age-related loss of heterochromatin stability in enterocytes (ECs) due to the loss and dispersion of tri-methylated histone H3 Lys9 (H3K9me3) and heterochromatin protein 1 (HP1). Our study further shows that EC-specific knockdown of Su(var)3-9, histone lysine methyltransferase for H3K9me3 formation, or HP1a leads to intestinal stem cell (ISC) aging through genomic stress, JNK signaling, and apoptotic death in ECs. Our findings revealed the plausible causes of age-related loss of heterochromatin stability in ECs, including oxidative stress and nutrient-sensing AKT/TOR signaling. Taken together, the loss of heterochromatin stability may be the crucial niche aging mechanism for ISC aging which is the prime determinant of intestinal tissue aging. Furthermore, our study provides new clues on the link between heterochromatin and aging."
doi:10.1097/md.0000000000042577,10.1097/md.0000000000042577,Causal relationship between the plasma lipidome and urological cancers: A two-sample Mendelian randomization study.,europepmc,2025,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"The plasma lipidome has been found to be closely related to inflammation, obesity, aging, and other diseases, including various cancers. However, the causal relationship between specific plasma lipid species and the risk of urological cancers remains unclear. This study aimed to investigate the causal relationship between 179 lipid species and 3 common types of urological cancers using a two-sample Mendelian randomization (MR) approach. Large-scale genome-wide association study datasets of 179 lipid species were analyzed to evaluate the association between the plasma lipidome and urological cancers, including bladder cancer, kidney cancer, and prostate cancer. The inverse variance weighted method was employed as the primary analysis approach, supplemented by MR-Egger regression, weighted median, weighted mode, and simple mode methods to ensure the reliability of the findings. Sensitivity analyses, including Cochran Q test, MR-Egger intercept test, MR Pleiotropy Residual Sum And Outlier, and leave-one-out analysis, were performed to assess the stability and robustness of the causal relationship. The inverse variance weighted analysis showed that higher levels of sterol ester (SE) (27:1/16:0) and other plasma lipidome were causally associated with increased bladder cancer risk. Similarly, elevated levels of phosphatidylcholine (16:0_22:6) and others were linked to increased kidney cancer risk. For prostate cancer, higher levels of SE (27:1/17:0) and others were associated with increased risk, while higher levels of SE (27:1/18:2) and others were associated with decreased risk. The study provides strong evidence for the causal relationships between plasma lipidome and bladder, kidney, and prostate cancers. These findings illuminate complex lipid metabolism pathways in urinary system cancer etiology and highlight specific lipid structures' differential impact on cancer risk. This research lays a foundation for further exploring biological mechanisms and developing early screening tools and targeted therapies for urological cancers."
doi:10.1155/agm3/5517462,10.1155/agm3/5517462,Artificial Intelligence‐Enabled Tribiotic Strategies for Gut Microbiota Modulation in Healthy Aging and Personalized Nutrition,semantic_scholar,2026,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC1,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"The convergence of artificial intelligence (AI) and microbiome science is reshaping strategies for modulating the gut microbiota to support healthy aging and precision nutrition. In this review, we synthesized recent advances in AI‐enabled tribiotic strategies—encompassing probiotics, prebiotics, and postbiotics—with particular emphasis on their discovery, formulation, and personalized application in functional foods. We highlight how machine learning, multiomics integration, and predictive modeling are accelerating the identification of bioactive microbial strains, metabolic pathways, and diet–microbiome interactions relevant to age‐associated physiological decline. Advances in food chemistry, encapsulation technologies, and controlled delivery systems are also discussed for their roles in enhancing stability, targeted release, and bioavailability of tribiotic formulations. In addition, the review critically evaluates regulatory considerations, ethical implications, and consumer acceptance associated with AI‐guided nutritional interventions. Emerging technological frontiers—including 3D food printing, digital nutrition platforms, and real‐time microbiome monitoring—are examined as enabling tools for dynamic and individualized dietary strategies. Collectively, current evidence suggests that integrating AI analytics with multiomics microbiome data and advanced food engineering can enable the rational design of precision tribiotic formulations, representing a promising pathway toward scalable personalized nutrition and functional foods aimed at promoting gut resilience and healthy longevity in aging populations."
doi:10.1158/1557-3265.earlyonsetca25-pr013,10.1158/1557-3265.earlyonsetca25-pr013,Abstract PR013: Distinct Oral Bacterial Signatures in Rectal Cancer Tumors Associated with Age of Onset and Treatment Response,semantic_scholar,2025,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,unclear,true,false,false,"Young-onset rectal cancer (YORC, 0.05), while fecal samples demonstrated significantly lower oral bacterial burden than tumors (p<0.05) with no correlation to treatment response, emphasizing the unique and clinically relevant tumoral microenvironment. Tumoral oral bacterial burden represents a potential biomarker for predicting neoadjuvant therapy response in rectal cancer patients. This discovery suggests that precision medicine approaches through targeted antimicrobial interventions to deplete tumor-associated oral bacteria may improve therapeutic outcomes. Our findings support the scientific rationale for ongoing clinical trials testing anaerobe-targeting antibiotics as adjuvant therapy (NCT06569368). Further validation in expanded cohorts and additional clinical evidence is needed to establish the clinical utility of microbiome-guided treatment approaches in colorectal cancer care. Nadim J. Ajami, Ashish V. Damania, Abderrahman Day, Matthew C. Wong, Pranoti V. Sahasrabhojane, Yasmine M. Hoballah, Vivian R. Orellana, Jillian S. Losh, Brenda D. Melendez, Mona M. Ahmed, Lon W. Fong, Bharat B. Singh, Melissa W. Taggart, Khalida Wani, Davis R. Ingram, Diana D. Shamsutdinova, Alexander Lazar, Jumanah Y. Alshenafi, Zuzana Lutter-Berka, Ryan B. Morgan, Taylor M. Neilson, Laurence Diggs, Ramy S. Behman, Paula M. Smith, George J. Chang, David Menter, Christopher D. Johnston, Susan Bullman, Yi-Qian Nancy. You, Scott Kopetz, Michael G. White, Jennifer A. Wargo. Distinct Oral Bacterial Signatures in Rectal Cancer Tumors Associated with Age of Onset and Treatment Response [abstract]. In: Proceedings of the AACR Special Conference in Cancer Research: The Rise in Early-Onset Cancers—Knowledge Gaps and Research Opportunities; 2025 Dec 10-13; Montreal, QC, Canada. Philadelphia (PA): AACR; Clin Cancer Res 2025;31(23_Suppl):Abstract nr PR013."
doi:10.22141/2224-0721.22.3.2026.1702,10.22141/2224-0721.22.3.2026.1702,Metabolic-proteomic determinants and immunogenetic transcriptomics of wound healing in plastic and reconstructive surgery: a cohort study,semantic_scholar,2026,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Background. Perioperative care and postoperative complications, such as impaired wound healing, infection, flap or graft failure, pathological scarring, remain a significant clinical challenge, negatively affecting patient outcomes and satisfaction. The aim of the study is to evaluate the IL6, CCL2, MAPK1, MAPK8, IL10, MMP9, COL1A1 and COL3A1 genes’ transcriptional activity, functional networks, and major metabolic and immunogenetic pathways involved in the wound healing in plastic and reconstructive surgery. Materials and methods. Ninety-five women participated in the prospective longitudinal cohort study and underwent reconstructive/plastic surgery. Their mean age was 35.48 ± 6.61 years (from 19 to 57). All women underwent a set of clinical, demographic, laboratory and instrumental examinations. The study was conducted in accordance with the principles of the GCP, Council of European Convention on Human Rights and Biomedicine. Transcriptional activity of IL6, CCL2, MAPK1, MAPK8, IL10, MMP9, COL1A1 and COL3A1 genes in the peripheral blood was validated by pathway-specific PCR array. Functional linkage of the genes and protein-protein interaction were constructed using GeneMANIA software and the STRING Interaction Network program. Results. Two hundred and sixty-seven gene-gene interactions of the IL6, CCL2, MAPK1, MAPK8, IL10, MMP9, COL1A1, COL3A1 genes were established with the 20 most involved genes, which realize their activity mainly through the following functional linkage: co-expression (50.06 %) and co-localization (31.81 %) dominate, significantly less — common protein domains (8.63 %) and predicted (5.30 %) and physical interactions (2.49 %), additional signaling pathways (1.71 %). The central place in the gene-gene interaction network belongs to IL6, which acts as a key mediator of the pro-inflammatory response and connects immune (CCL2, IL10), signaling (MAPK1, MAPK8), and matrix (MMP9, COL1A1, COL3A1) components. IL10 gene shows the strongest expression (almost 3 times) in interaction with MAPK8 gene (М: 2.81 (р = 0.003)), the latter activates inflammation, remodeling, and with excess expression — fibrosis. Conclusions. The IL6, CCL2, MAPK1, MAPK8, IL10, MMP9, COL1A1 and COL3A1 genes’ transcriptional activity influence major metabolic and immunogenetic pathways involved in the wound healing in plastic and reconstructive surgery."
doi:10.3389/fimmu.2026.1770018,10.3389/fimmu.2026.1770018,Molecular immunopharmacology of traditional Chinese medicine–derived compounds in membranous nephropathy: mechanistic insights into immune aging and kidney essence deficiency,semantic_scholar,2026,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC1,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Membranous nephropathy (MN) is a prototypical immune-mediated glomerular disease characterized by the formation of autoantibodies targeting podocyte antigens, deposition of subepithelial immune complexes, and activation of complement pathways leading to podocyte injury and proteinuria. The discovery of target antigens such as the M-type phospholipase A2 receptor (PLA2R) and thrombospondin type-1 domain-containing 7A (THSD7A) has substantially advanced the understanding of MN immunopathogenesis. Despite these advances, current therapeutic approaches remain limited by incomplete response rates, treatment-related toxicity, and the lack of personalized treatment strategies. Recent studies have highlighted the immunomodulatory potential of bioactive compounds derived from traditional medicinal plants. Several compounds with well-defined molecular structures including icariin, astragaloside IV, catalpol, cordycepin, and Lycium barbarum polysaccharides have demonstrated experimentally validated mechanisms affecting key molecular pathways involved in inflammation and immune regulation. These compounds modulate intracellular signaling networks such as NF-κB, PI3K–Akt signaling, NLRP3 inflammasome activation, AMPK signaling, and oxidative stress pathways, which are closely associated with immune dysregulation and podocyte injury in MN. In parallel, advances in systems biology and precision medicine are transforming the investigation of immune-mediated kidney diseases. Multi-omics technologies, biomarker discovery, artificial intelligence–assisted disease classification, and network pharmacology approaches provide integrative tools for identifying disease mechanisms and therapeutic targets. These analytical frameworks enable the systematic exploration of compound–target interactions and may facilitate the development of personalized treatment strategies for MN. This review integrates current knowledge on the immunopathogenesis of membranous nephropathy with emerging insights into bioactive compounds derived from traditional Chinese medicine (TCM) and modern systems biology approaches. By linking experimentally supported molecular mechanisms with computational and translational research strategies, this work highlights potential avenues for developing innovative immunomodulatory therapies and advancing precision medicine in immune-mediated kidney diseases."
doi:10.1038/s41467-022-31085-x,10.1038/s41467-022-31085-x,A proteogenomic signature of age-related macular degeneration in blood,semantic_scholar,2021,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,two_or_more_layers,true,false,false,"Age-related macular degeneration (AMD) is one of the most common causes of visual impairment in the elderly, with a complex and still poorly understood etiology. Whole-genome association studies have discovered 34 genomic regions associated with AMD. However, the genes and cognate proteins that mediate the risk, are largely unknown. In the current study, we integrate levels of 4782 human serum proteins with all genetic risk loci for AMD in a large population-based study of the elderly, revealing many proteins and pathways linked to the disease. Serum proteins are also found to reflect AMD severity independent of genetics and predict progression from early to advanced AMD after five years in this population. A two-sample Mendelian randomization study identifies several proteins that are causally related to the disease and are directionally consistent with the observational estimates. In this work, we present a robust and unique framework for elucidating the pathobiology of AMD. Age related macular degeneration is a common cause of visual impairment in the elderly, but the etiology is not fully understood. Here, the authors use genetic data, serum proteomics, and AMD phenotypic data from a large Icelandic cohort to discover proteins altered in, causally related to AMD or signifying progression of advanced AMD."
doi:10.1093/ajrccm/aamag162.2343,10.1093/ajrccm/aamag162.2343,A74-04 Loss of Lung Endothelial Protectin/CD59 Leads to Complement-mediated Endothelial Dysfunction in Pulmonary Fibrosis,semantic_scholar,2026,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,explicit_multiomics,false,false,false,"A major contributor to the poor prognosis of Idiopathic Pulmonary Fibrosis (IPF) is the lack of effective therapeutics. Our published studies suggest that targeting dysfunctional pulmonary endothelial cells (ECs) and associated signaling pathways holds promising therapeutic potential. Using multiomics and bioinformatics analyses in preclinical aged mouse models of progressive lung fibrosis, we identified the complement system as a previously unrecognized mediator of pulmonary EC dysfunction. Recent studies report upregulation of complement regulators, including the terminal complement complex (C5b-9, or Membrane Attack Complex, MAC), in bronchoalveolar lavage fluid and serum from IPF patients. Importantly, our preliminary data reveal a decrease in endothelial CD59 (also known as protectin), a key surface receptor that shields cells from C5b-9-mediated injury, in lung ECs isolated from aged mice with persistent lung fibrosis. Thus, we sought to investigate whether loss of CD59 impairs endothelial protection against complement-mediated injury, potentially contributing to vascular dysfunction during progressive fibrosis. lung ECs were isolated from human lung tissue (healthy donors: Gift of Hope, IL; IPF patients: Loyola University Chicago Transplant Center) and from lungs of young mice with persistent lung fibrosis induced by repetitive bleomycin injury (single dose bleomycin used as control). CD59 transcript levels were assessed by qPCR. Primary human lung ECs (healthy- and IPF-derived) were exposed to 20% human serum containing active complement or to 20% heat-inactivated serum as a control. Additionally, IPF-lung ECs were exposed to 20% human serum and treated with soluble CD59 (2 μg/ml). Complement deposition on lung ECs was assessed by immunostaining for C5b-9 (MAC). CD59 transcript levels were significantly downregulated in lung ECs isolated from 1) the repetitive injury mouse model (vs single dose) and 2) from human IPF lungs (vs healthy lungs), confirming its downregulation in multiple mouse and human models of progressive lung fibrosis. Upon treatment with human serum containing complement, MAC deposition was increased in IPF-lung ECs vs healthy lung ECs, indicating that CD59 plays an important role in protecting the endothelium from complement-mediated injury. Addition of soluble CD59 protected IPF-lung ECs from MAC deposition. collectively, our data demonstrate that CD59 downregulation in lung ECs from mouse and human lungs increases their susceptibility to complement-mediated injury, while soluble CD59 can rescue human IPF lung ECs from such damage. These findings provide a foundation for future efforts to develop therapeutic approaches to restore or mimic CD59 function and protect lung ECs during progressive fibrosis. This abstract is funded by: James Depauw Grant for Pilot Projects"
doi:10.1155/agm3/7753118,10.1155/agm3/7753118,Decoding Host–Pathogen Interactions Through Caenorhabditis elegans : A Narrative Case Study,semantic_scholar,2026,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC1,retain_for_manual_title_abstract_adjudication,not_assessed,single_or_no_layer,false,false,false,"Infectious diseases continue to pose a significant challenge to global health, particularly with the emergence of multidrug‐resistant pathogens. Understanding host–pathogen interactions (HPIs) is fundamental to uncovering mechanisms of infection, immunity, and adaptation. This narrative review provides a panoramic view of molecular and systems‐level insights into host defense and pathogen virulence, emphasizing Caenorhabditis elegans as a versatile in vivo model. Studies from our laboratory and others highlight how conserved immune modules, including p38 MAPK, JNK‐MAPK, TGF‐ β , and insulin/IGF‐1 signaling, mediate survival, stress adaptation, and longevity during bacterial infection. Transcriptomic, proteomic, and metabolomic investigations reveal infection‐induced remodeling of proteostasis, energy metabolism, and post‐translational regulations. Recent metabolomics and transgenerational studies demonstrate how pathogens influence neural, reproductive, and metabolic networks to generate heritable adaptive traits. Integrating findings across multiple systems, such as C. elegans , Drosophila , Zebrafish, and mammalian organoid systems, establishes a translational continuum linking innate and adaptive immunity. Emerging frameworks such as the Host–Pathogen Interaction Phenotype Ontology (HPIPO) and AI‐driven multiomic modeling enable predictive mapping of infection outcomes. Collectively, these advances transform infection biology from descriptive observation to a data‐driven, systems immunology discipline, offering new avenues for precision antimicrobial or anti‐infective development, vaccine design, and therapeutic interventions."
doi:10.1097/md.0000000000045981,10.1097/md.0000000000045981,Causal associations between 1400 circulating metabolites and spontaneous abortion: A bidirectional 2-sample Mendelian randomization study,openalex,2025,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,two_or_more_layers,false,false,false,"Spontaneous abortion (SA) affects approximately 10% to 15% of clinically recognized pregnancies. The potential causal role of metabolic disturbances in SA remains poorly defined. We performed a bidirectional 2-sample Mendelian randomization (MR) analysis to evaluate causal associations between 1400 plasma metabolites and SA. Genetic instruments for metabolites were obtained from a genome-wide association study of 8299 individuals from the Canadian longitudinal study on aging. Summary statistics for SA were derived from the FinnGen R12 dataset, including 23,167 cases and 1,99,279 controls. Primary MR analyses used the inverse variance weighted method, with MR-Egger, weighted median, Mendelian Randomization Pleiotropy RESidual Sum and Outlier, and leave-one-out analyses conducted to assess robustness. Thirty-six circulating metabolites showed significant causal associations with SA. Key findings included protective associations for phenylacetylglutamine (odds ratio [OR], 0.89; 95% confidence interval [CI], 0.83-0.96; P = .0019) and risk-enhancing effects for the glycerol-to-carnitine ratio (OR, 1.07; 95% CI: 1.03-1.12; P = .0021), 1-methyl-5-imidazoleacetate (OR, 1.09; 95% CI: 1.03-1.16; P = .0040), and the caffeine-to-theophylline ratio (OR, 1.08; 95% CI: 1.03-1.15; P = .0041). Sensitivity analyses showed no evidence of horizontal pleiotropy or heterogeneity. Reverse MR identified 5 metabolites potentially influenced by genetic predisposition to SA, though forward causal effects were more prominent. This study provides genetic evidence supporting a causal role of specific circulating metabolites in the pathophysiology of SA. These findings offer novel mechanistic insights into early pregnancy loss and highlight potential biomarkers for reproductive risk stratification and targeted intervention."
doi:10.1161/str.57.suppl_1.a049,10.1161/str.57.suppl_1.a049,Abstract A049: Proteogenomic Integration reveals Paralemmin-1 as a Mediator of Increased Intracerebral Hemorrhage Risk in APOE ε4 Carriers,semantic_scholar,2026,seek_full_text,scope_unresolved_or_nonunanimous_exclusion,none,exclude,five_of_five_same_scope_exclusion,EC3,retain_for_manual_title_abstract_adjudication,not_assessed,explicit_multiomics,false,false,false,"Background: Carriers of the APOE ε4 allele have a higher risk of intracerebral hemorrhage (ICH) than non-carriers. Recent trial data further show that APOE ε4 substantially increases the likelihood of amyloid-related imaging abnormalities and subsequent ICH in Alzheimer’s disease patients on anti-amyloid antibody therapy. Yet, the molecular intermediaries of this genetic predisposition are unknown. Hypothesis: Genomic and proteomic data integration can identify proteins mediating the effect of APOE ε4 on ICH risk to elucidate disease pathophysiology and find potential therapeutic targets. Methods: Data from 52,560 UK Biobank participants with genomic and proteomic data (mean age 56.8, 46% female) were analyzed. APOE ε4 carriership was modeled dominantly (0 vs.1 or 2 alleles). The analysis comprised 5 steps (Fig. 1): (1) linear regression of APOE ε4 against 2,923 plasma proteins; (2) testing proteins passing step 1 for association with ICH; (3) two-sample Mendelian Randomization (MR) of proteins from step 2 to assess causality; (4) mediation analysis of proteins with MR support to quantify their contribution to the ε4-ICH relationship; and (5) MR with other ICH-related outcomes. All steps were adjusted for age, sex, and genetic principal components and controlled for false-discovery rate. Results: Of 11 proteins passing steps 1&2, only Paralemmin-1 (PALM) satisfied both MR (inverse-variance weighted OR 1.47, 95% CI 1.18-1.80, Fig. 2) and mediation criteria. PALM accounted for an estimated 16% of the total effect of APOE ε4 on ICH risk, indicating a significant indirect pathway ( P =0.007). In MR analyses with further outcomes, PALM was also associated with microbleeds, white matter hyperintensities, and white matter integrity measures (fractional anisotropy, mean diffusivity, Fig. 3), suggesting a role in amyloid-related small vessel disease and perivascular dysfunction. Conclusion: This integrative proteogenomic approach pinpointed PALM as potential mediator linking APOE ε4 to ICH. PALM organizes neuronal and endothelial inner membrane cytoskeleton scaffold that supports junctional integrity and tissue resilience. APOE ε4 causes vascular amyloid deposition, blood-brain barrier damage, and impaired perivascular clearance, therefore dysregulation of PALM-dependent scaffolding offers a coherent mechanism for small vessel fragility and hemorrhage. These findings suggest PALM-centered pathways as plausible, actionable targets mitigating ICH risk in APOE ε4 carriers."
