record_id,doi,title,source,year,original_route,original_reason,original_exclusion_code,criterion_path_route,criterion_path_reason,criterion_path_exclusion_code,manual_triage_queue,design_anchor,multiomics_evidence,aging_title_anchor,scope_all_tracked_5_of_5,causal_all_tracked_5_of_5,abstract
doi:10.1002/advs.202301538,10.1002/advs.202301538,Multi-Omics Analysis Reveals Translational Landscapes and Regulations in Mouse and Human Oocyte Aging.,europepmc,2023,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,priority_3_explicit_multiomics,direct_perturbation,explicit_multiomics,false,true,true,"Abnormal resumption of meiosis and decreased oocyte quality are hallmarks of maternal aging. Transcriptional silencing makes translational control an urgent task during meiosis resumption in maternal aging. However, insights into aging-related translational characteristics and underlying mechanisms are limited. Here, using multi-omics analysis of oocytes, it is found that translatomics during aging is related to changes in the proteome and reveals decreased translational efficiency with aging phenotypes in mouse oocytes. Translational efficiency decrease is associated with the N6-methyladenosine (m6A) modification of transcripts. It is further clarified that m6A reader YTHDF3 is significantly decreased in aged oocytes, inhibiting oocyte meiotic maturation. YTHDF3 intervention perturbs the translatome of oocytes and suppress the translational efficiency of aging-associated maternal factors, such as Hells, to affect the oocyte maturation. Moreover, the translational landscape is profiled in human oocyte aging, and the similar translational changes of epigenetic modifications regulators between human and mice oocyte aging are observed. In particular, due to the translational silence of YTHDF3 in human oocytes, translation activity is not associated with m6A modification, but alternative splicing factor SRSF6. Together, the findings profile the specific translational landscapes during oocyte aging in mice and humans, and uncover non-conservative regulators on translation control in meiosis resumption and maternal aging."
doi:10.1093/eurheartj/ehaf784.4858,10.1093/eurheartj/ehaf784.4858,Electronegative H5 HDL: an apo(a)-containing HDL that damages neuronal DNA by potentially disrupting the BBB,semantic_scholar,2025,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,priority_4_broad_candidate,direct_perturbation,two_or_more_layers,false,true,true,"Systemic administration of atherogenic, electronegative very-low-density lipoprotein (VLDL), which does not penetrate the blood-brain barrier (BBB), has been shown to induce parenchymal inflammation and behavioral disorders in mice. Similarly, human plasma high-density lipoprotein (HDL) can be chromatographically separated into five subfractions (H1 to H5), with H5 being the most electronegative and proinflammatory. Accumulating evidence suggests that Alzheimer’s disease is a brain manifestation of systemic metabolic derangement. It is therefore critical to determine whether dysfunctional HDL, such as H5, contributes to neuronal damage by disrupting the BBB. To test this hypothesis, we investigated whether H5—but not H1, the least electronegative and most health-beneficial HDL subfraction—can disrupt the BBB by inducing vascular endothelial cell (EC) death, thereby leading to neuronal DNA damage, axonopathy, and senescence. We investigated the apoptotic effects of H5 and H1 in aortic and brain microvascular ECs to prepare for an isolated brain microvessel (IBM) study. Subsequently, we examined the impact of H1 and H5 on neuronal cells, using solvent-treated cells as a control. We used differentiated SH-SY5Y human neuronal cells and primary mouse neuronal cells (from newborn mice) to assess cell apoptosis (PI/Calcein staining), dendritic arborization (Sholl analysis), and length (Sholl analysis in primary mouse neuronal cells). Furthermore, we monitored reactive oxygen species (ROS) accumulation (MitoSox), DNA damage (8-oxodG), cellular senescence (β-gal), and cytosolic β-amyloid (Aβ)40 and Aβ42 production (ELISA). Finally, transcriptomics analysis was performed to identify the signaling pathways involved in H5-induced pathology. In a cohort, H5% (H5/HDL%) was greater in patients with metabolic syndrome (MetS; 3.0 ± 1.7%; n=34) than in healthy controls (2.3 ± 1.2%; n=46; p=0.01). We thus used the MetS-H1 and H5. H5 induces apoptosis in both aortic and brain microvascular ECs in a concentration-dependent manner. H5% increased with increases in systolic BP, total cholesterol, triglycerides, and Lp(a) (Fig. 1). Of great significance, proteomics revealed a significantly greater Lp(a) content in H5 than in H1. H5, but not H1, increased apoptosis in both human and primary mouse neuronal cells, as well as reducing dendritic arborization and length. Moreover, H5 induced cellular DNA damage, ROS accumulation, and senescence, potentially due to H5-induced production of Aβ40 and Aβ42 (Fig. 2). Transcriptomics indicated that H5-induced neuronal cell senescence was mediated by p21-dependent pathways. This is the first report that apo(a) is associated with an electronegative HDL subfraction (H5), other than the well-described Lp(a). By potentially disrupting the BBB, H5 may contribute to neurodegeneration by directly damaging neuronal DNA and increasing proinflammatory mitochondrial ROS with subsequent neuronopathy.Fig 1 Fig 2"
doi:10.1101/2022.11.14.516438,10.1101/2022.11.14.516438,Expression of retrotransposons contributes to aging in Drosophila,openalex,2022,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,priority_4_broad_candidate,direct_perturbation,two_or_more_layers,false,true,true,"Abstract Retrotransposons are a class of transposable elements capable of self-replication and insertion into new genomic locations. Across species, the mobilization of retrotransposons in somatic cells has been suggested to contribute to the cell and tissue functional decline that occurs during aging. Retrotransposon expression generally increases with age, and de novo insertions have been observed to occur during tumorigenesis. However, the extent to which new retrotransposon insertions occur during normal aging and their effect on cellular and animal function remains understudied. Here we use a single nucleus whole genome sequencing approach in Drosophila to directly test whether transposon insertions increase with age in somatic cells. Analyses of nuclei from thoraces and indirect flight muscles using a newly developed pipeline, Retrofind, revealed no significant increase in the number of transposon insertions with age. Despite this, reducing the expression of two different retrotransposons, 412 and Roo, extends lifespan, without increasing stress resistance. This suggests a key role for transposon expression and not insertion in regulating longevity. Transcriptomic analyses revealed similar changes to gene expression in 412 and Roo knockdown flies and highlighted potential changes to genes involved in proteolysis and immune function as potential contributors to the observed changes in longevity. Combined, our data show a clear link between retrotransposon expression and aging. Author Summary With the onset of modern medicine, the average age of the population has significantly increased, leading to more individuals living with chronic health issues. Rather than treat each age-associated disorder individually, one approach to target multiple health concerns simultaneously might to be target aging itself. Genomic instability is a hallmark of aging cells that has been proposed to be a key contributor to age-associated cellular decline. Transposons are mobile genetic elements capable of inserting into new genomic locations, thus having the potential to increase genomic instability. Consistent with this, transposon expression generally increases with age. However, the extent to which transposon insertions accumulate to disrupt the genome of cells within aging individuals has remained an open question. We specifically answer this through single cell whole genome sequencing and find that transposon insertions do not increase with age. Even though insertions did not increase, the expression of transposons is linked to aging, as reducing the expression of individual transposons extended lifespan. Transcriptome studies of these long-lived flies revealed increased expression of genes linked to proteolysis genes and to functioning of the immune system. Our study therefore establishes transposon expression, and not insertion, as a critical contributor to animal aging."
doi:10.1101/2024.10.17.618956,10.1101/2024.10.17.618956,Protein catabolites as blood-based biomarkers of aging physiology: Findings from the Dog Aging Project.,pubmed,2024,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,retain_for_manual_title_abstract_adjudication,formal_mediation,two_or_more_layers,false,true,false,"Our understanding of age-related physiology and metabolism has grown through the study of systems biology, including transcriptomics, single-cell analysis, proteomics and metabolomics. Studies in lab organisms in controlled environments, while powerful and complex, fall short of capturing the breadth of genetic and environmental variation in nature. Thus, there is now a major effort in geroscience to identify aging biomarkers and to develop aging interventions that might be applied across the diversity of humans and other free-living species. To meet this challenge, the Dog Aging Project (DAP) is designed to identify cross-sectional and longitudinal patterns of aging in complex systems, and how these are shaped by the diversity of genetic and environmental variation among companion dogs. Here we surveyed the plasma metabolome from the first year of sampling of the Precision Cohort of the DAP. By incorporating extensive metadata and whole genome sequencing information, we were able to overcome the limitations inherent in breed-based estimates of genetic and physiological effects, and to probe the physiological and dietary basis of the age-related metabolome. We identified a significant effect of age on approximately 40% of measured metabolites. Among other insights, we discovered a potentially novel biomarker of age in the post-translationally modified amino acids (ptmAAs). The ptmAAs, which can only be generated by protein hydrolysis, covaried both with age and with other biomarkers of amino acid metabolism, and in a way that was robust to diet. Clinical measures of kidney function mediated about half of the higher ptmAA levels in older dogs. This work identifies ptmAAs as robust indicators of age in dogs, and points to kidney function as a physiological mediator of age-associated variation in the plasma metabolome."
doi:10.1016/j.devcel.2023.05.015,10.1016/j.devcel.2023.05.015,Genetic perturbation of AMP biosynthesis extends lifespan and restores metabolic health in a naturally short-lived vertebrate.,europepmc,2023,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,priority_1_textually_focused,direct_perturbation,explicit_multiomics,true,true,true,"During aging, the loss of metabolic homeostasis drives a myriad of pathologies. A central regulator of cellular energy, the AMP-activated protein kinase (AMPK), orchestrates organismal metabolism. However, direct genetic manipulations of the AMPK complex in mice have, so far, produced detrimental phenotypes. Here, as an alternative approach, we alter energy homeostasis by manipulating the upstream nucleotide pool. Using the turquoise killifish, we mutate APRT, a key enzyme in AMP biosynthesis, and extend the lifespan of heterozygous males. Next, we apply an integrated omics approach to show that metabolic functions are rejuvenated in old mutants, which also display a fasting-like metabolic profile and resistance to high-fat diet. At the cellular level, heterozygous cells exhibit enhanced nutrient sensitivity, reduced ATP levels, and AMPK activation. Finally, lifelong intermittent fasting abolishes the longevity benefits. Our findings suggest that perturbing AMP biosynthesis may modulate vertebrate lifespan and propose APRT as a promising target for promoting metabolic health."
doi:10.1093/eurheartj/ehaf784.4878,10.1093/eurheartj/ehaf784.4878,Gut ismA-expressing bacteria mitigate atherosclerosis by modulating cholesterol metabolism,semantic_scholar,2025,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,priority_3_explicit_multiomics,direct_perturbation,explicit_multiomics,false,true,true,"The global aging population faces an increasing burden of atherosclerosis, exacerbated by hypercholesterolemia, which promotes vascular endothelial senescence and dysfunction. While current cholesterol-lowering drugs, such as statins, effectively reduce total/LDL cholesterol, they often fail to fully prevent or reverse atherosclerosis and have limited impact on absorption of dietary cholesterol in the intestine, underscoring the need for innovative strategies targeting this pathway. Here, we identify specific gut bacteria that break down cholesterol and reduce its intestinal absorption, mitigating the progression of atherosclerosis. To address the knowledge gap in gut bacteria cholesterol lowering and mitigating atherosclerosis, we performed high-throughput multi-omics (fecal shotgun metagenomics and plasma LC-MS/MS lipidomics) in the TwinsUK Aging Cohort (n=952) and Aging Heart Zurich Cohort (ASCVD patients; n=105), coupled with in vitro bacterial studies, bacterial colonization, and histopathological analyses in ApoE-KO mice. Our metagenomic and plasma lipidomic analyses identified a lower abundance of ismA-encoding bacterial species in aged ASCVD patients. These bacteria, including Oscillibacter ruminantium, Oscillibacter sp. PC13, Oscillibacter sp. NSJ62, and Eubacterium pyruvativorans, convert cholesterol into cholestenone and coprostanol—less absorbable forms of cholesterol. Their abundance was negatively correlated with plasma and fecal cholesterol levels. As proof of concept, in vitro studies confirmed the causal role of these bacteria in cholesterol degradation. Accordingly, our in vivo colonization with Oscillibacter sp. PC13 and Eubacterium pyruvativorans significantly reduced plasma and fecal cholesterol levels and attenuated atherosclerotic lesions in aortas of ApoE-KO mice fed a 4-wk high-fat diet. These effects were associated with a marked reduction in endothelial senescence phenotypes, including decreased expression of cell-cycle arrest markers (p16INK4a, p19INK4d), SASP components (IL-6, VCAM-1), lysosomal alterations (SA-β-gal activity), and DNA damage response (γ-H2A.X) in aortic intimal endothelial cells. This study introduces ismA-encoding bacteria as potential cholesterol-lowering probiotics with the capacity to attenuate atherosclerosis, presenting a novel microbiome-based approach for cardiovascular health in aging."
doi:10.1093/hmg/ddx341,10.1093/hmg/ddx341,Low-dose rapamycin extends lifespan in a mouse model of mtDNA depletion syndrome.,pubmed,2017,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,retain_for_manual_title_abstract_adjudication,direct_perturbation,explicit_multiomics,true,false,true,"Mitochondrial disorders affecting oxidative phosphorylation (OxPhos) are caused by mutations in both the nuclear and mitochondrial genomes. One promising candidate for treatment is the drug rapamycin, which has been shown to extend lifespan in multiple animal models, and which was previously shown to ameliorate mitochondrial disease in a knock-out mouse model lacking a nuclear-encoded gene specifying an OxPhos structural subunit (Ndufs4). In that model, relatively high-dose intraperitoneal rapamycin extended lifespan and improved markers of neurological disease, via an unknown mechanism. Here, we administered low-dose oral rapamycin to a knock-in (KI) mouse model of authentic mtDNA disease, specifically, progressive mtDNA depletion syndrome, resulting from a mutation in the mitochondrial nucleotide salvage enzyme thymidine kinase 2 (TK2). Importantly, low-dose oral rapamycin was sufficient to extend Tk2KI/KI mouse lifespan significantly, and did so in the absence of detectable improvements in mitochondrial dysfunction. We found no evidence that rapamycin increased survival by acting through canonical pathways, including mitochondrial autophagy. However, transcriptomics and metabolomics analyses uncovered systemic metabolic changes pointing to a potential 'rapamycin metabolic signature.' These changes also implied that rapamycin may have enabled the Tk2KI/KI mice to utilize alternative energy reserves, and possibly triggered indirect signaling events that modified mortality through developmental reprogramming. From a therapeutic standpoint, our results support the possibility that low-dose rapamycin, while not targeting the underlying mtDNA defect, could represent a crucial therapy for the treatment of mtDNA-driven, and some nuclear DNA-driven, mitochondrial diseases."
doi:10.1101/2025.10.25.683217,10.1101/2025.10.25.683217,Protracted fate acquisition and epigenetic de-aging during induced neural stem cell conversion of human blood cells,openalex,2025,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,priority_4_broad_candidate,direct_perturbation,two_or_more_layers,false,true,true,"Abstract Transcription factor-based direct conversion of somatic cells represents an interesting avenue for generating induced neural stem cells (iNSCs) from peripheral blood without transit through a pluripotent stage. While this paradigm has been shown to be associated with epigenetic de-aging, the dynamics of this process have remained unclear. Here, we used overexpression of the two reprogramming factors SOX2 and cMYC to generate iNSC from erythroid progenitors of donors ranging from neonatal to 101 years of age. Using an epigenetic clock algorithm, we corroborated our previous finding that iNSCs generated from aged donors show pronounced epigenetic de-aging, preserving around 13 % and 5 % of the original donor age at low and high passages, respectively. Studying the dynamic of epigenetic de-aging during iNSC conversion across time, we found that this process is largely protracted, continuing for several weeks and even beyond forced neuronal differentiation of iNSCs. Transcriptomic differences between young and old donor-derived iNSCs dissipate with extended time in conversion, too. Concordant with this observation, established iNSC lines lack age-associated cellular hallmarks, similar to induced pluripotent stem cells and their derivatives. Interestingly, time course analysis of DNA methylation and RNA sequencing data revealed that acquisition of a bona fide NSC signature extends greatly beyond the time point when proliferative PAX6-positive iNSCs emerge. The unexpected slow dynamics of these processes makes iNSC conversion an attractive model for dissecting the mechanisms underlying somatic transdifferentiation and de-aging. Statement of Ethical Approvals The collection of human somatic material ( i.e. , blood) from healthy donors for iPSC reprogramming and iNSC conversion was conducted in accordance with German law and approved by the Ethics Committee of the University of Bonn Medical Center (approval number: 275/08). All subjects gave written informed consent."
doi:10.1186/1471-2164-15-927,10.1186/1471-2164-15-927,Transcriptional and epigenetic responses to mating and aging in Drosophila melanogaster,openalex,2014,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,priority_4_broad_candidate,direct_perturbation,two_or_more_layers,false,true,true,"BACKGROUND: Phenotypic plasticity allows organisms to respond rapidly to changing environmental circumstances, and understanding its genomic basis can yield insights regarding the underlying genes and genetic networks affecting complex phenotypes. Female Drosophila melanogaster undergo dramatic physiological changes mediated by seminal fluid components transferred upon mating, including decreased longevity. Their physiological and behavioral effects have been well characterized, but little is known about resulting changes in regulation of gene expression or the extent to which mating-induced changes in gene expression are the same as those occurring during aging. RESULTS: We assessed genome-wide mRNA, microRNA, and three common histone modifications implicated in gene activation for young and aged virgin and mated female D. melanogaster in a factorial design. We identified phenotypically plastic transcripts and epigenetic modifications associated with mating and aging. We used these data to derive phenotypically plastic regulatory networks associated with mating of young flies, and aging of virgin and mated flies. Many of the mRNAs, microRNAs and epigenetic modifications associated with mating of young flies also occur with age in virgin flies, which may reflect mating-induced accelerated aging. We functionally tested the plastic regulatory networks by overexpressing environmentally sensitive microRNAs. Overexpression resulted in altered expression of ~70% of candidate target genes, and in all cases affected oviposition. CONCLUSIONS: Our results implicate microRNAs as mediators of phenotypic plasticity associated with mating and provide a comprehensive documentation of the genomic and epigenomic changes that accompany mating- and aging-induced physiological changes in female D. melanogaster."
doi:10.1186/s40537-025-01355-8,10.1186/s40537-025-01355-8,Multi-omics Mendelian randomization revealing SEMA7A as potential drug target for facial skin aging,openalex,2026,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,priority_3_explicit_multiomics,genetic_instrument,explicit_multiomics,false,true,true,"The study of facial skin aging has attracted significant attention not only for its esthetic implications but also for its potential to shed light on the mechanisms underlying the development of age-related diseases. The purpose of this research was to systematically investigate potential drug targets for facial skin aging through multi-omics genetic methods. We utilized expression quantitative trait loci (eQTLs) and protein quantitative trait loci (pQTLs) as instruments to explore the therapeutic potential for facial skin aging. This was supplemented with transcriptome analysis and in vitro experiments, including siRNA knockdown in human HaCaT and NIH 3T3 cells, which confirmed the genetic results. Additionally, we conducted two-sample Mendelian randomization (MR) to investigate the causal effect of facial aging on skin neoplasms and performed metabolome-wide MR to screen for metabolic biomarkers associated with facial aging. Through integrated analysis of eQTLs and colocalization, five potential druggable genes were identified, including BRSK2, IL20RB, NEK10, RAB35, and SEMA7A. Of these, SEMA7A showed strong evidence with facial skin aging through subsequent pQTL and colocalization analysis. Additionally, genetically determined facial skin aging exhibited a significant causal effect on basal cell carcinoma (BCC) (OR = 3.973, 95% CI: 1.284, 12.290, p = 0.016 [inverse-variance weighted, IVW]), while no causal effect was found on malignant melanoma and squamous cell carcinoma. Subsequent transcriptome and in vitro experiment suggested that SEMA7A played an important role in the pathogenesis of skin aging. The metabolome-wide MR identified several circulating metabolic traits as biomarkers for facial skin aging, implicating lipoprotein subfractions (HDL, LDL, and VLDL) and fatty acid profiles. This study demonstrates the genetic significance of targeting SEMA7A for facial skin aging, providing new insights into the disease mechanism and aiding the development of future drug therapies."
doi:10.1002/fsn3.2978,10.1002/fsn3.2978,Gut microbiome and metabolome analyses reveal the protective effect of special high-docosahexaenoic acid tuna oil on d-galactose-induced aging in mice.,europepmc,2022,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,priority_4_broad_candidate,direct_perturbation,two_or_more_layers,false,true,true,"Aging is closely related to altered gut function and its microbiome composition. To elucidate the mechanisms involved in the preventive effect of special high-docosahexaenoic acid tuna oil (HDTO) on senescence, the effects of different doses of HDTO on the gut microbiome and metabolome of d-galactose-induced aging mice were studied. Deferribacteres and Tenericutes and uridine might be used as indicator bacteria and characteristic metabolites to identify aging, respectively. HDTO markedly improved the impaired memory and antioxidant abilities induced by d-galactose. At the phylum level, the abundance of Firmicutes and Tenericutes was significantly increased upon d-galactose induction, while that of Bacteroidetes, Proteobacteria, and Deferribacteres was significantly decreased. At the genus level, the variation mainly presented as an increase in the abundance of the Firmicutes genera Ligilactobacillus , Lactobacillus , and Erysipelothrix , the decrease in the abundance of the Bacteroidetes genera Bacteroides and Alistipes , the Firmicutes genus Dielma , and the Deferribacteres genus Mucispirillum . HDTO supplementation reversed the alterations in the intestinal flora by promoting the proliferation of beneficial flora during the aging process; the metabolic pathways, such as glycine-serine-threonine metabolism, valine-leucine-isoleucine biosynthesis, and some metabolic pathways involved in uridine, were also partially restored. Furthermore, the correlation analysis illustrated an obvious correlation between gut microbiota, its metabolites, and aging-related indices. Moreover, it is worth noting that the metabolic regulation by dietary intervention varied with different HDTO doses and did not present a simple additive effect; indeed, each dose showed a unique modulation mechanism."
doi:10.1016/j.biopha.2019.109421,10.1016/j.biopha.2019.109421,An integrated fecal microbiome and metabolome in the aged mice reveal anti-aging effects from the intestines and biochemical mechanism of FuFang zhenshu TiaoZhi(FTZ).,europepmc,2020,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,retain_for_manual_title_abstract_adjudication,direct_perturbation,explicit_multiomics,true,false,true,"Background/aims Fufang Zhenzhu Tiao Zhi (FTZ) capsule is a Chinese herbal preparation under the guidance of professor Guo Jiao's new theory of ""Tiaogan Qishu Huazhuo"" for disorders of glucose and lipid metabolism for more than twenty yares, which has been demonstrated to exhibit potential anti-aging effects such as regulation of glucose and lipid metabolisms and antiinflammatory and antioxidative effects. This study attempts to reveal the anti-intestinal aging effect and possible mechanism of FTZ. Methods The mice were divided into three groups: the control group, model group and treatment group. The treatment group was given 1.0 g/kg body weight of FTZ extract administered by oral gavage once a day for 12 consecutive weeks. Age-related alterations such as HE staining of intestinal tissue morphology, mRNA levels of intestinal telomerase and inflammatory cytokines were observed Fecal samples were used for ultra-performance liquid chromatography-quadrupole time-of-flight mass spectrometry (UPLC-QTOF/MS) and 16S rRNA gene sequencing analyses to reveal age-related metabolic perturbations and gut flora disorders to demonstrate the effects of FTZ. Results Emerged pathological morphology of intestinal tissues, upregulated relative expression level of gut inflammatory factors and decreased relative expression level of telomerase mRNA in aging mice illustrated characteristic senescent phenotypes in model group. FTZ treatment significantly lowered intestinal inflammation levels, enhanced telomerase activity, partially reversed the fecal metabolites abnormalities and restored the disorders of intestinal flora. Multiple potential metabolites were associated with linoleic acid, glycerophospholipid, α-linolenic acid, biosynthesis of unsaturated fatty acids and glycerolipid metabolisms. Several decreased beneficial butyrate-producing bacteria like S24-7, possible Alkaliphilus belonging to the Clostridia class and increased harmful bacteria such as potentially toxic metabolite hydrogen sulfide-producer Bilophila and Desulfovibrio, inflammation-mediator Mucispirillum were determined in present aging mice. These age-related poor alterations could be partially attenuated by FTZ treatment. Conclusion The pathologic changes of intestinal senescence and the decrease of telomerase mRNA in elderly mice was observed. FTZ may sever as a novel delaying intestinal aging strategy via three pathways for anti-inflammatory, improving gut metabolites and gut flora. This study not only provided biological basis for the theory of treating different diseases with the same treatment in TCM, but also provided objective evidence for incorporating aging into the system of""glucose-lipid metabolism disease""."
doi:10.1016/j.jbc.2025.108400,10.1016/j.jbc.2025.108400,Declining activity of serum response factor in aging aorta in relation to aneurysm progression.,pubmed,2025,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,priority_4_broad_candidate,direct_perturbation,two_or_more_layers,false,true,true,"Age is a critical determinant of arterial disease, including aneurysm formation. Here, to understand the impact of aging on the arterial transcriptome, we leveraged RNA-sequencing data to define transcripts that change with advancing age in human arteries. Among the most repressed transcripts in aged individuals were those that are relevant for actomyosin structure and organization, including both myosin light chain kinase (MYLK) and smooth muscle γ-actin (ACTG2). This was associated with a reduction of serum response factor (SRF), which controls these transcripts via defined promoter elements. To determine the consequences of isolated Srf depletion, we conditionally deleted Srf in vascular smooth muscle of young mice (i8-SRF-KO mice). This led to a reduction of the SRF regulon, including Mylk and Actg2, and impaired arterial contractility, but left endothelial-dependent dilatation unaffected. Srf-depletion also increased aortic diameter and Alcian blue staining of the aortic media, which are cardinal features of aortopathy, such as aortic aneurysmal disease. Despite this, i8-SRF-KO mice were protected from aortic lesions elicited by angiotensin II (AngII). Proteomics demonstrated that Srf-depletion mimicked a protein signature of AngII treatment involving increases of the mechanoresponsive transcriptional coactivators YAP and TAZ and reduction of the Hippo kinase Lats2. Protection from aortopathy could be overcome by changing the order of KO induction and AngII administration resulting in advanced aneurysms in both i8-SRF-KO and control mice. Our work provides important insights into the molecular underpinnings of age-dependent changes in aortic function and mechanisms of adaptation in hypertension."
doi:10.1038/s41467-024-49608-z,10.1038/s41467-024-49608-z,A multiomic atlas of the aging hippocampus reveals molecular changes in response to environmental enrichment,semantic_scholar,2024,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,priority_3_explicit_multiomics,direct_perturbation,explicit_multiomics,false,true,true,"Aging involves the deterioration of organismal function, leading to the emergence of multiple pathologies. Environmental stimuli, including lifestyle, can influence the trajectory of this process and may be used as tools in the pursuit of healthy aging. To evaluate the role of epigenetic mechanisms in this context, we have generated bulk tissue and single cell multi-omic maps of the male mouse dorsal hippocampus in young and old animals exposed to environmental stimulation in the form of enriched environments. We present a molecular atlas of the aging process, highlighting two distinct axes, related to inflammation and to the dysregulation of mRNA metabolism, at the functional RNA and protein level. Additionally, we report the alteration of heterochromatin domains, including the loss of bivalent chromatin and the uncovering of a heterochromatin-switch phenomenon whereby constitutive heterochromatin loss is partially mitigated through gains in facultative heterochromatin. Notably, we observed the multi-omic reversal of a great number of aging-associated alterations in the context of environmental enrichment, which was particularly linked to glial and oligodendrocyte pathways. In conclusion, our work describes the epigenomic landscape of environmental stimulation in the context of aging and reveals how lifestyle intervention can lead to the multi-layered reversal of aging-associated decline. Lifestyle interventions are promising tools for achieving healthy aging. Here, authors show how environmental enrichment can reverse multi-omic alterations associated with the aging process in the murine dorsal hippocampus."
doi:10.3389/fpain.2025.1655712,10.3389/fpain.2025.1655712,Metabolic resilience governs sex-specific pain recovery during hormonal aging: a multi-omics study of neuropathy in mice.,europepmc,2025,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,priority_3_explicit_multiomics,direct_perturbation,explicit_multiomics,false,true,true,"Introduction Biological aging and sex interact to shape systemic metabolism, yet their role in chronic pain resolution remains unexplored. We hypothesized that metabolic resilience-the ability to flexibly switch fuel sources and maintain energy homeostasis-rules successful recovery from nerve injury in a sex-dependent manner during aging. Methods In 12-month-old male and female mice, corresponding to the perimenopausal phase in females and the onset of hormonal decline in both sexes, we induced sciatic nerve chronic constriction injury and performed multi-omics profiling during Wallerian degeneration, a phase known to trigger long-term neurobiological remodeling. Results Aging females exhibited early activation of fatty acid oxidation, increased resting energy expenditure, upregulation of mitochondrial redox enzymes and circulating progesterone and corticosterone. Proteomic and metabolomic analysis revealed pentose phosphate pathway enrichment and gluconeogenesis, supporting redox balance and metabolic flexibility. Conversely, males displayed persistent glycolytic reliance, long-chain acylcarnitine accumulation, suppression of adiponectin and PPARγ, indicating metabolic inflexibility. Longitudinal behavioral analysis revealed that aging females recovered earlier and more fully than aging males, reversing the pattern previously shown in our adult mouse study, where females developed persistent pain and males recovered rapidly. Discussion These patterns highlight a non-linear, sex-specific interaction between biological aging and injury response, where hormonal decline reprograms the metabolic trajectory and reshapes pain outcomes. Metabolic resilience governs sex-specific recovery following nerve injury by directing early systemic adaptations that precede and predict long-term pain trajectories. These results define mechanistically anchored, sex- and age-specific biomarkers, and propose preclinical targets for timely, personalized interventions in age-associated neuropathic pain."
doi:10.1002/fsn3.71826,10.1002/fsn3.71826,Protocatechuic Acid Alleviates D‐Gal‐Induced Renal Senescence and Injury in Mice by Regulating Taurine Metabolism,semantic_scholar,2026,seek_full_text,positive_causal_basis,none,seek_full_text,positive_causal_basis,none,priority_1_textually_focused,direct_perturbation,explicit_multiomics,true,true,true,"ABSTRACT Protocatechuic acid (PCA), a natural phenolic compound with antioxidant and anti‐inflammatory properties, has been proposed as a potential therapeutic agent against aging‐related diseases. This study investigated the protective effects of PCA on D‐galactose (D‐gal)‐induced renal aging in mice. PCA administration significantly improved renal function, alleviated oxidative stress and inflammatory responses, and ameliorated histopathological abnormalities. Biochemical analyses revealed reductions in serum AGEs, β‐galactosidase, creatinine, and blood urea nitrogen, accompanied by restoration of antioxidant enzyme activities and suppression of proinflammatory cytokines. Transcriptomic and metabolomic profiling further demonstrated that PCA reversed D‐gal‐induced molecular alterations, with integrated multi‐omics analysis identifying taurine and hypotaurine metabolism as the key pathway mediating its renoprotective effects. Western blot validation confirmed that PCA regulates CSAD, an enzyme essential for taurine biosynthesis. Collectively, these findings provide novel mechanistic insights into renal aging and highlight PCA as a promising natural agent for delaying kidney senescence through modulation of taurine metabolism."
