record_id,canonical_id,source,provenance_sources,source_record_id,doi,pmid,pmcid,title,abstract,year,publication_date,document_type,language,url,is_preprint,duplicate_count,query_branches,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
doi:10.1016/j.rbmo.2025.105025,doi:10.1016/j.rbmo.2025.105025,europepmc,europepmc;pubmed;scopus;semantic_scholar,MED:40845788,10.1016/j.rbmo.2025.105025,40845788,,Pyrroloquinoline quinone activates lactate and inhibits NLRP3 to improve ovarian reserve in premature ovarian insufficiency.,"Research question Can the use of pyrroloquinoline quinone (PQQ) to treat premature ovarian insufficiency (POI) induced by cyclophosphamide (CTX) in rats restore ovarian function? Design Thirty female Sprague-Dawley rats were divided at random into three groups: control group (n = 10), POI group (n = 10), and POI-PQQ group (n = 10). An ovarian aging model was induced by CTX and treated with PQQ. The body weight of the rats was monitored throughout the process, and serum samples were collected to determine hormone concentrations. Biochemical, histopathological, TUNEL, immunohistochemical, transcriptomic, metabolomic, glycolytic pathway, and inflammatory pathway analyses were undertaken for each ovarian tissue sample. To explore the mechanisms further, KGN cells were treated with lipopolysaccharides (LPS) to mimic the inflammatory environment, alongside PQQ. Each group underwent investigation of the inflammatory and glycolytic pathways. Results PQQ increased the body weight and ovarian index of rats with POI, partially restored the interrupted oestrous cycle, prevented follicle loss, restored ovarian reserve, decreased serum FSH concentration significantly (P = 0.0002), increased oestradiol concentration (P = 0.0306), and reduced granulosa cell apoptosis. PQQ treatment also up-regulated the lactate concentration and expression of key rate-limiting enzymes of glycolysis, and down-regulated the expression of inflammatory factors in rats with POI. Further experiments showed that the inflammatory response, abnormal glycolysis and apoptosis in KGN cells caused by LPS could be recovered through PQQ intervention. Conclusions Ovarian reserve in rats with POI can be restored by PQQ treatment by reducing inflammation by the glycolytic pathway.",2025,2025-04-25,"Research Support, Non-U.S. Gov't; Journal Article",eng,https://europepmc.org/article/MED/40845788,False,3,,True,True,True,True
doi:10.1016/s0140-6736(23)02754-x,doi:10.1016/s0140-6736(23)02754-x,europepmc,europepmc;pubmed;scopus;semantic_scholar,MED:38554727,10.1016/s0140-6736(23)02754-x,38554727,,The future of valvular heart disease assessment and therapy.,"Valvular heart disease (VHD) is becoming more prevalent in an ageing population, leading to challenges in diagnosis and management. This two-part Series offers a comprehensive review of changing concepts in VHD, covering diagnosis, intervention timing, novel management strategies, and the current state of research. The first paper highlights the remarkable progress made in imaging and transcatheter techniques, effectively addressing the treatment paradox wherein populations at the highest risk of VHD often receive the least treatment. These advances have attracted the attention of clinicians, researchers, engineers, device manufacturers, and investors, leading to the exploration and proposal of treatment approaches grounded in pathophysiology and multidisciplinary strategies for VHD management. This Series paper focuses on innovations involving computational, pharmacological, and bioengineering approaches that are transforming the diagnosis and management of patients with VHD. Artificial intelligence and digital methods are enhancing screening, diagnosis, and planning procedures, and the integration of imaging and clinical data is improving the classification of VHD severity. The emergence of artificial intelligence techniques, including so-called digital twins-eg, computer-generated replicas of the heart-is aiding the development of new strategies for enhanced risk stratification, prognostication, and individualised therapeutic targeting. Various new molecular targets and novel pharmacological strategies are being developed, including multiomics-ie, analytical methods used to integrate complex biological big data to find novel pathways to halt the progression of VHD. In addition, efforts have been undertaken to engineer heart valve tissue and provide a living valve conduit capable of growth and biological integration. Overall, these advances emphasise the importance of early detection, personalised management, and cutting-edge interventions to optimise outcomes amid the evolving landscape of VHD. Although several challenges must be overcome, these breakthroughs represent opportunities to advance patient-centred investigations.",2024,2024-03-27,"Research Support, Non-U.S. Gov't; Review; Journal Article",eng,https://europepmc.org/article/MED/38554727,False,3,,True,True,True,True
doi:10.1038/s41368-025-00376-6,doi:10.1038/s41368-025-00376-6,openalex,openalex,https://openalex.org/W4411161510,10.1038/s41368-025-00376-6,,,Succinate modulates oral dysbiosis and inflammation through a succinate receptor 1 dependent mechanism in aged mice,"Aging involves the accumulation of various forms of molecular and cellular damage over time. Key features of aging, such as mitochondrial dysfunction, dysbiosis, and oxidative stress, are closely linked and largely driven by inflammation. This study examines the role of succinate, a key metabolite produced and utilized by cells of both host and microbes, and its receptor, succinate receptor 1 (SUCNR1), in age-related oral dysbiosis and inflammation. We examined young and aged wild-type (WT) and SUCNR1 knockout (KO) mice for this analysis. Our findings revealed significant aging-associated alveolar bone loss and succinate elevation in aged WT mice, along with notable changes in the oral microbiome. Conversely, aged KO mice showed reduced bone loss, lower succinate levels, less inflammation, and better-maintained microbial function. These results suggest that SUCNR1 is crucial in influencing aging-related succinate elevation, oral dysbiosis, and inflammation. Analysis of gene families and pathways in the oral microbiome demonstrated distinct aging-related changes between WT and KO mice, with the functional potential being preserved in the KO-aged group. This study underscores the importance of succinate elevation and signaling through SUCNR1 in regulating inflammation, alveolar bone loss, and shifts in the oral microbiome, offering potential targets for therapeutic interventions in age-related oral health issues.",2025,2025-06-10,article,en,https://openalex.org/W4411161510,False,0,metabolomics_plus_microbiomics,True,True,True,True
doi:10.1038/s41467-025-61403-y,doi:10.1038/s41467-025-61403-y,semantic_scholar,europepmc;google_scholar;pubmed;scopus;semantic_scholar,97adb1041a12ad2831f85c06241dccb8baeabee4,10.1038/s41467-025-61403-y,40617829,12228793,Multiomics and cellular senescence profiling of aging human skeletal muscle uncovers Maraviroc as a senotherapeutic approach for sarcopenia,"Cellular senescence is a hallmark of organismal aging but how it drives aging in human tissues is not fully understood. Here we leverage single nucleus multiomics to profile senescence in mononucleated cells of human skeletal muscle and provide the first senescence atlas. We demonstrate the intra- and inter-populational transcriptomic and epigenomic heterogeneity and dynamics of cellular senescence. We also identify commonalities and variations in senescence-associated secretory phenotypes (SASPs) among the cells and elucidate SASP mediated cellular interactions and niche deregulation. Furthermore, we identify targetable SASPs and demonstrate the possibility of using Maraviroc as a pharmacological senotherapeutic for treating age-associated sarcopenia. Lastly, we define transcription factors that govern senescence state and SASP induction in aging muscle and elucidate the key function and mechanism of JUNB in SASP activation. Altogether, our findings demonstrate the prevalence and function of cellular senescence in skeletal muscle and identify a novel pharmacological intervention for sarcopenia. This study leverages single-nucleus multiomics to map cellular senescence atlas in aging human skeletal muscle and uncovers potential targets and senotherapeutics for treating age-associated sarcopenia.",2025,2025-07-05,JournalArticle,,https://www.semanticscholar.org/paper/97adb1041a12ad2831f85c06241dccb8baeabee4,False,4,,True,True,True,True
doi:10.1038/s41598-023-49601-4,doi:10.1038/s41598-023-49601-4,semantic_scholar,semantic_scholar,39cca2fd9f905d01e6c8277007d1213ae5166c65,10.1038/s41598-023-49601-4,38110483,10728085,The biomarkers’ landscape of post-COVID-19 patients can suggest selective clinical interventions,"In COVID-19 clinical symptoms can persist even after negativization also in individuals who have had mild or moderate disease. We here investigated the biomarkers that define the post-COVID-19 clinical state analyzing the exhaled breath condensate (EBC) of 38 post COVID-19 patients and 38 sex and age-matched healthy controls via nuclear magnetic resonance (NMR)-based metabolomics. Predicted gene-modulated microRNAs (miRNAs) related to COVID-19 were quantified from EBC of 10 patients and 10 controls. Finally, clinical parameters from all post-COVID-19 patients were correlated with metabolomic data. Post-COVID-19 patients and controls showed different metabolic phenotype (“metabotype”). From the metabolites, by using enrichment analysis we identified miRNAs that resulted up-regulated (hsa-miR146a-5p) and down-regulated (hsa-miR-126-3p and hsa-miR-223-3p) in post-COVID-19. Taken together, our multiomics data indicate that post-COVID-19 patients before rehabilitation are characterized by persistent inflammation, dysregulation of liver, endovascular thrombotic and pulmonary processes, and physical impairment, which should be the primary clinical targets to contrast the post-acute sequelae of COVID-19.",2023,2023-12-15,JournalArticle,,https://www.semanticscholar.org/paper/39cca2fd9f905d01e6c8277007d1213ae5166c65,False,0,,True,False,True,False
doi:10.1038/s44324-025-00057-2,doi:10.1038/s44324-025-00057-2,europepmc,europepmc;openalex;pubmed;scopus;semantic_scholar,MED:40225784,10.1038/s44324-025-00057-2,40225784,PMC11981922,Periodic dietary restriction of animal products induces metabolic reprogramming in humans with effects on cardiometabolic health.,"Dietary interventions constitute powerful approaches for disease prevention and treatment. However, the molecular mechanisms through which diet affects health remain underexplored in humans. Here, we compare plasma metabolomic and proteomic profiles between dietary states for a unique group of individuals who alternate between omnivory and restriction of animal products for religious reasons. We find that short-term restriction drives reductions in levels of lipid classes and of branched-chain amino acids, not detected in a control group of individuals, and results in metabolic profiles associated with decreased risk for all-cause mortality. We show that 23% of proteins whose levels are affected by dietary restriction are druggable targets and reveal that pro-longevity hormone FGF21 and seven additional proteins (FOLR2, SUMF2, HAVCR1, PLA2G1B, OXT, SPP1, HPGDS) display the greatest magnitude of change. Through Mendelian randomization we demonstrate potentially causal effects of FGF21 and HAVCR1 on risk for type 2 diabetes, of HPGDS on BMI, and of OXT on risk for lacunar stroke. Collectively, we find that restriction-associated reprogramming improves metabolic health and emphasise high-value targets for pharmacological intervention.",2025,2025-04-09,research-article; Journal Article,eng,https://europepmc.org/article/MED/40225784,False,4,,True,True,True,True
doi:10.1080/15384101.2018.1491235,doi:10.1080/15384101.2018.1491235,pubmed,pubmed,29963964,10.1080/15384101.2018.1491235,29963964,PMC6133336,Cellular senescence induces replication stress with almost no affect on DNA replication timing.,"Organismal aging entails a gradual decline of normal physiological functions and a major contributor to this decline is withdrawal of the cell cycle, known as senescence. Senescence can result from telomere diminution leading to a finite number of population doublings, known as replicative senescence (RS), or from oncogene overexpression, as a protective mechanism against cancer. Senescence is associated with large-scale chromatin re-organization and changes in gene expression. Replication stress is a complex phenomenon, defined as the slowing or stalling of replication fork progression and/or DNA synthesis, which has serious implications for genome stability, and consequently in human diseases. Aberrant replication fork structures activate the replication stress response leading to the activation of dormant origins, which is thought to be a safeguard mechanism to complete DNA replication on time. However, the relationship between replicative stress and the changes in the spatiotemporal program of DNA replication in senescence progression remains unclear. Here, we studied the DNA replication program during senescence progression in proliferative and pre-senescent cells from donors of various ages by single DNA fiber combing of replicated DNA, origin mapping by sequencing short nascent strands and genome-wide profiling of replication timing (TRT). We demonstrate that, progression into RS leads to reduced replication fork rates and activation of dormant origins, which are the hallmarks of replication stress. However, with the exception of a delay in RT of the CREB5 gene in all pre-senescent cells, RT was globally unaffected by replication stress during entry into either oncogene-induced or RS. Consequently, we conclude that RT alterations associated with physiological and accelerated aging, do not result from senescence progression. Our results clarify the interplay between senescence, aging and replication programs and demonstrate that RT is largely resistant to replication stress.",2018,2018-08-21,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",eng,https://pubmed.ncbi.nlm.nih.gov/29963964/,False,0,,True,True,True,True
doi:10.1093/bjd/ljaf429.023,doi:10.1093/bjd/ljaf429.023,semantic_scholar,semantic_scholar,da0957e72f00f150d9e2a992c60665d82bd6184a,10.1093/bjd/ljaf429.023,,,O23 Single-cell multiomic atlas of systemic treatment action in atopic eczema,"Atopic eczema is the most common inflammatory skin disease. Epidermal barrier dysfunction and the T helper (Th)2 immune axis are central to disease pathogenesis. In recent years, treatments targeting Th2 immune mediators [e.g. interleukin (IL)-4/IL-13 inhibitor dupilumab] have greatly expanded the therapeutic armamentarium. However, the observed interindividual heterogeneity in real-world outcomes of eczema treatment highlights our limited knowledge of drug action and response. To address this, we embedded a highly powered longitudinal single-cell multiomic and spatial transcriptomic profiling strategy within BEACON (n > 400), the world-first platform trial to compare effectiveness and tolerability of standard (methotrexate) and targeted (dupilumab, Janus kinase inhibitor) eczema drugs. Our initial cohort consisted of 25 individuals (17 male patients; mean age 39.2 years) sampled at day 0, day 3, day 14, week 12 and week 24 of dupilumab therapy. We profiled circulating immune populations through single-cell transcriptome, surface proteome and T-cell receptor repertoire analysis of > 600 000 peripheral blood mononuclear cells. We also used 10 × Multiome and Xenium to profile chromatin accessibility and gene expression of matched eczema skin at single-cell resolution. We defined 20 immune populations in peripheral blood, including CD4+, CD8+, myeloid, natural killer and B cells. We observed drug-induced shifts in abundance and gene expression levels in each major cell type as early as 14 days into dupilumab treatment. We also identified dynamic shifts of key skin cell populations during early dupilumab treatment and spatially mapped these cell populations in eczema skin at subcellular resolution. Our high-resolution multiomic therapeutics atlas, leveraging a unique clinical platform, maps changes of the skin and blood immune response induced by dupilumab treatment. It provides critical insight into the early effects of dupilumab therapy, which may open avenues for new target discovery and precision medicine approaches to treatment allocation and monitoring in eczema.",2026,2026-01-01,JournalArticle,,https://www.semanticscholar.org/paper/da0957e72f00f150d9e2a992c60665d82bd6184a,False,0,,True,False,False,False
doi:10.1093/gbe/evaf094,doi:10.1093/gbe/evaf094,openalex,openalex,https://openalex.org/W4410932705,10.1093/gbe/evaf094,,,Highlight: “Jumping Genes” Caught in an Aging Merry-Go-Round,"No one escapes aging. This is such a fundamental biological process that it may surprise how little we still know about what causes aging and how it evolved. Aging can be broadly defined as the decline in an individual's reproductive and survival capacity through time; from an evolutionary perspective, it is a consequence of relatively stronger selection on genetic variants that benefit early-life fitness (Rose 1991, Li et al. 2023). Multiple theories have been proposed to explain both the selective constraints that allow aging to occur and the mechanisms underlying it. An important aspect of aging is that it is a characteristic of a given species; even accounting for individual variation, the aging trajectory within a conspecific group of individuals is broadly similar. This means that, to some extent, aging is encoded in the genomes of organisms. Transposable elements (TEs), a ubiquitous feature of the genomes of both eukaryotes and prokaryotes, have been implicated in aging. These virus-like mobile genetic elements can comprise the majority of the genetic information of an organism and are increasingly recognized as drivers of functional evolution (Bourque et al. 2018). According to Cristina Vieira—professor at the Université de Lyon, in France—TEs are essential to understand aging due to their ability to reshape the genome: “their activity can compromise genome stability, modulate gene expression, disrupt regulatory networks, and produce epigenetic modifications, all of which are hallmarks of aging” says Vieira. But does the genome-jumping activity of TEs promote aging? Or is it the other way around, with TEs functioning as a byproduct of the inevitable senescence of individuals? According to Vieira and coauthors (Merenciano et al. 2025) in a new Review in Genome Biology and Evolution, it can be both! In their review, the authors provide an extensive description of how TEs are associated with aging across lineages and among tissue types. On one hand, aging promotes increased expression of TEs, making these a reliable predictor of organism age. The root causes of this are, however, not clear. On the other hand, TEs by themselves also promote aging; as they move through the genome, TEs can insert themselves in genomic locations of functional significance, thereby contributing to reduced longevity. These movements end up causing genomic instability (e.g. through double-strand breaks), ultimately contributing to a series of diseases, including Alzheimer's disease, amyotrophic lateral sclerosis, and several types of cancers. Hence, the genomic presence of TEs can be both a cause and a consequence of aging (Fig. 1). TEs are at the center of the aging process as both cause and consequence of time-related deterioration of vital physiological and cellular functions (illustration by Miriam Merenciano). Some of these aging–TE relationships are particularly well exemplified by the authors' comparisons of organisms with distinct aging patterns. Sex-related differences in longevity, for example, are associated with increased TE activation in the sex-restricted heterochromatic chromosomes, such as the mammalian and Drosophila male Y chromosomes. Also, long-lived organisms tend to have signatures of reduced TE activity, such as the iconic Hydra, a potentially immortal self-regenerating cnidarian that shows lifelong activity of the TE-repressing PIWI-interacting RNAs (piRNA) pathway. But are TEs the harbinger of our inevitable physical decline? Not necessarily. Merenciano et al. (2025) also cite research showing how TEs can contribute to longevity, either by initiating coordinated cell death processes that can suppress tumors or by facilitating the elongation of telomeres at the distal ends of chromosomes. A striking example of how a higher genomic TE content does not equal reduced longevity is the Greenland shark (Somniosus microcephalus), the longest-lived vertebrate, whose genome comprises an impressive 70% of TEs. The TE–aging relationship is thus far from straightforward. Improving its understanding would need, as Vieira explains, a more detailed functional exploration of these genomic elements. “Since transposable element activation can vary between different cell types and tissues, single-cell transcriptomic and epigenomic profiling are good techniques to identify where and when specific TEs become active, and how these events correlate with changes in chromatin state or gene expression” says Vieira, who adds: “functional manipulation of transposable elements through CRISPR-based approaches, for example, can offer a direct way to assess their causal role in aging phenotypes as well.” Another recently published article in this journal underscores how aging is also associated with other cellular and physiological markers. Hubert et al. (2025) focused their attention on how the metabolome correlates with differences in aging. These authors followed an experimental evolution approach to produce replicate Drosophila melanogaster populations independently selected for an accelerated aging phenotype. Then, they profiled the metabolomes of these fast-aging fruit flies to understand how selection shapes their physiology. These authors found that the metabolome was a repeatable and predictable marker of aging and that specific metabolites are associated with the aging process (Hubert et al. 2025). In particular, they highlight differences in energy substrate use with age, since accelerated aging fruit flies showed decreases in metabolites associated with glucose processing. Beyond metabolomics, their findings demonstrate the potent force of selection in shaping phenotypes through convergent evolution. These advances show the considerable progress that has been made in understanding the evolutionary history and mechanisms of aging; yet there is much to be learned. Untangling this complex phenomenon will require further comparative studies from the genomes of diverse lineages. As Vieira adds, in regards to TEs, “future research should aim to clarify the role of TE activation in aging across different species and sexes, especially given the well-documented sex differences in lifespan. Additionally, investigating how TEs interact with epigenetic regulators during aging holds great potential for the development of novel therapeutic interventions, where targeted modulation of TE activity could help alleviate age-related dysfunctions.” Understanding these complex phenomena will require further comparative studies based on genomes from diverse lineages. Want to learn more? Check out these other articles on the evolution of TEs recently published in Genome Biology and Evolution: Ancona L, Nitta Fernandes FA, Biello R, Chiocchio A, Castrignanò T, Barucca M, Canestrelli D, Trucchi E. Evolutionary dynamics of transposable element activity and regulation in the Apennine yellow-bellied toad (Bombina pachypus). Genome Biol Evol. 2025:17(4):evaf062. https://doi.org/10.1093/gbe/evaf062. Mallik R, Wcisel DJ, Near TJ, Yoder JA, Dornburg A. Investigating the impact of whole-genome duplication on transposable element evolution in teleost fishes. Genome Biol Evol. 2025:17(1):evae272. https://doi.org/10.1093/gbe/evae272. Oliveira JI, Lane C, Mugambi K, Yildirir G, Nicol AM, Kokkoris V, Banchini C, Dadej K, Dettman J, Stefani F, Corradi N. Analyses of transposable elements in arbuscular mycorrhizal fungi support evolutionary parallels with filamentous plant pathogens. Genome Biol Evol. 2025:17(3):evaf038. https://doi.org/10.1093/gbe/evaf038.",2025,2025-05-30,article,en,https://openalex.org/W4410932705,False,0,epigenomics_plus_downstream;genomics_plus_other;transcriptomics_plus_downstream,True,True,True,True
doi:10.1093/humrep/deag083.1235,doi:10.1093/humrep/deag083.1235,semantic_scholar,semantic_scholar,4a8f8eb635eaeec86934f73f6d8d5527b901af8c,10.1093/humrep/deag083.1235,,,L26/P-911 Human umbilical cord perivascular cells (HUCPVC) improve fertility in aged mice and modulate ovarian aging pathways identified by single cell and bulk transcriptomics,"Do HUCPVC treatments preserve fertility and reduce aging phenotypes in mice, and which ovarian cell populations and pathways mediate these effects? HUCPVC improved fertility and reprogrammed aging pathways—ECM repair, angiogenesis, granulosa–oocyte communication, stress buffering, and epithelial regeneration. Mesenchymal stromal cell therapies, including HUCPVC, have shown potential to mitigate ovarian aging, fibrosis, and inflammation. Aging ovaries exhibit widespread changes including ECM stiffening, impaired angiogenesis, reduced granulosa–oocyte metabolic coupling and heightened oxidative stress. Preliminary transcriptional studies suggest that aging also disrupts epithelial regenerative programs and stromal–immune interactions. Although HUCPVC improves reproductive outcomes in aged mice, the specific ovarian pathways responding to treatment remain unclear. Defining these molecular responses is crucial for elucidating mechanisms of action and advancing HUCPVC as a targeted therapeutic strategy for age related fertility decline. Two integrated studies were performed: (1) a randomized in vivo aging model in female ICR mice receiving HUCPVC, fibroblast, or vehicle systemic injections from 6–12 months with breeding and necropsy at 13 months; and (2) transcriptomic profiling of ovaries from young (6M; n = 4), aged (17M; n = 4), and preliminary HUCPVC treated aged mice by scRNA seq (pseudo bulk) followed by differential expression analysis with balanced cell types to quantify treatment associated pathway shifts. Mice received six monthly injections of FTM HUCPVC, term HUCPVC, fibroblasts, or HBSS; a fifth cohort received one FTM HUCPVC dose at 11M. Reproductive, endocrine, fibrotic, and inflammatory outcomes were assessed. scRNA seq (10x Genomics/Cell Ranger/Seurat, pseudo bulk EdgeR) and differentially expressed (DE) genes (FDR<0.05) were used to identify age and treatment associated pathways (ECM remodeling, angiogenesis, cell–cell communication, stress response, epithelial repair/regeneration). HUCPVC significantly improved pregnancy rates at 12M (FTM 100%; term 80%) compared with HBSS (40%); fibroblast and single dose FTM yielded 60%. Age-related CRP elevation was reduced by repeated HUCPVC dosing. Lung tissue showed increased SIRT1, SIRT5 and FOXO3a, and reduced TNF α, consistent with systemic anti aging effects. Ovarian scRNA seq suggested age related increases in endothelial, epithelial, and immune populations and decreases in granulosa, theca, and luteal cells. Balanced DE (HUCPVC-treated vs untreated aged ovaries) identified 5,593 DEGs (FDR<0.05), with 5,109 upregulated and 484 downregulated in HUCPVC treated ovaries. Pathway grouping highlighted: ECM/fibrosis remodeling (n = 51; e.g., ↓Mmp12, ↑Col15a1, ↑Fn1); angiogenesis/vascular homeostasis (n = 22; ↑Acta2/Tagln/Rgs5; mixed Tek/Kdr); oxidative/anti oxidative stress (n = 23; ↑Hmox1, Mt1, Atf3, Epas1); epithelial/ciliogenesis/secretory programs (n = 39; ↑Ovgp1, Foxj1, Dnah5/6); progenitor/repair & Hippo–YAP signaling (n = 20; ↑Wnt10b/Wnt11, Notch2/3, Jag1/2, Yap1, Lgr5); and granulosa–oocyte communication/endocrine (n = 9; ↑Gja1/Gja4, Lhcgr, with mixed Amh/Pgr). Together, these pathway shifts align with observed physiological improvements and indicate multi compartment ovarian rejuvenation. The HUCPVC treated transcriptomic datasets are preliminary. Bulk/pseudo bulk results may reflect both transcriptional and compositional changes, and pathway grouping used targeted keyword heuristics; formal enrichment and cell type–resolved validation are underway. Murine findings may not fully translate to human ovarian aging. HUCPVC engages multiple aging linked pathways—ECM repair, angiogenesis, granulosa–oocyte communication, stress response attenuation, and epithelial regeneration—supporting their potential as a multifaceted therapy for ovarian aging. Further analysis of transcriptomic changes within individual ovarian cell populations following HUCPVC treatment is underway. No",2026,2026-07-01,JournalArticle,,https://www.semanticscholar.org/paper/4a8f8eb635eaeec86934f73f6d8d5527b901af8c,False,0,,True,True,True,True
doi:10.1093/nargab/lqae064,doi:10.1093/nargab/lqae064,semantic_scholar,semantic_scholar,c3a85eb41ef4ba8723277dcd7469618bf203afae,10.1093/nargab/lqae064,38867915,11167491,"GTDrift: a resource for exploring the interplay between genetic drift, genomic and transcriptomic characteristics in eukaryotes","We present GTDrift, a comprehensive data resource that enables explorations of genomic and transcriptomic characteristics alongside proxies of the intensity of genetic drift in individual species. This resource encompasses data for 1,506 eukaryotic species, including 1,413 animals and 93 green plants, and is organized in three components. The first two components contain approximations of the effective population size, which serve as indicators of the extent of random genetic drift within each species. In the first component, we meticulously investigated public databases to assemble data on life history traits such as longevity, adult body length and body mass for a set of 979 species. The second component includes estimations of the ratio between the rate of non-synonymous substitutions and the rate of synonymous substitutions (dN/dS) in protein-coding sequences for 1,324 species. This ratio provides an estimate of the efficiency of natural selection in purging deleterious substitutions. Additionally, we present polymorphism-derived Ne estimates for 66 species. The third component encompasses various genomic and transcriptomic characteristics. With this component, we aim to facilitate comparative transcriptomics analyses across species, by providing easy-to-use processed data for more than 16,000 RNA-seq samples across 491 species. These data include intron-centered alternative splicing frequencies, gene expression levels and sequencing depth statistics for each species, obtained with a homogeneous analysis protocol. To enable cross-species comparisons, we provide orthology predictions for conserved single-copy genes based on BUSCO gene sets. To illustrate the possible uses of this database, we identify the most frequently used introns for each gene and we assess how the sequencing depth available for each species affects our power to identify major and minor splice variants.",2024,2024-04-22,JournalArticle,,https://www.semanticscholar.org/paper/c3a85eb41ef4ba8723277dcd7469618bf203afae,False,0,,True,True,False,False
