source,source_record_id,title,abstract,year,publication_date,doi,pmid,pmcid,authors,venue,document_type,language,url,is_preprint,raw_page,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
scopus,SCOPUS_ID:85177235105,Multiomic analysis of cervical squamous cell carcinoma identifies cellular ecosystems with biological and clinical relevance,,2023,2023-12-01,10.1038/s41588-023-01570-0,37985817,,Fan J.,Nature Genetics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85177235105&origin=inward,False,page_0001.json.gz,True,False,False,False
scopus,SCOPUS_ID:85186191354,"The paradigm change from reactive medical services to 3PM in ischemic stroke: a holistic approach utilising tear fluid multi-omics, mitochondria as a vital biosensor and AI-based multi-professional data interpretation",,2024,2024-03-01,10.1007/s13167-024-00356-6,,,Golubnitschaja O.,Epma Journal,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186191354&origin=inward,False,page_0001.json.gz,True,False,False,False
scopus,SCOPUS_ID:85194878520,Integrative omics analysis elucidates the genetic basis underlying seed weight and oil content in soybean,,2024,2024-06-01,10.1093/plcell/koae062,38412459,,Yuan X.,Plant Cell,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85194878520&origin=inward,False,page_0001.json.gz,True,False,False,False
scopus,SCOPUS_ID:85152978749,Multi-omic underpinnings of epigenetic aging and human longevity,,2023,2023-12-01,10.1038/s41467-023-37729-w,37076473,,Mavromatis L.A.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152978749&origin=inward,False,page_0001.json.gz,True,True,False,False
scopus,SCOPUS_ID:85163857753,Multi-Omics Analysis Reveals Translational Landscapes and Regulations in Mouse and Human Oocyte Aging,,2023,2023-09-15,10.1002/advs.202301538,37401155,,Huang J.,Advanced Science,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163857753&origin=inward,False,page_0001.json.gz,True,True,False,False
scopus,SCOPUS_ID:85102912328,Multi-omics approach reveals the contribution of KLU to leaf longevity and drought tolerance,,2021,2021-01-01,10.1093/plphys/kiaa034,33721894,,Jiang L.,Plant Physiology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102912328&origin=inward,False,page_0001.json.gz,True,True,False,False
scopus,SCOPUS_ID:85122838484,"Unveiling E2F4, TEAD1 and AP-1 as regulatory transcription factors of the replicative senescence program by multi-omics analysis",,2022,2022-10-01,10.1007/s13238-021-00894-z,35023014,,Wang Y.,Protein and Cell,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122838484&origin=inward,False,page_0001.json.gz,True,False,False,False
scopus,SCOPUS_ID:105014507716,"Systemic Neurodegeneration and Brain Aging: Multi-Omics Disintegration, Proteostatic Collapse, and Network Failure Across the CNS",,2025,2025-08-01,10.3390/biomedicines13082025,,,Voicu V.,Biomedicines,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105014507716&origin=inward,False,page_0001.json.gz,True,True,False,False
scopus,SCOPUS_ID:85205236704,Integrating Machine Learning with Multi-Omics Technologies in Geroscience: Towards Personalized Medicine,,2024,2024-09-01,10.3390/jpm14090931,,,Theodorakis N.,Journal of Personalized Medicine,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205236704&origin=inward,False,page_0001.json.gz,True,True,False,False
scopus,SCOPUS_ID:85059803484,Growth Performance and Meat Quality Evaluations in Three-Way Cross Cattle Developed for the Tibetan Plateau and their Molecular Understanding by Integrative Omics Analysis,,2019,2019-01-09,10.1021/acs.jafc.8b05477,30596412,,Cao X.K.,Journal of Agricultural and Food Chemistry,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85059803484&origin=inward,False,page_0001.json.gz,True,False,False,False
scopus,SCOPUS_ID:85149818244,Multi-omics and machine learning for the prevention and management of female reproductive health,,2023,2023-01-01,10.3389/fendo.2023.1081667,,,Kharb S.,Frontiers in Endocrinology,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85149818244&origin=inward,False,page_0001.json.gz,True,False,False,False
scopus,SCOPUS_ID:85122747917,Multiomic profiling of the liver across diets and age in a diverse mouse population,,2022,2022-01-19,10.1016/j.cels.2021.09.005,34666007,,Williams E.G.,Cell Systems,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122747917&origin=inward,False,page_0001.json.gz,True,False,False,False
scopus,SCOPUS_ID:85080994794,Multi-omics Analysis of the Intermittent Fasting Response in Mice Identifies an Unexpected Role for HNF4α,,2020,2020-03-10,10.1016/j.celrep.2020.02.051,32160557,,Hatchwell L.,Cell Reports,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85080994794&origin=inward,False,page_0001.json.gz,True,False,False,False
scopus,SCOPUS_ID:85206245071,Temporally distinct 3D multi-omic dynamics in the developing human brain,,2024,2024-11-14,10.1038/s41586-024-08030-7,39385032,,Heffel M.G.,Nature,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85206245071&origin=inward,False,page_0001.json.gz,True,False,False,False
scopus,SCOPUS_ID:85196010117,Multiomics Analyses Reveal MsC3H29 Positively Regulates Flavonoid Biosynthesis to Improve Drought Resistance of Autotetraploid Cultivated Alfalfa (Medicago sativa L.),,2024,2024-06-26,10.1021/acs.jafc.4c02472,38864675,,Dong X.,Journal of Agricultural and Food Chemistry,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85196010117&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:85197443476,Multi-omics analysis and experimental validation of the value of monocyte-associated features in prostate cancer prognosis and immunotherapy,,2024,2024-01-01,10.3389/fimmu.2024.1426474,38947325,,Wang Y.X.,Frontiers in Immunology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197443476&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:85143152894,A multi-omics longitudinal aging dataset in primary human fibroblasts with mitochondrial perturbations,,2022,2022-12-01,10.1038/s41597-022-01852-y,36463290,,Sturm G.,Scientific Data,Data Paper,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143152894&origin=inward,False,page_0002.json.gz,True,True,True,True
scopus,SCOPUS_ID:85078833145,Elucidating the molecular and developmental biology of parasitic nematodes: Moving to a multiomics paradigm,,2020,2020-01-01,10.1016/bs.apar.2019.12.005,32291085,,Ma G.,Advances in Parasitology,Book Chapter,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85078833145&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:105010166337,Multiomics and cellular senescence profiling of aging human skeletal muscle uncovers Maraviroc as a senotherapeutic approach for sarcopenia,,2025,2025-12-01,10.1038/s41467-025-61403-y,40617829,,Li Y.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105010166337&origin=inward,False,page_0002.json.gz,True,True,False,False
scopus,SCOPUS_ID:85149294843,Network-based multi-omics integration reveals metabolic at-risk profile within treated HIV-infection,,2023,2023-02-16,10.7554/elife.82785,36794912,,Mikaeloff F.,Elife,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85149294843&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:85140988517,Integrated multi-omics analysis of Huntington disease identifies pathways that modulate protein aggregation,,2022,2022-10-01,10.1242/dmm.049492,36052548,,Pradhan S.S.,Dmm Disease Models and Mechanisms,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140988517&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:85198626269,Genetic and multi-omic resources for Alzheimer disease and related dementia from the Knight Alzheimer Disease Research Center,,2024,2024-12-01,10.1038/s41597-024-03485-9,,,Fernandez M.V.,Scientific Data,Data Paper,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85198626269&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:85187303074,Revitalizing Photoaging Skin through Eugenol in UVB-Exposed Hairless Mice: Mechanistic Insights from Integrated Multi-Omics,,2024,2024-02-01,10.3390/antiox13020168,,,Tong T.,Antioxidants,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85187303074&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:85215757563,Multi-omics architecture of childhood obesity and metabolic dysfunction uncovers biological pathways and prenatal determinants,,2025,2025-12-01,10.1038/s41467-025-56013-7,39809770,,Stratakis N.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215757563&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:85105768766,A multi-omics approach for understanding the effects of moderate wine consumption on human intestinal health,,2021,2021-05-07,10.1039/d0fo02938f,33977942,,Belda I.,Food and Function,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105768766&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:85182665961,The fusion of multi-omics profile and multimodal EEG data contributes to the personalized diagnostic strategy for neurocognitive disorders,,2024,2024-12-01,10.1186/s40168-023-01717-5,,,Han Y.,Microbiome,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85182665961&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:85148353757,The essential roles of FXR in diet and age influenced metabolic changes and liver disease development: a multi-omics study,,2023,2023-12-01,10.1186/s40364-023-00458-9,,,Yang G.,Biomarker Research,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85148353757&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:85158825376,Discovery of potential biomarkers for osteoporosis diagnosis by individual omics and multi-omics technologies,,2023,2023-01-01,10.1080/14737159.2023.2208750,37140363,,Yang J.,Expert Review of Molecular Diagnostics,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85158825376&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:105012615495,"Refining the generation, interpretation and application of multi-organ, multi-omics biological aging clocks",,2025,2025-09-01,10.1038/s43587-025-00928-9,,,Wen J.,Nature Aging,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105012615495&origin=inward,False,page_0002.json.gz,True,True,False,False
scopus,SCOPUS_ID:105019821039,The multiomics blueprint of the individual with the most extreme lifespan,,2025,2025-10-21,10.1016/j.xcrm.2025.102368,40997805,,Santos-Pujol E.,Cell Reports Medicine,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105019821039&origin=inward,False,page_0002.json.gz,True,True,False,False
scopus,SCOPUS_ID:85109440578,Combining multiomics and drug perturbation profiles to identify muscle-specific treatments for spinal muscular atrophy,,2021,2021-07-08,10.1172/jci.insight.149446,34236053,,Meijboom K.E.,Jci Insight,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85109440578&origin=inward,False,page_0002.json.gz,True,False,True,False
scopus,SCOPUS_ID:85198654904,A multiomic atlas of the aging hippocampus reveals molecular changes in response to environmental enrichment,,2024,2024-12-01,10.1038/s41467-024-49608-z,39013876,,Pérez R.F.,Nature Communications,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85198654904&origin=inward,False,page_0002.json.gz,True,True,False,False
scopus,SCOPUS_ID:85197278985,Association between biological ageing and periodontitis: Evidence from a cross-sectional survey and multi-omics Mendelian randomization analysis,,2024,2024-10-01,10.1111/jcpe.14040,38956929,,Huang Z.,Journal of Clinical Periodontology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197278985&origin=inward,False,page_0002.json.gz,True,True,True,True
scopus,SCOPUS_ID:85209480951,Exploring multi-omics and clinical characteristics linked to accelerated biological aging in Asian women of reproductive age: insights from the S-PRESTO study,,2024,2024-12-01,10.1186/s13073-024-01403-7,39516835,,Chen L.,Genome Medicine,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85209480951&origin=inward,False,page_0002.json.gz,True,True,False,False
scopus,SCOPUS_ID:105006725750,Multi-Omics Analysis Reveals Biomarkers That Contribute to Biological Age Rejuvenation in Response to Single-Blinded Randomized Placebo-Controlled Therapeutic Plasma Exchange,,2025,2025-08-01,10.1111/acel.70103,40424097,,Fuentealba M.,Aging Cell,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105006725750&origin=inward,False,page_0002.json.gz,True,True,False,False
scopus,SCOPUS_ID:85207158961,Integrative multiomics analysis identifies key genes regulating intramuscular fat deposition during development,,2024,2024-12-01,10.1016/j.psj.2024.104404,39447331,,Zhu J.,Poultry Science,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85207158961&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:85142403196,AgingBank: a manually curated knowledgebase and high-throughput analysis platform that provides experimentally supported multi-omics data relevant to aging in multiple species,,2022,2022-11-01,10.1093/bib/bbac438,36239391,,Gao Y.,Briefings in Bioinformatics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142403196&origin=inward,False,page_0002.json.gz,True,True,False,False
scopus,SCOPUS_ID:105009881197,Multi-omics strategies to decode the molecular landscape of cellular senescence,,2025,2025-09-01,10.1016/j.arr.2025.102824,40618933,,Basilicata M.G.,Ageing Research Reviews,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105009881197&origin=inward,False,page_0002.json.gz,True,True,False,False
scopus,SCOPUS_ID:85142132301,"Multi-omics analysis reveals neuroinflammation, activated glial signaling, and dysregulated synaptic signaling and metabolism in the hippocampus of aged mice",,2022,2022-11-03,10.3389/fnagi.2022.964429,,,Lu Y.,Frontiers in Aging Neuroscience,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142132301&origin=inward,False,page_0002.json.gz,True,False,False,False
scopus,SCOPUS_ID:85198024322,Multiomics analysis reveals the potential of LPCAT1-PC axis as a therapeutic target for human intervertebral disc degeneration,,2024,2024-09-01,10.1016/j.ijbiomac.2024.133779,38992527,,Chen X.,International Journal of Biological Macromolecules,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85198024322&origin=inward,False,page_0003.json.gz,True,False,False,False
scopus,SCOPUS_ID:85164201373,A multi-omics integrative approach unravels novel genes and pathways associated with senescence escape after targeted therapy in NRAS mutant melanoma,,2023,2023-10-01,10.1038/s41417-023-00640-z,37420093,,Gureghian V.,Cancer Gene Therapy,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85164201373&origin=inward,False,page_0003.json.gz,True,False,False,False
scopus,SCOPUS_ID:105009117252,"Multi-Omics Perspectives on Testicular Aging: Unraveling Germline Dysregulation, Niche Dysfunction, and Epigenetic Remodeling",,2025,2025-06-01,10.3390/cells14120899,40558525,,Kaltsas A.,Cells,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105009117252&origin=inward,False,page_0003.json.gz,True,True,False,False
scopus,SCOPUS_ID:85198668459,Elucidating the causal nexus and immune mediation between frailty and chronic kidney disease: integrative multi-omics analysis,,2024,2024-01-01,10.1080/0886022x.2024.2367028,39010723,,Zheng G.,Renal Failure,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85198668459&origin=inward,False,page_0003.json.gz,True,False,True,False
scopus,SCOPUS_ID:85203375954,Multi-omics analysis revealed the mechanism underlying flavonol biosynthesis during petal color formation in Camellia Nitidissima,,2024,2024-12-01,10.1186/s12870-024-05332-w,39251901,,Feng Y.,BMC Plant Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85203375954&origin=inward,False,page_0003.json.gz,True,False,False,False
scopus,SCOPUS_ID:85181150312,omicSynth: An open multi-omic community resource for identifying druggable targets across neurodegenerative diseases,,2024,2024-01-04,10.1016/j.ajhg.2023.12.006,38181731,,Alvarado C.X.,American Journal of Human Genetics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181150312&origin=inward,False,page_0003.json.gz,True,False,False,False
scopus,SCOPUS_ID:85121400970,Exploring the Mechanism of Action of Canmei Formula Against Colorectal Adenoma Through Multi-Omics Technique,,2021,2021-11-29,10.3389/fcell.2021.778826,,,Guo C.,Frontiers in Cell and Developmental Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121400970&origin=inward,False,page_0003.json.gz,True,False,False,False
scopus,SCOPUS_ID:85104153545,Multi-omics analysis identifies CpGs near G6PC2 mediating the effects of genetic variants on fasting glucose,,2021,2021-07-01,10.1007/s00125-021-05449-9,33842983,,Chung R.H.,Diabetologia,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104153545&origin=inward,False,page_0003.json.gz,True,False,True,False
scopus,SCOPUS_ID:85214657277,Global trends and risk factors in gastric cancer: a comprehensive analysis of the Global Burden of Disease Study 2021 and multi-omics data,,2025,2025-01-01,10.7150/ijms.104437,39781526,,Zhang L.,International Journal of Medical Sciences,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214657277&origin=inward,False,page_0003.json.gz,True,False,False,False
scopus,SCOPUS_ID:85118498244,Multi-omics interpretation of anti-aging mechanisms for ω-3 fatty acids,,2021,2021-11-01,10.3390/genes12111691,34828297,,Xie S.H.,Genes,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118498244&origin=inward,False,page_0003.json.gz,True,True,False,False
scopus,SCOPUS_ID:85216512389,A practical guide to FAIR data management in the age of multi-OMICS and AI,,2024,2024-01-01,10.3389/fimmu.2024.1439434,39902035,,Mugahid D.,Frontiers in Immunology,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85216512389&origin=inward,False,page_0003.json.gz,True,False,False,False
scopus,SCOPUS_ID:85212481388,Multi-omic analysis of biological aging biomarkers in long-term calorie restriction and endurance exercise practitioners: A cross-sectional study,,2025,2025-04-01,10.1111/acel.14442,39692728,,Fiorito G.,Aging Cell,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212481388&origin=inward,False,page_0003.json.gz,True,True,False,False
scopus,SCOPUS_ID:105002004528,Integrated multi-omics analyses provide new insights into genomic variation landscape and regulatory network candidate genes associated with walnut endocarp,,2025,2025-04-01,10.1111/tpj.70113,40162720,,Liu H.,Plant Journal,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105002004528&origin=inward,False,page_0003.json.gz,True,False,False,False
scopus,SCOPUS_ID:105029050712,Towards Precision Aging Biology: Single-Cell Multi-Omics and Advanced AI-Driven Strategies,,2026,2026-01-26,10.14336/ad.2025.0218,,,Xie S.,Aging and Disease,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105029050712&origin=inward,False,page_0003.json.gz,True,True,False,False
scopus,SCOPUS_ID:85181760649,AgeAnnoMO: a knowledgebase of multi-omics annotation for animal aging,,2024,2024-01-05,10.1093/nar/gkad884,37850649,,Huang K.,Nucleic Acids Research,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181760649&origin=inward,False,page_0003.json.gz,True,True,False,False
scopus,SCOPUS_ID:105003176008,Multiomic insight into the involvement of cell aging related genes in the pathogenesis of endometriosis,,2025,2025-12-01,10.1038/s41598-025-96711-2,40269081,,Chen L.,Scientific Reports,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003176008&origin=inward,False,page_0003.json.gz,True,True,False,False
scopus,SCOPUS_ID:85031688318,Multiomics Approach to Novel Therapeutic Targets for Cancer and Aging-Related Diseases: Role of Sld7 in Yeast Aging Network,,2017,2017-02-01,10.1089/omi.2016.0157,28118095,,Dayan I.,OMICS A Journal of Integrative Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85031688318&origin=inward,False,page_0003.json.gz,True,True,False,False
scopus,SCOPUS_ID:85215080827,Divergent roles of functional foods on anthropometric indices and gut microbiota in overweight and obese individuals: In silico approaches and multi-omics insights,,2025,2025-02-01,10.1016/j.tifs.2025.104876,,,Apalowo O.E.,Trends in Food Science and Technology,Review,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215080827&origin=inward,False,page_0003.json.gz,True,False,False,False
scopus,SCOPUS_ID:85213332466,Multi-omics analysis reveals the genetic aging landscape of Parkinson’s disease,,2024,2024-12-01,10.1038/s41598-024-82470-z,39730760,,Wang Z.,Scientific Reports,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85213332466&origin=inward,False,page_0003.json.gz,True,True,False,False
scopus,SCOPUS_ID:105009339802,Comparative impacts of fragmented versus spherical microplastics on the marine rotifer Brachionus koreanus: Multigenerational chronic toxicity and multi-omics perspective,,2025,2025-09-05,10.1016/j.jhazmat.2025.139094,40602115,,Yoo J.W.,Journal of Hazardous Materials,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105009339802&origin=inward,False,page_0003.json.gz,True,False,False,False
scopus,SCOPUS_ID:85205824105,A genetic study to identify pathogenic mechanisms and drug targets for benign prostatic hyperplasia: a multi-omics Mendelian randomization study,,2024,2024-12-01,10.1038/s41598-024-73466-w,39367121,,Liu B.,Scientific Reports,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85205824105&origin=inward,False,page_0003.json.gz,True,False,True,False
scopus,SCOPUS_ID:105010933878,Multi-omics analysis reveals glutathione metabolism-related immune suppression and constructs a prognostic model in lung adenocarcinoma,,2025,2025-01-01,10.3389/fimmu.2025.1608407,40672941,,Chi Y.,Frontiers in Immunology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105010933878&origin=inward,False,page_0003.json.gz,True,False,False,False
scopus,SCOPUS_ID:105003212750,Construction of a prognostic model and identification of key genes in liver hepatocellular carcinoma based on multi-omics data,,2025,2025-12-01,10.1038/s41598-025-98038-4,40251374,,Tang K.,Scientific Reports,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003212750&origin=inward,False,page_0003.json.gz,True,False,False,False
scopus,SCOPUS_ID:105011851162,Multiomic identification of senescent stem cell populations critical for osteoarthritis progression and therapy in subchondral bones,,2025,2025-07-18,10.1126/sciadv.adu2294,40680126,,Li P.L.,Science Advances,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011851162&origin=inward,False,page_0003.json.gz,True,False,False,False
scopus,SCOPUS_ID:85206292730,Multi-omics analysis reveal the fall armyworm Spodoptera frugiperda tolerate high temperature by mediating chitin-related genes,,2024,2024-11-01,10.1016/j.ibmb.2024.104192,39401552,,Yan X.,Insect Biochemistry and Molecular Biology,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85206292730&origin=inward,False,page_0003.json.gz,True,False,True,False
scopus,SCOPUS_ID:105011354414,The emerging role of multiomics in aging research,,2025,2025-01-01,10.1080/17501911.2025.2533111,40684321,,Ruden D.M.,Epigenomics,Article,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011354414&origin=inward,False,page_0004.json.gz,True,True,False,False
