source,branch,record_id,title,abstract,year,doi,local_omics_layers,local_aging_match,local_causal_anchor_match,local_three_block_match,reviewer_retrieval_relevant,reviewer_aging_relevant,reviewer_multiomics_valid,reviewer_formal_causal_basis,reviewer_design_family,reviewer_notes
pubmed,layer_pair,41646381,"SOD1 at the Crossroads: Co-Overexpression of Canonical Antioxidant Response and Noncanonical Hydrogen Sulfide Generation Pathways in Down Syndrome, With Immune Cell Implications.","Accelerated immune cell aging is well-recognized feature of Down Syndrome (DS), a condition caused by trisomy of human chromosome 21 ( Hsa21 ). DS predisposes individuals to recurrent infections, autoimmunity, low bone mass and leukemia. To investigate potential connections between immune cell dysfunction or disruption in DS, serum transcriptomic and proteomic datasets from DS and euploid individuals were examined. High DS superoxide dismutase 1 ( SOD1 ) mRNA expression was consistently found and was strongly associated with an increased odds of inflammatory co-occurring conditions such as pharyngitis. SOD1 mRNA overexpression was also associated with decreased M2-polarized macrophages, increased resting-memory CD4+ T cells, elevated serum interleukin-16 levels and interferon-γ protein levels, indicative of pathological pro-inflammatory immune dysregulation. SOD1 mRNA was co-overexpressed with glutathione and thioredoxin-dependent pathways, both are integral to the antioxidative responses and the generation of hydrogen sulfide (H 2 S). Although H 2 S overproduction in DS has been attributed to the overexpression of cystathionine-β-synthase ( CBS ), no consistent CBS mRNA elevation was observed in this study. Conversely, the increased expression of a thioredoxin-dependent cysteine catabolism pathway suggests noncanonical H 2 S overproduction in DS distinct from CBS . Our findings highlight the unexpected relationship between oxidative stress homeostasis and H 2 S overproduction in DS, extending beyond Hsa21 trisomy.",2026,10.21203/rs.3.rs-8535243/v1,proteomics;transcriptomics,True,True,True,,,,,,
pubmed,layer_pair,41521073,"Epigenetic aging and rejuvenation of the brain: drivers, consequences, and interventions.","Evolution has tuned epigenetic resilience to preserve chromatin organization, transcriptional networks, and cellular identity under relentless stress. Over time, however, all eukaryotic life faces an inevitable rise in entropy that erodes the chromatin landscape at the genomic scale. This entropic decay of epigenetic information, epigenetic aging, is a primary driver of biological aging and systemic dysfunction. The brain is particularly vulnerable to epigenetic aging, with post-mitotic neurons accumulating lifelong chromatin erosion, and the glial epigenome drifting toward pro-inflammatory states. Defining the drivers and consequences of epigenetic aging in the brain forms the basis for restoring youthful chromatin landscapes, cellular identity, and cognitive capacity. [BMB Reports 2026; 59(1): 27-39].",2026,10.5483/bmbrep.2025-0214,epigenomics;genomics,True,True,True,,,,,,
pubmed,layer_pair,41886887,"Epigenetics and the gut-brain axis: Insights into DNA methylation, aging, and Alzheimer disease.","Alzheimer disease (AD) and aging have similar molecular mechanisms that are affected by genetic as well as environmental variables. Based on current research, gut microbiomes contribute to age-specific biological processes and play an essential role in maintaining host homeostasis. Several molecular processes, including the host DNA methylation mechanism, are affected by microbially derived metabolites such as short-chain fatty acids, folate, and choline. This interaction establishes a mechanistic causal relationship that further shapes gene expression, inflammatory balance, and neuronal function in aging and related diseases. In this review, we looked at recent research showing how gut dysbiosis and its associated metabolites impact DNA methylation, which consequently contributes to disease progression in AD and aging. We also talked about how the DNA clock and age-associated methylation drifts can be used for forecasting biological aging. In addition, we discussed recent findings on how microbial and diet-based interventions may restore the methylation patterns that might be involved in aging and neurodegenerative processes. We also implicated the possible use of methylation-based biomarkers in the diagnosis of AD. Additionally, we have also explored the potential therapeutic benefits of using microbiome modulators, dietary modifications, and pharmacological interventions. Next, we highlighted the importance of multiomics and longitudinal studies to build the causal connection underlying methylation dynamics and microbial changes in neurodegeneration. Altogether, this review highlights the potential of the microbiome-methylation axis as an approach to understanding aging and establishing precision strategies to maintain cognitive health. SIGNIFICANCE STATEMENT: This review explores the interplay between DNA methylation and gut microbiota in aging and Alzheimer's disease. It highlights the gut-brain axis and summarizes recent findings on microbiome-driven epigenetic changes and metabolites influencing cognitive decline. The review also emphasizes microbiome-targeted therapeutic strategies for age-related disorders. Overall, it integrates current molecular insights with emerging approaches for the detection, prevention, and management of Alzheimer's disease and associated cognitive challenges.",2026,10.1016/j.jpet.2026.104299,epigenomics;metabolomics;microbiomics;transcriptomics,True,True,True,,,,,,
pubmed,layer_pair,41456904,Multi-Omics Analysis Reveals Photodynamic Therapy Ameliorating Skin Photoaging by Improving Cellular Senescence Through Mitohormesis-Mediated Reduction of Citrate Content.,"Clinical evidence supports the anti-photoaging efficacy of 5-aminolevulinic acid photodynamic therapy (ALA-PDT), yet its mechanism remains elusive. Paradoxically, ALA-PDT generates reactive oxygen species (ROS), a key mediator of ultraviolet radiation (UVR)-induced photoaging, raising questions about its rejuvenating effects. Here, we employed a multi-omics approach to clarify this paradox. A UVR-induced hairless mouse model of photoaging was treated with ALA-PDT, followed by transcriptomic, proteomic, and metabolomic profiling of skin biopsies. In vitro, fibroblast senescence was induced by UV irradiation to evaluate ALA-PDT's protective effects. Mitochondrial function and citrate (CA) levels were assessed pre- and post-treatment. ALA-PDT significantly ameliorated photoaging phenotypes in mice, with multi-omics data revealing sustained improvements in epidermal structure, extracellular matrix integrity, and immune responses. Key mechanistic findings included ALA-PDT-induced mitohormesis and tricarboxylic acid cycle reprogramming, notably reduced intracellular CA. In vitro, low-dose ALA-PDT downregulated senescence markers and CA content in UV-stressed fibroblasts, concomitant with upregulated mitohormesis markers. These effects were abrogated by inhibiting mitochondrial ROS, suggesting ROS-dependent mitohormetic signaling. Collectively, our data demonstrate that low-dose ALA-PDT alleviates photoaging by mitigating cellular senescence via mitohormesis-mediated CA reduction, offering a novel metabolic intervention strategy for age-related skin disorders.",2026,10.1111/acel.70328,metabolomics;proteomics;transcriptomics,True,True,True,,,,,,
pubmed,layer_pair,41630247,Multi-omics data reveal causal associations of cellular senescence-related genes in rheumatoid arthritis: A summary-data-based Mendelian randomization and co-localization analysis.,"Rheumatoid arthritis (RA) is a complex autoimmune disease. Recently, cell senescence has been identified as a key factor in its pathogenesis. This study integrated multi-omics summary data and applied Mendelian randomization (MR) and co-localization analysis to systematically evaluate the causal relationships between cell senescence-related genes and RA. We collected summary data on blood methylation quantitative trait loci (mQTL), expression quantitative trait loci, and protein quantitative trait loci. The FinnGen database was the primary discovery dataset, validated by the UK Biobank and GWAS Catalog. We used the summary-data-based MR method to assess causal associations between the molecular traits of cell senescence-related genes and RA. Co-localization analysis was then performed to confirm shared genetic variants. After integrating multi-omics data on cell senescence-related mQTL and expression quantitative trait loci, we identified 5 key cell senescence-related genes potentially associated with RA: BCL2L1, DNMT3B, ERRFI1, NEK4, and RAF1. These genes demonstrated significant causal associations across multiple analyses. The mQTL signals based on summary-data-based MR analysis show that the genetically regulated methylation variations at the cg12873919 (odds ratio [OR] = 0.91, 95% CI [0.84-0.99]) and cg13989999 (OR = 0.90, 95% CI [0.82-1.00]) sites of the BCL2L1 gene are negatively associated with RA risk and may mediate disease risk by upregulating gene expression (OR = 0.82, 95% CI [0.76-0.88] and OR = 0.78, 95% CI [0.71-0.87]). Conversely, the mQTL effect size at the cg26432171 site of the RAF1 (OR = 1.17, 95% CI [1.02-1.33]) is positively associated with RA risk and is consistent with the upregulation of gene expression (OR = 1.83, 95% CI [1.49-2.25]), thereby enhancing RA susceptibility. Moreover, several sites in the DNMT3B gene (e.g., cg09149842) exhibited negative correlations with RA risk, suggesting that DNMT3B may play a critical role in RA pathogenesis by affecting gene expression. Methylation sites in ERRFI1 (cg13808198, cg22678073) and NEK4 (cg09524078) were also associated with RA risk, supporting their potential regulatory roles in RA. Co-localization analysis further validated the association between methylation sites and RA, particularly for BCL2L1, RAF1, DNMT3B, ERRFI1, and NEK4, where we identified shared causal signals with RA (posterior probability of H4 > 0.5). This study systematically evaluated the causal relationships between cell senescence-related genes and RA risk. These findings provide new insights into RA pathogenesis and reinforce the clinical value of these genes as potential therapeutic targets.",2026,10.1097/md.0000000000047376,genomics;transcriptomics,True,True,True,,,,,,
pubmed,layer_pair,41677050,Broad Epigenetic Shifts in the Aging Drosophila Retina Contribute to Its Altered Diurnal Rhythmic Transcriptome.,"Alterations in biological rhythms are a common feature of aging, and disruption of circadian rhythms can exacerbate age-associated pathologies. The retina is critical for detecting light for both vision and for transmitting time-of-day information to the brain, synchronizing rhythms throughout the body. Disruption of circadian rhythms by manipulating the molecular clock leads to premature retinal degeneration in flies and mice, and gene expression rhythms are altered in models of age-associated ocular disease. Despite this, it is unknown how or why the gene expression rhythms of the retina change with age. Here, we show that ~70% of the Drosophila transcriptome is rhythmically expressed throughout the diurnal cycle, with ~40% of genes showing altered rhythms with age. These transcriptome-wide changes in aging photoreceptors are accompanied by shifts in the rhythmic patterns of RNA Polymerase II (Pol II) occupancy, histone H3 lysine 4 (H3K4) methylation, and chromatin accessibility, without major changes in the occupancy of the circadian clock transcription factors Clock (Clk) and Cycle (Cyc). Instead, aging decreases genome-wide levels of several different histone methyl marks including H3K4 methylation, whose relative levels across the day correlate with the phase of rhythmic gene expression. Moreover, reduction of H3K4me3 by the knockdown of the three methyltransferases in young photoreceptors results in massive changes to rhythmic gene expression under diurnal light conditions. We conclude that there are broad epigenetic shifts in the aging retina that correlate with and may contribute to widespread alterations in rhythmic gene expression.",2026,10.1111/acel.70396,epigenomics;genomics;transcriptomics,True,True,True,,,,,,
pubmed,layer_pair,41834018,Resistance Training Reshapes the Gut Microbiome in a Longitudinal 8-Week Intervention in Sedentary Adults.,"The gut microbiome plays a critical role in metabolism, immunity, and aging. While endurance training has been shown to beneficially modulate the microbiome, the effects of resistance training remain less clear, with some studies reporting minimal changes. This project aims to investigate whether structured resistance training elicits significant changes in gut microbiome composition and diversity in sedentary, healthy adults. 150 participants (85 female, 63 male), between 24 and 61 years of age, completed an 8-week supervised resistance training program between May 2022 and July 2023 in the cities of Tübingen and Rottenburg, Germany. Session-level training data, including weights and repetitions, were recorded alongside metrics like load and compliance. Fecal samples were collected throughout the study period at designated timepoints for 16S rRNA gene amplicon sequencing to assess microbiome composition and for metabolomics analyses to evaluate microbial metabolic activity. No differences in microbial diversity were observed, and there were no significant changes in microbial community composition or fecal metabolomics across all participants post-training. However, within-individual microbial community changes significantly correlated with strength improvement (Pearson correlation coefficient r = 0.167, p = 0.0004), and significantly stronger shifts in beta diversity were observed in participants with ≥ 33% average strength gains compared to those with ≤ 12.2% gains (Kruskal-Wallis rank sum test, p = 0.08). In these high responders, differential abundance analysis revealed time-dependent microbial changes, with 27 taxa enriched or depleted by week 8 of training (ANCOM-BC2, ≥ 2-fold change, p ≤ 0.05). Notably, Faecalibacterium and Roseburia hominis-both associated with a healthier, anti-inflammatory microbiome-were significantly enriched. Many differentially abundant taxa belonged to the Lachnospiraceae family. Resistance training drives significant, time-dependent gut microbiome changes, particularly in those demonstrating greater improvements in strength. These shifts mirror endurance training effects and may reflect improved overall health.",2026,10.1186/s40798-026-00990-6,metabolomics;microbiomics,True,True,True,,,,,,
pubmed,layer_pair,42034026,Astragaloside IV delays vascular aging by enhancing mitochondrial fatty acid β-oxidation via the MLXIPL-PPARα/PGC-1α axis.,"Mitochondrial dysfunction and the dysregulation of lipid metabolism are significant contributors to vascular aging, which in turn raises the risk of age-related cardiovascular diseases (CVDs). Buyang Huanwu decoction (BHD), a traditional formula widely used for treating CVDs, has not been thoroughly investigated in terms of its active components and the molecular mechanisms by which it may delay vascular aging. This study aims to investigate the effects and mechanisms of BHD and its primary active component, Astragaloside IV (AS-IV), in mitigating vascular aging, focusing on mitochondrial function and lipid metabolism. Experiments were conducted using naturally aged mice and a D-galactose-induced model of vascular smooth muscle cells (VSMCs) senescence. Vascular aging was evaluated through aortic histopathology, assessment of senescence markers and senescence-associated secretory phenotype (SASP) factors. Transcriptomics and lipidomics analyses were employed to uncover critical pathways and identify differential lipid profiles. Mitochondrial structure and function were examined using transmission electron microscopy (TEM), Mitochondrial DNA (mtDNA) copy number, and mitochondrial membrane potential (MMP). The molecular mechanisms were further validated through molecular biology and MLX Interacting Protein-Like (MLXIPL) knockdown and overexpression techniques. Both BHD and AS-IV improved age-related vascular morphological changes, mitigated elastic fiber disruption, diminished collagen deposition, and downregulated senescence markers along with SASP factors. Transcriptomic analysis identified MLXIPL as a key transcription factor, emphasizing the involvement of the peroxisome proliferator-activated receptor (PPAR) signaling pathway and mitochondrial fatty acid β-oxidation as critical processes. Lipidomic profiling indicated reduced serum acylcarnitine levels in aged mice, suggesting compromised fatty acid β-oxidation. Both BHD and AS-IV were found to suppress MLXIPL, activate PPARα, increase mtDNA copy number, enhance MMP, improve mitochondrial ultrastructure, and upregulate the expression of key genes and proteins associated with mitochondrial biogenesis and fatty acid β-oxidation. Co-immunoprecipitation assays confirmed that AS-IV facilitated PPARα-PGC-1α interaction. Functional validation established that MLXIPL knockdown produced a stronger effect than AS-IV, whereas MLXIPL overexpression negated the beneficial effects of AS-IV on mitochondrial function, lipid accumulation, and cellular senescence. BHD and its active component AS-IV delay vascular aging by inhibiting MLXIPL, thereby activating the PPARα/PGC-1α signaling pathway to promote mitochondrial fatty acid β-oxidation and reduce lipid accumulation. This elucidates a mechanistic basis for BHD's traditional use and highlights AS-IV as a key active principle with therapeutic potential.",2026,10.1016/j.phymed.2026.158183,metabolomics;transcriptomics,True,True,True,,,,,,
pubmed,layer_pair,41903861,Lipid metabolism and neurodegeneration: Mechanistic insights and therapeutic targets.,"Lipid metabolism plays a crucial role in maintaining brain homeostasis, affecting energy balance, membrane structure, and signaling pathways essential for neuronal and glial health. Disruption of lipid pathways is linked to neuroinflammation and the progression of neurodegenerative diseases like Alzheimer's and Parkinson's, as well as aging. Changes in cholesterol trafficking, sphingolipid and ceramide metabolism, and phospholipid remodeling can compromise synaptic membrane integrity and signaling, thereby increasing oxidative stress and inflammatory responses. Advanced techniques such as single-cell RNA sequencing (scRNA-seq) and single-nucleus transcriptomics have revealed specific alterations in lipid metabolism across different cell types, indicating a metabolic shift that enhances microglial activation and astrocytic reactivity. This lipid dysregulation contributes to a cycle that heightens neuronal vulnerability. Lipid rafts also facilitate receptor-mediated signaling, tying lipid imbalances to immune activation. Consequently, therapeutic strategies targeting lipid pathways are gaining traction, including modulating apolipoprotein E, inhibiting ceramide synthesis, and supplementing fatty acids to enhance membrane fluidity. Moreover, lipidomics helps identify unique lipid signatures that could serve as biomarkers for early diagnosis and treatment monitoring. Understanding the connection between lipid metabolism, neuroinflammation, and neurodegeneration offers valuable insights for developing targeted interventions in neurodegenerative diseases.",2026,10.1016/j.arr.2026.103114,metabolomics;transcriptomics,True,True,True,,,,,,
pubmed,layer_pair,41628864,Mechanistic insights into stem cell aging: Pathways and processes.,"Aging progressively alters stem cell function, undermining tissue homeostasis and contributing to age-related diseases. This review synthesises current evidence on the molecular and cellular mechanisms that drive stem cell aging, with emphasis on cellular stress responses, epigenetic regulation, telomere dynamics, metabolic control, and signalling pathway dysregulation. Accumulation of oxidative, genotoxic, and endoplasmic reticulum stress with age disrupts genomic stability and proteostasis, impairing self-renewal and regenerative capacity and, in specific contexts, promoting cellular senescence. Age-associated epigenetic alterations, including DNA methylation drift, histone modification changes, and chromatin remodelling defects, destabilise transcriptional programs required for stem cell quiescence, lineage commitment, and identity maintenance. Telomere shortening, driven by replicative history and oxidative damage, limits proliferation and induces DNA damage signalling. Senescence-associated secretory signalling affects its environments, disrupting stem cell niches and amplifying functional decline. Aging also perturbs nutrient- and energy-sensing pathways such as mTOR and AMPK, leading to impaired autophagy, mitochondrial dysfunction, and metabolic inflexibility. These signalling changes are accompanied by shifts in cellular metabolism and increased oxidative burden. Collectively, these mechanisms impair stem cell maintenance, differentiation capacity, and regenerative output. By integrating these processes, this review provides a framework for identifying regulatory targets relevant to preserving stem cell function in aging tissues.",2026,10.1016/j.mad.2026.112160,epigenomics;genomics,True,True,True,,,,,,
pubmed,layer_pair,42392282,Frataxin attenuates endothelial inflammation triggered by engulfment of senescent erythrocytes.,"Hypertension is linked to a shortened erythrocyte lifespan, with endothelial cells acting as non-professional phagocytes to clear senescent erythrocytes. However, whether increased erythrophagocytosis contributes to endothelial inflammation remains unclear. Frataxin (FXN) plays a crucial role in controlling iron balance and metabolism. This study investigated the role of FXN-mediated iron engulfment in regulating endothelial pro-inflammatory phenotype. Hypertensive models were established by infusing angiotensin II (Ang II) into endothelial cell-specific Fxn knockout mice for 14 days. Erythrocyte senescence was evaluated using scanning electron microscopy and metabolomics. Endothelial erythrophagocytosis and inflammation were assessed via immunofluorescence staining. Integrated proteomics along with surface plasmon resonance (SPR) analyses were employed to identify key proteins and protein-protein interactions during erythrophagocytosis. Erythrocytes from Ang II-infused mice displayed signs of senescence, including swelling and acanthocytic morphology. Metabolomics revealed a progressive metabolic decline in erythrocytes. Endothelial cells efficiently cleared senescent erythrocytes, while proteomics identified decreased FXN and increased thioredoxin-interacting protein (TXNIP) protein levels. Although FXN function did not affect phagocytosis efficiency, its absence led to mitochondrial iron overload, elevated lipid peroxides, and activation of the TXNIP/NLR family pyrin domain-containing 3 (NLRP3) inflammasome both in vivo and in vitro. Molecular docking showed FXN interacts with the thioredoxin-2 (TRX2)/TXNIP redoxisome, forming a trimeric complex. FXN acetylation at Lys-192 (FXN K192 ) caused TXNIP dissociation from oxidized TRX2, liberating TXNIP for NLRP3 activation. Furthermore, Fxn acetylation-deficient mice exhibited reduced endothelial oxidative stress and inflammation. Excessive endothelial erythrophagocytosis triggers NLRP3 inflammasome activation by destabilizing the FXN/TRX2/TXNIP complex.",2026,10.1016/j.freeradbiomed.2026.07.006,metabolomics;proteomics,True,True,True,,,,,,
pubmed,layer_pair,41400573,New Perspectives on Gastric Inflammaging: Integrating Multi-Omics Mechanisms and Gerotherapeutic Strategies in Chronic Gastritis.,"Chronic gastritis (CG) is a highly prevalent, age-associated inflammatory disorder of gastric mucosa and a key precursor of gastric cancer in older adults. Beyond Helicobacter pylori infection and environmental insults, accumulating evidence indicates that chronic, low-grade inflammation coupled with aging biology, ""gastric inflammaging"", plays a central role in driving mucosal degeneration, atrophy, and malignant transformation. Here, we synthesize current mechanistic and multi-omics evidence to conceptualize CG as a tractable model of organ-specific inflammaging. We first summarize how hallmarks of aging-including cellular senescence and the senescence-associated secretory phenotype (SASP), mitochondrial dysfunction, impaired autophagy, immune exhaustion, and microbiome dysbiosis-converge to create a self-perpetuating inflammatory microenvironment in the stomach. We then review emerging single-cell and spatial multi-omics studies that delineate senescence-inflammation niches and reveal how these molecular neighborhoods relate to disease stage and cancer risk. Finally, we discuss therapeutic implications, highlighting geroscience-guided interventions such as senolytics/senomorphics, inflammasome and cGAS-STING pathway modulators, microbiota- and metabolite-targeted strategies, lifestyle interventions, and natural products, and propose a precision framework linking inflammaging biomarkers to patient stratification and clinical endpoints. Reframing CG as a gastric inflammaging model may provide a prototype for organ-specific healthy aging strategies and near-term gerotherapeutic trials aimed at extending healthspan.",2025,10.14336/ad.2025.1444,metabolomics;microbiomics,True,True,True,,,,,,
pubmed,layer_pair,42000749,Aging-associated decline of phosphatidylcholine synthesis is a malleable trigger of natural mitochondrial aging.,"Mitochondrial dysfunction is a prominent hallmark of aging contributing to the decline of metabolic plasticity in late life. While genetic distortions of mitochondrial integrity elicit premature aging, the mechanisms leading to ""natural"" aging of mitochondria are less clear. Here we use proteomics, lipidomics, genetics and functional tests in wild type Caenorhabditis elegans and long-lived clk-1(qm30) and isp-1(qm150) mitochondrial mutants to identify molecular pathways that support longevity amid persistent mitochondrial inefficiency. These tests and subsequent transcriptomics and metabolomics analyses in humans reveal aging-associated decline of phosphatidylcholine synthesis as a trigger of mitochondrial network disruption, which contributes to mitochondrial dysfunction during normal aging. Moreover, ectopic boosting of phosphatidylcholine levels via diet restores late life mitochondrial integrity in vivo in nematodes and reinstates metabolic resilience in human cell culture tests. We thus describe a previously unrecognized natural driver of mitochondrial decline in aging that is malleable by dietary interventions.",2026,10.1038/s41467-026-71508-7,metabolomics;proteomics;transcriptomics,True,True,True,,,,,,
pubmed,layer_pair,42338719,Integrative multi-omics analysis identifies a robust 14-metabolite signature and reveals microbiome-metabolite-host interactions in atherosclerosis.,"Atherosclerosis (AS) is a complex metabolic and inflammatory disease in which interactions between host metabolism and gut microbiota play critical roles. However, robust metabolic biomarkers and their integration with microbial and host factors remain incompletely understood. We performed untargeted metabolomics to characterize metabolic alterations between AS patients and healthy controls (HC). Differential metabolites were identified and subjected to pathway enrichment analysis. Three machine learning models, including random forest (RF), least absolute shrinkage and selection operator (LASSO), and support vector machine (SVM), were applied to identify key metabolite signatures. Gut microbiota composition was analyzed using 16S rRNA sequencing, and correlation analyses were conducted to explore microbiome-metabolite interactions. In addition, inflammatory and senescence-related markers were assessed to evaluate host responses. A total of 122 differential metabolites were identified between AS and HC, primarily enriched in amino acid-related pathways, including tryptophan, phenylalanine, and methionine metabolism. Machine learning integration revealed a robust panel of 14 overlapping metabolites with strong discriminative performance. Among them, Trimethylamine N-oxide, 3-Hydroxyhippuric acid, and Cholesteryl sulfate showed the highest diagnostic potential. Despite limited differences in gut microbial composition, several microbiota-derived metabolites and significant correlations between specific genera and metabolites were observed, suggesting functional alterations in the microbiome. Furthermore, senescence markers P16 and P21 were significantly elevated in AS and were associated with key metabolites and microbial taxa, whereas classical inflammatory markers showed no significant differences. This study identifies a robust metabolite signature associated with AS and highlights a coordinated microbiome-metabolite-host interaction network. These findings provide new insights into the metabolic mechanisms underlying AS and suggest potential biomarkers and therapeutic targets for disease diagnosis and intervention.",2026,10.3389/fcvm.2026.1849138,metabolomics;microbiomics,False,True,False,,,,,,
pubmed,layer_pair,42209520,An in-depth analysis of the molecular changes induced by short-term calorie restriction before living kidney donation.,"Aging reduces cellular resilience and increases susceptibility to organ injury, notably acute kidney injury (AKI). Ischemia-reperfusion injury (IRI) influences outcomes after kidney transplantation. In animal models, short-term calorie restriction (CR) extends lifespan and protects kidneys from IRI, but translation to patients is limited due to incomplete mechanistic insight. This study examined clinical and molecular effects of short-term CR in living kidney donors. Twelve donors were alternately assigned to CR or an ad libitum diet. CR participants consumed a formula diet providing 50% of individual caloric needs for seven days before donation. Clinical parameters and biosamples from perirenal fat, renal arteries, ureters, kidney biopsies, blood, and urine were collected. Primary outcomes were CR-induced molecular changes; clinical outcomes were secondary. CR was well tolerated and caused significant weight loss without affecting AKI incidence or increasing adverse events. Lipidomic and proteomic analyses showed enhanced lipolysis and proteostasis, reduced insulin signaling, sex-specific effects, and decreased inflammatory factors in donor arteries and ureter tissue. This hypothesis-generating study indicates that short-term CR before donation is feasible and suggests that CR promotes organ protection in humans by dampening insulin signaling and inflammation, providing a basis for future targeted interventions in clinical and transplant research moving forward.",2026,10.1038/s41514-026-00401-w,metabolomics;proteomics,True,True,True,,,,,,
pubmed,layer_pair,41752045,"Epigenetic Clocks, Resilience, and Multi-Omics Ageing: A Review and the EpiAge-R Conceptual Framework.","Epigenetic clocks have successfully estimated biological age by identifying CpG sites whose DNA methylation levels correlate with chronological age. However, these statistical models provide limited mechanistic insight into the biological underpinnings of ageing. While they capture the ""pace"" of ageing, they fail to quantify the ""resilience"" of biological systems-the capacity to recover, reorganize, and maintain homeostasis under stress. To overcome this limitation, we introduce EpiAge-R (Epigenetic Age with Resilience), a mechanistic framework that shifts the focus from passive correlation to active recovery potential. The EpiAge-R framework integrates multilayered biological information-including long-read methylation sequencing, chromatin context, histone modification balance, 3D genome topology, and mitochondrial dynamics-into a unified Resilience Index. By distinguishing between degenerative methylation drift (damage) and adaptive repair processes (resilience), EpiAge-R aligns with nonlinear multi-omics ageing trajectories. This framework provides a quantitative foundation for next-generation biomarkers and precision longevity interventions, aiming to define optimal health rather than statistical normality.",2026,10.3390/ijms27041908,epigenomics;genomics,True,True,True,,,,,,
pubmed,layer_pair,42461328,"Social Isolation, Loneliness and Subclinical Atherosclerosis.","Social isolation and loneliness have emerged as important cardiovascular risk factors, yet the biological mechanisms linking adverse social experiences to cardiovascular disease remain incompletely understood. This review examines current evidence relating social isolation and loneliness to subclinical atherosclerosis and explores the underlying neuroendocrine, autonomic, inflammatory, and vascular mechanisms. Recent epidemiological studies have associated social isolation and loneliness with endothelial dysfunction, arterial stiffness, carotid plaque, carotid intima-media thickness, and coronary artery calcium. Advances in transcriptomic and proteomic research have identified molecular signatures characterized by increased inflammatory signaling and altered immune regulation in socially isolated individuals. Experimental animal studies further support a causal relationship between adverse social environments and accelerated atherosclerosis. Accumulating evidence suggests that social isolation and loneliness contribute to subclinical vascular disease through interconnected pathways involving hypothalamic-pituitary-adrenal axis activation, autonomic dysregulation, chronic inflammation, oxidative stress, and endothelial dysfunction. Although available studies are limited and predominantly cross-sectional, findings support a biologically plausible link between social disconnection and early atherogenesis. Future longitudinal studies and intervention trials are needed to determine whether improving social connectedness can slow atherosclerosis progression and reduce cardiovascular risk.",2026,10.1007/s11883-026-01447-7,proteomics;transcriptomics,False,True,False,,,,,,
pubmed,layer_pair,41632424,Novel multi-omic biomarkers to combat oocyte and ovarian aging.,"Understanding oocyte and ovarian aging has become critically important, as trends in family planning evolve, with many women choosing to have children later in life. The ovary, a crucial organ in female reproduction, is particularly susceptible to age-related changes and is one of the organs that exhibit functional deterioration most distinctly with age. The aging of female reproductive systems also affects longevity and various health outcomes. A better understanding of both oocyte and ovarian aging will lay the cornerstone to elucidate the phenomenon of longevity in women. Here, clinical data from 400 women of various ages undergoing intracytoplasmic sperm injection (ICSI) have been analyzed, including Anti-Müllerian Hormone (AMH) and Follicle-Stimulating Hormone (FSH) levels, the number of recovered oocytes, blastocyst rates, pregnancy rates, and live birth rates. Our analyses revealed significant differences in the aforementioned rates between patients of young and advanced age. For the biomarker analysis, we further utilised a novel predictive performance of age-associated gene expression signatures for oocyte aging, demonstrating its potential to provide molecular-level insights into oocyte quality over time. By analyzing RNA sequencing data generated from human oocytes of different ages, a genome-wide landscape of age-associated gene expression has been described. Additionally, metabolome profiling has been performed on young and reproductively aged mice, serving as a model for human ovaries. Changes in metabolites of the murine ovaries during aging have been recorded. In conjunction with traditional biomarkers, multiomics data represent a transformative approach in reproductive health, and they may offer personalised risk assessments and interventions to mitigate age-related fertility decline in women. Our metabolome profiling provides a valuable resource for elucidating the metabolomic basis of ovarian aging. Our findings offer novel insights into systemic shifts associated with oocyte and ovarian aging. This integrated approach may unlock new avenues for fertility preservation, ovarian rejuvenation, and assisted reproduction.",2026,10.1007/s11357-026-02119-9,genomics;metabolomics;transcriptomics,True,True,True,,,,,,
pubmed,layer_pair,42523387,Conserved Transcriptomic Signatures of Sirt6 Activity: A Cross-Species RNA-seq Meta-analysis.,"The NAD + -dependent histone deacetylase Sirt6 regulates transcription of multiple classes of genes, including those involved in metabolism, immune response, oxidative stress response, and development. Defining the Sirt6-regulated transcriptome is relevant to understanding the various important physiological roles of Sirt6, such as extending lifespan, maintaining metabolic health, and tumor suppression. Numerous studies have identified Sirt6 target genes, using both targeted and genome-wide approaches; however, consensus is limited and there has yet to be a systematic analysis of gene expression changes induced by altering Sirt6 levels. In the present study, we conducted a meta-analysis of 19 mammalian RNA-seq datasets in which Sirt6 levels were perturbed (knockout, knockdown, or overexpression). Our analyses included Gene Set Enrichment Analysis, pathway analysis of differentially expressed genes, and identification of individual differentially expressed genes. Our analysis identified consistent gene expression changes associated with lowering Sirt6 levels, including increased expression of immune response and ribosomal protein genes and reduced expression of lipid oxidation and oxidative phosphorylation genes. Extracellular Matrix and E2F target genes also had consistently increased expression upon Sirt6 reduction, highlighting novel regulation by Sirt6. To determine the conservation of gene regulation by Sirt6, we performed additional RNA-Seq meta-analysis on tissues from Drosophila melanogaster with Sirt6 deletion and overexpression. The fly datasets produced similar results to the mammal results, except for lipid oxidation genes, which were found to increase in Sirt6-low conditions. These results provide consensus about conserved and novel pathways transcriptionally regulated by Sirt6.",2026,10.64898/2026.07.10.735668,genomics;transcriptomics,True,True,True,,,,,,
