source,branch,record_id,title,abstract,year,doi,local_omics_layers,local_aging_match,local_causal_anchor_match,local_three_block_match,reviewer_retrieval_relevant,reviewer_aging_relevant,reviewer_multiomics_valid,reviewer_formal_causal_basis,reviewer_design_family,reviewer_notes
europepmc,explicit_multiomics,PPR:PPR1264626,"Multi-Omic Analyses Reveal Bidirectional Genetic Links and Convergent Inflammatory-Neuronal Signatures Between Frailty, Chronic Pain, and Rheumatoid Arthritis","Background Frailty reflects reduced physiological resilience and increased vulnerability to stressors, functioning as a key biological marker of ageing. Yet, the molecular and causal mechanisms linking frailty to chronic inflammatory conditions remain unclear. Methods We integrate Mendelian randomisation (MR), pairwise genome-wide association (PW-GWAS), and epigenetic-protein prediction to dissect bidirectional biological pathways between frailty, chronic pain (CP), and rheumatoid arthritis (RA). Results Across nine genetically defined frailty phenotypes- six domain-specific factors, a general frailty factor (GF), and two cumulative indices (Frailty Index – FI, Fried Frailty Score – FFS) – MR revealed widespread causal effects of CP and RA on frailty. Genetic liability to higher chronic pain robustly increased frailty severity across the cumulative frailty measures (FI and FFS) and the disability-related frailty domain (F6), with the strongest effect observed for the Frailty Index (β = 0.70, p = 7.9 × 10⁻⁵²), while cumulative frailty also elevated pain risk (β = 0.37, p = 2.6 × 10⁻¹³), supporting a reciprocal feedback model. RA exerted more selective effects, increasing cumulative frailty (FI and FFS) and disability-related frailty (F6), whereas the general frailty factor increased RA susceptibility (OR = 4.59, p = 9.5×10⁻⁴). Notably, the multimorbidity-related frailty domain showed an inverse effect on RA risk (OR = 0.65, p = 0.0078), suggesting immune adaptation or exhaustion within advanced frailty states. PW-GWAS and fine-mapping revealed shared causal loci linking inflammation, metabolism, and neurostructure – SLC39A8, NLGN1, IL2RA, ERBB3 , and MAGI3 – highlighting neuroimmune and synaptic processes as convergent ageing pathways. Epigenetic-proteomic analyses further identified two opposing axes: inflammatory and complement proteins ( CRP, C5, CCL18, STC1 ) positively associated with frailty, versus neuronal adhesion and Extracellular Matrix (ECM) proteins ( NCAM1, CNTN4, NTRK3, ADAMTS13 ) conferring resilience. Conclusion Together, these findings redefine frailty as a biologically dynamic interface between inflammation and structural maintenance, where opposing molecular pathways shape vulnerability and resilience. This integrative framework highlights frailty as both a biomarker and potential intervention target – linking inflammatory dysregulation to modifiable trajectories of functional ageing.",2026,10.64898/2026.06.30.26356940,genomics;proteomics,True,True,True,,,,,,
europepmc,explicit_multiomics,MED:41980217,Microbiome-Linked Metabolic Architecture of Accelerated Biological Aging in Humans.,"Biological aging is a major determinant of frailty, functional decline, and vulnerability to age-related diseases; however, its upstream metabolic and inflammatory signatures remain incompletely understood. We investigated biological aging using an integrated multi-omics approach in a clinically enriched human cohort. In this prospective study, 120 patients with adult spinal deformity (ASD) and 480 age- and sex-matched healthy controls were included for comparison of PhenoAge. Within the ASD cohort, high-resolution plasma metabolomics and targeted proteomics were performed to characterize metabolic and inflammatory correlates of biological aging. A composite trimethylamine N-oxide (TMAO) Pathway Index (TPI) was constructed using standardized methylamine-related metabolites. Biological age was significantly elevated in ASD compared with matched controls. Within the ASD cohort, metabolomic profiling revealed enrichment of methylamine-related and glycation-associated metabolites among the strongest correlations of PhenoAge. The TPI showed a strong, age-independent, near-linear association with PhenoAge. In sensitivity analyses adjusted for age, sex, BMI, smoking status, and eGFR, this association remained significant (β = 2.92, 95% CI 0.74-5.10, p = 0.009). Targeted proteomic analyses showed that tumor necrosis factor-α was selectively associated with both PhenoAge and the TPI, whereas associations with interleukin-1β, interleukin-6, and adiponectin were limited. Higher PhenoAge was also associated with reduced physical performance, increased frailty, and impaired health-related quality of life. These findings support an exploratory, hypothesis-generating framework in which methylamine-related metabolism and chronic inflammatory signaling are associated with biological aging in ASD. Because of the cross-sectional design, these results should be interpreted as associative rather than causal.",2026,10.14336/ad.2026.0237,metabolomics;microbiomics;proteomics,True,True,True,,,,,,
europepmc,explicit_multiomics,MED:41454672,The role of gut microbiome in aging-associated diseases: where do we stand now and how technology will transform the future.,"The gut microbiome has emerged as a critical regulator of human aging and healthspan, with age-related dysbiosis increasingly implicated in a broad spectrum of aging-associated diseases. This review synthesizes evidence linking gut microbial alterations to infectious diseases, antimicrobial resistance, autoimmune, neurodegenerative, psychiatric, cancer, metabolic, kidney, cardiovascular, bone, and muscular diseases, highlighting shared mechanisms such as chronic inflammation, immune dysregulation, and metabolite imbalance. We further explore how enabling technologies, including functional multi-omics, synthetic biology, artificial intelligence-driven analytics, biobanking, and autologous fecal microbiota transplantation, are revolutionizing microbiome research and the design of interventions. Ethical considerations surrounding microbiome-based therapies are also addressed. To translate these scientific insights into clinical innovations, we formulate the PRIME framework: a five-phase roadmap encompassing P rofiling, R eviewing, I dentifying, M apping, and E valuating microbiome-based interventions. By integrating microbiome science, aging biology, and emerging technologies, this review provides a comprehensive blueprint for advancing precision medicine and promoting healthy aging. Furthermore, it emphasizes the importance of building future-ready capabilities to navigate the evolving landscape of age-related diseases and microbiome-driven therapeutic innovations.",2026,10.1080/19490976.2025.2607076,metabolomics;microbiomics,True,True,True,,,,,,
europepmc,explicit_multiomics,MED:40205593,Integrative genetic analysis to decode the causal effect of air pollution on accelerated aging.,"Background The relationships between air pollutants and aging remain poorly understood due to the limitations of observational studies. Aim Herein, we aimed to infer the causality between air pollutants (PM2.5, NO2, NOx, PM2.5-10 and PM10) and a comprehensive set of aging phenotypes (frailty index, face aging, GrimAge, HannumAge, PhenoAge, granulocyte proportions, intrinsic epigenetic age acceleration, longevity, healthspan, parental lifespan and telomere length) using integrative genetic analysis framework. Design and methods A three-phase study design was used: phase one involved univariable and multivariable Mendelian randomization (MR) analyses; phase two used two-step MR to identify potential mediators among 4596 candidate multi-omics traits; phase three performed transcriptome-wide association studies (TWAS) followed by biological pathway enrichment and Bayesian colocalization analyses to explore the underlying mechanisms. Results A robust causal association between PM2.5 exposure and frailty was found across all univariable MR analyses, which remained robust even after controlling for lifestyle factors or air pollutants in the multivariable MR analyses. The causal effect remained significant in multivariable MR analyses after adjusting for other air pollutants or potential lifestyle factors. We identified several common mediators that potentially mediate the effect, with the B cell lymphoma-2 protein 1 being the most prominent mediator. Our TWAS identified 98 genes associated with both PM2.5 and frailty, with the MMAB gene showing the most significant association. Conclusions This study provides robust genetic evidence supporting a causal link between PM2.5 exposure and frailty, highlighting the detrimental effects of air pollution on aging.",2025,10.1093/qjmed/hcaf093,transcriptomics,True,True,True,,,,,,
europepmc,explicit_multiomics,PPR:PPR1078924,Systemic multi-omic remodelling underlies health benefits of intermittent fasting,"While intermittent fasting (IF) promotes longevity in animal models, its systemic effects in humans remain poorly understood. Here, we present a six-month longitudinal IF intervention in 114 women (BMI 25-35) with deep clinical, molecular, and microbiome profiling across >3,400 biospecimens from six tissues. Analyses spanning >2,200 multi-omic features and 11,000 microbial function predictions demonstrate coordinated clinical benefits, including improvements in body composition and cardiorespiratory fitness, and reveal coordinated molecular responses across tissues. Iron metabolism emerged as a central axis: transferrin increased while ferritin, haemoglobin, and erythrocytes decreased, changes that opposed ageing trajectories yet remained within physiological limits. Epithelial DNA methylation biomarkers (cervical, buccal) of cancer risk reduced, while blood clocks were largely unresponsive, underscoring tissue-specificity of the epigenome. Immune profiling uncovered dynamic, partially reversible shifts. Notably, we derived a new immunophenotyping-based ImmuneAge score that increased during fasting and tracked with inflammatory function, while the pro-inflammatory cytokine IL-17A declined selectively in postmenopausal women. Oral microbiota showed rapid restructuring, whereas gut microbiota shifted more subtly toward enhanced metabolic capacity. Together, these data provide unprecedented insight into the systemic and tissue-specific responses to IF in humans and identify iron homeostasis and immune remodelling as candidate mechanisms. Our findings are available through the Lifestyle Atlas ( https://eutops.github.io/lifestyle-atlas ). Highlights Intermittent fasting remodels iron metabolism, opposing age-associated trajectories Epithelial but not blood methylation biomarkers respond to fasting Fasting transiently elevates ImmuneAge and TNF-producing cytotoxic T cells Oral microbiota restructure rapidly, while gut microbiota show subtler functional shifts Integrative networks link iron, immunity, adiposity, and epithelial barrier function",2025,10.1101/2025.08.30.673138,epigenomics;microbiomics,True,True,True,,,,,,
europepmc,explicit_multiomics,MED:42251437,Mechanistic understanding of female reproductive aging based on the chicken model.,"Female reproductive aging is a fundamental biological process characterized by a progressive decline in ovarian function, oocyte quality, and endocrine homeostasis, ultimately leading to reduced fertility and increased susceptibility to age-related diseases. Accumulating evidence indicates that reproductive aging is not merely a passive consequence of time but rather a tightly regulated process governed by complex genetic, epigenetic, and metabolic mechanisms. However, mechanistic dissection and translational exploration of female reproductive aging remain constrained by the limited availability of suitable animal models that faithfully recapitulate the human reproductive trajectory. In this review, we synthesize the current advances in understanding the molecular regulatory networks underlying female reproductive aging, with particular emphasis on key signaling pathways, cellular senescence, epigenetic regulation, hormonal control, and mitochondrial dysfunction coupled with oxidative stress. We highlight how the dysregulation of these interconnected mechanisms contributes to ovarian reserve depletion, follicular atresia, and declining oocyte competence across species. We propose that laying hens are a powerful and underutilized model for studying female reproductive aging. Laying hens exhibit a well-defined and highly reproducible reproductive lifespan characterized by distinct phases of peak and declining reproductive output, closely paralleling the age-related fertility decline in women. At the molecular level, hens share conserved regulatory features with humans, including hormonal signaling via the hypothalamic-pituitary-ovarian axis, age-associated oxidative stress, mitochondrial dysfunction, and epigenetic modulation of reproductive tissues. The daily ovulation cycle, measurable reproductive output, and responsiveness to metabolic and environmental interventions in hens further facilitate high-resolution and high-throughput investigations into aging-related mechanisms. By integrating evidence from human studies, mammalian models, and avian systems, this review highlights the translational value of laying hens in elucidating conserved genetic and epigenetic drivers of female reproductive aging. We discuss the current limitations and future perspectives for cross-species validation and multi-omics integration, aiming to facilitate the identification of actionable targets for delaying reproductive aging and improving female reproductive health.",2026,10.1186/s40104-026-01435-6,,True,True,True,,,,,,
europepmc,explicit_multiomics,MED:41618858,Gut-Metabolome-Proteome Interactions in Age-Related Hearing Loss: Insights from Fecal Microbiota Transplantation and Multi-Omics Analyses.,"Age-related hearing loss (ARHL) is a prevalent sensory disorder lacking disease-modifying interventions. The biological drivers, particularly the contribution of the gut microbiota and gut-inner ear crosstalk, remain poorly defined. Here, we utilize germ-free (GF) mice and fecal microbiota transplantation (FMT) to isolate microbiota-dependent effects on ARHL progression. Through integrated metagenomic, metabolomic, and proteomic profiling, we map molecular signatures of auditory aging and uncover functional gut-inner ear network, prioritizing 5-hydroxytryptophan (5-HTP) as a key intermediate metabolite within this network. Furthermore, in an aging-like House Ear Institute-Organ of Corti 1 (HEI-OC1) model, 5-HTP exhibits protective effects, potentially mediated through the PI3K/Akt-antioxidant signaling axis. Collectively, this study provides a valuable multi-omics resource and highlights microbiota-derived metabolic regulation as a promising avenue for biomarker discovery and therapeutic development in ARHL.",2026,10.1002/advs.202514269,metabolomics;microbiomics;proteomics,True,True,True,,,,,,
europepmc,explicit_multiomics,PPR:PPR975335,"Refining the generation, interpretation, and application of multi-organ, multi-omics biological aging clocks","Multi-organ biological aging clocks derived from clinical phenotypes and neuroimaging have emerged as valuable tools for studying human aging and disease 1,2,3,4 . Plasma proteomics provides an additional molecular dimension to enrich these clocks 5 . Building on previous work 1,3 , I developed 11 multi-organ proteome-based biological age gaps (ProtBAGs) using 2448 plasma proteins from 43,498 participants in the UK Biobank. I highlighted key methodological and clinical considerations for developing and using ProtBAG, including age bias correction 6 , and investigated the impact of training data sample size, protein organ specificity, and the underlying pathologies of the training data on model generalizability and clinical interpretability. I then integrated the 11 ProtBAGs with our previously developed 9 multi-organ phenotype-based biological age gaps (PhenoBAG 1 ) to investigate their genetic underpinnings, causal associations with 525 disease endpoints (DE) from FinnGen and PGC, and their clinical potential in predicting 14 disease categories and mortality. Genetic analyses revealed overlap between ProtBAGs and PhenoBAGs via shared loci, genetic correlations, and colocalization signals. A three-layer causal network linked ProtBAG, PhenoBAG, and DE, exemplified by the pathway of obesity→renal PhenoBAG→renal ProtBAG to holistically understand human aging and disease. Combining features across multiple organs improved predictions for disease categories and mortality. These findings provide a framework for integrating multi-organ and multi-omics biological aging clocks in biomedicine.",2025,10.1101/2025.02.06.25321803,proteomics,True,True,True,,,,,,
europepmc,explicit_multiomics,MED:42265126,Corylin promotes healthy aging via RAGA-mTOR suppression and sex-dependent activation of SIRT3.,"Aging is accompanied by progressive physiological decline and an increased risk of chronic disease, motivating the search for interventions that promote healthy longevity. We found that mid-life administration of Corylin, a flavonoid derived from Psoralea corylifolia, improves metabolic function, muscle integrity, and physical performance in mice maintained on a standard diet. Corylin significantly extends median lifespan in female mice, with an 11.9% increase and a 33% higher survival rate at 125 weeks, whereas no comparable benefit is observed in males. Here, we show that integrated multi-omics analyses across multiple tissues reveal coordinated age-associated molecular changes modulated by Corylin. These analyses link Corylin treatment to suppression of mechanistic target of rapamycin signaling, which is further supported by direct interaction between Corylin and Ras-related GTP-binding protein A. In addition, Corylin restores sirtuin 3 protein levels and energy-associated metabolic programs in female mice, providing mechanistic insight into sex-dependent longevity benefits.",2026,10.1038/s41467-026-74184-9,,True,True,True,,,,,,
europepmc,explicit_multiomics,MED:41047765,Canagliflozin Reprograms the Aging Hippocampus in Genetically Diverse UM-HET3 Mice and Attenuates Alzheimer's-Like Pathology.,"Aging is the strongest risk factor for cognitive decline and Alzheimer's disease (AD), yet the mechanisms underlying brain aging and their modulation by pharmacological interventions remain poorly defined. The hippocampus, essential for learning and memory, is particularly vulnerable to metabolic stress and inflammation. Canagliflozin (Cana), an FDA-approved sodium-glucose co-transporter 2 inhibitor (SGLT2i) for type 2 diabetes, extends lifespan in male but not female mice, but its impact on brain aging is unknown. Here, we used a multi-omics strategy integrating transcriptomics, proteomics, and metabolomics to investigate how chronic Cana treatment reprograms brain aging in genetically diverse UM-HET3 mice. In males, Cana induced mitochondrial function, insulin and cGMP-PKG signaling, and suppressed neuroinflammatory networks across all molecular layers, resulting in improved hippocampal-dependent learning and memory. In females, transcriptional activation of neuroprotective pathways did not translate to protein or metabolite-level changes and failed to rescue cognition. In the 5xFAD AD model, Cana reduced amyloid plaque burden, microgliosis, and memory deficits in males only, despite comparable peripheral glucose improvements in both sexes. Our study reveals sex-specific remodeling of hippocampal aging by a clinically available SGLT2i, with implications for AD pathology and lifespan extension, and highlights Cana's potential to combat brain aging and AD through sex-specific mechanisms.",2025,10.1111/acel.70255,metabolomics;proteomics;transcriptomics,True,True,True,,,,,,
