source,source_record_id,title,abstract,year,publication_date,doi,pmid,pmcid,authors,venue,document_type,language,url,is_preprint,raw_page,local_multiomics_match,local_explicit_multiomics_match,local_layer_pair_match,local_omics_layer_count,local_omics_layers,local_aging_match,local_causal_anchor_match,local_three_block_match
pubmed,42226934,Multi-Omics Reveals Dysregulation of the Endosome-Lysosome-Autophagy Axis and Immune-Inflammatory Imbalance in Elderly Sepsis.,"Elderly sepsis (ES), characterized by dual insults of aging and sepsis, is associated with substantial morbidity and mortality and exhibits distinct pathophysiological features. Elucidating these unique mechanisms is critical for developing precise therapeutic strategies and improving patient prognoses. We performed integrative analyses of untargeted metabolomics and proteomics in four groups: young and elderly healthy controls and young and elderly patients with sepsis. Characteristic metabolites and proteins in ES were identified by using a three-step screening pipeline. Pairwise correlation analyses were conducted on the screened molecules; those with a ∣r s ∣ ≥ 0.4 were retained for subsequent KEGG and/or GO functional enrichment analyses. Two characteristic metabolites and seven proteins were identified: D-aspartic acid, LysoPC (18:1/0:0), SCGB3A2, ATP6V1E1, APOA1, AP1G1, INHBC, CRYZL1, and CXCL14. Enriched metabolic pathways comprised D-Amino acid metabolism, alanine, aspartate, and glutamate metabolism, and glycerophospholipid metabolism. Enriched protein-centric functional terms were linked to the endocytic vesicle lumen, proton-translocating V-type ATPase, receptor ligand activity, and signaling receptor activator activity, etc. Collectively, these findings highlight perturbations in the endosome-lysosome-autophagy axis and immune-inflammatory imbalance in ES. This study established a hypothesis implicating dysregulation of the endosome-lysosome-autophagy axis and immune-inflammatory imbalance in ES, thus providing a theoretical foundation for further elucidating the pathophysiological mechanisms underlying ES and developing precise therapeutic interventions.",2026,2026-05-26,10.2147/cia.s613629,42226934,PMC13222600,Yi Gou; Ziyu Xia; Nazila Haireti; Ailikuti Aikepaer; Jianzhong Yang; Dandan Li,Clinical interventions in aging,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/42226934/,False,page_0001.xml.gz,True,True,True,2,metabolomics;proteomics,True,True,True
pubmed,42226250,Unraveling 'F' factor: towards a genetic-clinical framework for the musculoskeletal-heart crosstalk in metabolic aging.,"The rising co-occurrence of cardiometabolic diseases and musculoskeletal degeneration poses a critical challenge to healthy aging, yet the shared biological mechanisms underlying this multimorbidity remain poorly defined. This study aimed to establish an integrative clinical-genetic framework to elucidate the common frailty factor, the 'F' factor, that captures the systemic vulnerability linking cardiometabolic multimorbidity (CMM) and musculoskeletal aging. Utilizing the prospective China Health and Retirement Longitudinal Study (CHARLS) cohort, we developed and validated novel Frailty-Integrated Indices for CMM risk prediction, evaluated with machine learning models interpreted via SHapley Additive exPlanations (SHAP). Independently, we applied genomic structural equation modeling (Genomic-SEM) to integrate genome-wide association data from six traits-coronary artery disease, type 2 diabetes, hypertension, bone mineral density, frailty, and telomere length-to model a shared latent genetic factor ('F' factor). This was followed by multivariate GWAS, fine-mapping, transcriptome-wide association study (TWAS), gene-based analysis, and functional annotation to prioritize causal genes, pathways, and cell types. Clinically, several Frailty-Integrated Indices significantly improved CMM risk prediction, with the optimal model achieving an AUC of 0.727. Genetically, we modeled a significant shared latent genetic factor ('F' factor), pinpointing novel risk loci and implicating key genes such as APOE and SLC22A3. These genes were enriched in pathways including cellular senescence and cholesterol metabolism and showed specific expression patterns in developmental brain stages and across multi-organ endothelial cells. Our findings provide converging evidence for Musculoskeletal‑Heart crosstalk of metabolic aging and inferred the 'F' factor as a genetic correlate of a transdiagnostic state, which links genetic predisposition to metabolic dysregulation, and systemic functional decline. This work provides a multi-level biological characterization of multimorbidity liability, informing early-risk detection and preventive strategies for complex aging-related comorbidities.",2026,2026-06-01,10.1186/s12933-026-03220-1,42226250,,Yunqiao Zhou; Jian Huang; Xinyi Chen; Leqin Xu; Fan Zhang; Chunxiao Bai; Jiju Yang; Fangyang Fan; Yuquan Wang; Bixuan Fang; Tian Wang; Junhao Li; Xiaohong Mu; Jinyu Li,Cardiovascular diabetology,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/42226250/,False,page_0001.xml.gz,True,False,True,2,genomics;transcriptomics,True,True,True
pubmed,42225652,Insights into the therapeutic strategies for aging and aging-associated diseases.,"Aging is a complex biological process characterized by progressive functional decline, driving the incidence of age-related diseases such as neurodegeneration, metabolic disorders, and cardiovascular diseases. Therapeutic strategies targeting aging hallmarks can delay aging and mitigate disease risk. Emerging interventions focus on modulating core aging mechanisms, including cellular senescence, metabolic dysfunction, epigenetic alterations, and mitochondrial impairment, etc. Recent advances have focused on three strategies: senolytics (eliminating senescent cells, e.g., dasatinib + quercetin), senomorphics (inhibiting the senescence-associated secretory phenotype, e.g., rapamycin), and senoreversion (rejuvenating senescent cells via epigenetic reprogramming). Additionally, metabolic interventions such as caloric restriction mimetics (e.g., spermidine, α-ketoglutarate, ergothioneine) enhance mitochondrial function, activate autophagy, and reprogram energy metabolism, demonstrating lifespan extension and healthspan improvement in preclinical models. Collectively, these approaches hold promise for delaying aging and alleviating age-related pathologies, facilitating the transition to precision longevity medicine. Concurrently, artificial intelligence (AI) accelerates discovery by integrating multiomics data, predicting candidate compounds, identifying biomarkers, and enabling personalized interventions. Despite advancements, challenges remain in target specificity, off-target effects, and clinical translation. The convergence of AI, multitarget strategies, and precision medicine signals a transformative era in extending healthspan and combating aging-associated diseases. This review systematically summarizes current breakthroughs, clinical landscapes, and future directions in aging therapeutics, underscoring interdisciplinary strategies to redefine healthy aging.",2026,2026-06-01,10.1038/s41392-026-02662-z,42225652,PMC13226726,Ruifang Dong; Qiming Wu; Juntao Kan; Caili Fu; Vincenzo Sorrentino; Ashley Chow; Yanan Lei; Di Wu; Zhenzhen Xu; Jun Du; Dejian Huang,Signal transduction and targeted therapy,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/42225652/,False,page_0001.xml.gz,True,True,False,0,,True,True,True
pubmed,42219647,Transposable elements in aging: From biomarkers to effectors.,"This chapter reviews the current understanding of the role of transposable elements (TEs) in the aging process. TEs represent a significant proportion of mammalian genomes and, far from being ""junk DNA"", they harbor important functions as regulators of gene expression and important drivers of evolution. Their classification, epigenetic mechanisms that control their silencing, and the evidence for their progressive activation during physiological aging across multiple species are discussed.Aging is associated with a global loss of heterochromatin, which triggers TE derepression, and unleashes two major pathological consequences. First, the increased activity of these elements generates genomic instability through insertional mutagenesis, DNA damage, and changes in genome organization. Second, TE-derived nucleic acids are recognized by DNA sensors such as cGAS-STING and RNA sensors including RIG-I and MDA5, perpetuating interferon responses that contribute to the age-associated functional decline. Diverse therapeutic strategies to control TE dysregulation are presented, including reverse transcriptase inhibitors (NRTIs), lifestyle interventions, genetic approaches, and SIRT6 activation. These interventions have demonstrated efficacy in extending lifespan, suppressing TE expression, reversing inflammatory phenotypes, ameliorating age-related decline, and restoring TE epigenetic silencing in experimental models. Finally, the significance of TE-based biomarkers is highlighted, emphasizing their vital role as both effectors and indicators of biological age and their utility in assessing disease risk. Together, these findings position TE dysregulation as a fundamental aging mechanism and a promising therapeutic target for promoting healthy aging.",2025,2025-12-02,10.1016/bs.adgen.2025.11.001,42219647,,Alejandro Fuentes-Iglesias; Raquel García-Vílchez; Diana Guallar,Advances in genetics,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/42219647/,False,page_0001.xml.gz,True,False,True,2,genomics;transcriptomics,True,True,True
pubmed,42218715,StackAge: an ensemble-based clock for precise quantification of biological age using multi-omics data.,"Accurate quantification of biological age is essential for early risk stratification and intervention of chronic diseases. Here, we present StackAge, an ensemble-based biological aging clock that integrates large-scale plasma proteomic and metabolomic profiles from 30 376 participants in the UK Biobank. StackAge demonstrated high accuracy in age prediction (Pearson r ≈ 0.93 with chronological age) and substantially enhanced risk prediction for 12 chronic diseases, achieving AUCs exceeding 0.90 for type 2 diabetes, Alzheimer's disease, and chronic kidney disease. Notably, the incorporation of estimated aging rates consistently improved disease prediction beyond conventional omics and demographic features. Feature interpretation and pathway enrichment analyses revealed that aging-associated biomarkers were enriched in inflammation, metabolic stress, and extracellular matrix remodeling pathways. Mediation analysis further indicated that modifiable lifestyle factors may accelerate biological aging, thereby increasing susceptibility to cardiovascular, neurological, immune, and musculoskeletal disorders. Together, these findings establish a robust multi-omics framework for quantifying individual aging trajectories and highlight biological age as a clinically actionable indicator for precision prevention and health management of age-related diseases.",2026,2026-05-04,10.1093/bib/bbag271,42218715,PMC13222527,Yingyi Jiang; Lei Jia; Yuan Fei; Xiaoguang Li; Xiaoqi Zheng; Yufang Qin,Briefings in bioinformatics,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/42218715/,False,page_0001.xml.gz,True,True,True,2,metabolomics;proteomics,True,True,True
pubmed,42216237,Sex-Specific Regulation of the Turandot Gene Family Modulates Temperature-Dependent Lifespan in Drosophila melanogaster.,"Ambient temperature is a primordial determinant of longevity across the animal kingdom, yet the molecular transducers that couple thermal cues to aging rates remain elusive. Here, we interrogate the transcriptomic and metabolomic landscapes of Drosophila melanogaster to decode the mechanisms of temperature-dependent lifespan extension. We find that thermal stress drives a profound remodeling of the transcriptome that surprisingly outpaces metabolic adaptation. Through this multi-omics integration, we identify the Turandot (tot) gene family as a significant factor in the thermal longevity response. Intriguingly, tot genes are not merely passive responders to temperature; rather, they actively regulate lifespan. We demonstrate that RNAi-mediated knockdown of tot expression is sufficient to extend longevity across a range of temperatures, uncoupling the survival benefit from the thermal environment. Furthermore, this extension exhibits distinct sexual dimorphism, suggesting a sex-specific strategy in stress-response allocation. These findings establish the Turandot family as a novel, genetically separable regulator of aging, challenging the view that temperature-mediated longevity is solely a passive thermodynamic consequence.",2026,2026-06-01,10.1111/acel.70564,42216237,PMC13239812,Jessica M Hoffman; A Tate Lasher; Michael P Fitch; Steven N Austad; Liou Y Sun,Aging cell,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/42216237/,False,page_0001.xml.gz,True,True,True,2,metabolomics;transcriptomics,True,True,True
pubmed,42216189,"Aspiration to architecture: multi-omics, AI, digital twins, and blockchain for P4 medicine.","Two decades after its formalization, P4 medicine (predictive, preventive, personalized, participatory) remains more framework than practice. Most implementations stall at single-omics prediction and fail to close the loop across all four dimensions. In this Perspective, we argue that the P4 framework becomes actionable only when each pillar is anchored to a specific, implementable digital technology: multi-omics for prediction, artificial intelligence for prevention, digital twinning for personalization, and blockchain for participation. We propose a tiered multi-omics classification (Tier 1: genomics, measured once; Tier 2: epigenomics/proteomics, periodic; Tier 3: metabolomics/wearables, frequent) and present preliminary metabolomic aging data from 2,072 individuals identifying nine metabolites with linear age associations. We offer a computational definition of personalization requiring baseline state estimation, trajectory prediction, and counterfactual intervention simulation via stochastic digital twin engines. For the participatory pillar, we describe a blockchain architecture enabling patient-controlled data sovereignty and a health data marketplace. These four technologies form a reinforcing flywheel, where longitudinal patient participation enriches upstream data layers. We discuss validation challenges, regulatory gaps, equity concerns, and privacy risks that must be addressed before clinical deployment.",2026,2026-05-29,10.1186/s12967-026-08346-0,42216189,PMC13422370,Alex E Mohr; Anil Bajnath; Gail King; Thomas E Ichim; Paniz Jasbi,Journal of translational medicine,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/42216189/,False,page_0001.xml.gz,True,True,True,4,epigenomics;genomics;metabolomics;proteomics,True,True,True
pubmed,42214685,Microbial Biotransformation of Polyphenols and Bioactive Substrates: Implications for Metabolite-Guided Synbiotics.,"Dietary bioactive compounds-including polyphenols, alkaloids, lignans, and amino acid-derived substrates-exert well-established effects on human health but are constrained by poor bioavailability. Only 5%-10% of ingested polyphenols are absorbed in the proximal gastrointestinal tract, while the remainder undergoes biotransformation by colonic microbiota into a diverse repertoire of bioactive metabolites. Accumulating evidence indicates that these microbially derived metabolites, rather than their parent compounds, are the primary mediators of systemic benefits due to superior bioavailability, metabolic stability, anti-inflammatory and antioxidant activity, and greater specificity in modulating host metabolic and signaling pathways. This review aimed to synthesize recent advances in the microbial biotransformation of dietary polyphenols, amino acids, glucosinolates, and related substrates, and to evaluate how these pathways influence metabolic, cardiometabolic, neurocognitive, and immune outcomes, as well as the potential of targeted synbiotic strategies to enhance metabolite production. We conducted a narrative synthesis of recent literature examining microbial conversion pathways of dietary bioactives and their associated physiological effects, with a specific focus on interindividual variability in metabolite production and emerging evidence on synbiotic interventions combining probiotics with selected bioactive precursors. Production of microbial metabolites varied markedly among individuals due to differences in gut microbiota composition, giving rise to distinct metabolic phenotypes (metabotypes) that influenced clinical and nutritional responsiveness. Evidence showed that microbially derived metabolites were key mediators of systemic benefits. Studies evaluating targeted synbiotics demonstrated the capacity to convert non-producers into producers, reduce interindividual variability in metabolite output, and improve clinically relevant outcomes in metabolic dysfunction, inflammation-driven disorders, and aging. Metabolite-guided synbiotics represent a promising paradigm for precision nutrition by enhancing the consistency and efficacy of bioactive compound metabolism. Integration of metagenomics, metabolomics, and computational modeling will enable individualized prediction of metabolite-production capacity and accelerate the translation of microbiota-targeted interventions into practice.",2026,2026-05-28,10.1016/j.tjnut.2026.101621,42214685,,Tianan Alan Jiang; Guénolée Prioult; Erin Quann,The Journal of nutrition,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/42214685/,False,page_0001.xml.gz,True,False,True,2,metabolomics;microbiomics,True,True,True
pubmed,42214504,Spatial transcriptomics and multi-omics approach to decipher age-related tissue microenvironments and therapeutics in neurodegeneration and aging.,"Conventional bulk transcriptomic approaches obscure cellular and tissue-level heterogeneity critical to understanding age-related neurodegeneration. While single-cell transcriptomics resolved cellular identity, it sacrificed spatial context - a fundamental limitation for mechanistic disease understanding. Spatial transcriptomics emerges as a transformative technology that preserves native tissue architecture while enabling genome-wide transcriptome profiling at subcellular resolution, establishing it as the essential bridge between molecular discovery and clinical application in aging neurobiology. This review synthesizes recent advances in spatial transcriptomics platforms alongside computational integration strategies for analyzing spatially resolved transcriptomic data. We study how spatial transcriptomics illuminates age-associated pathology by mapping cellular heterogeneity, microenvironmental dysfunction, and neuroinflammatory networks within intact tissue samples. Integration of spatial transcriptomics with complementary multi-omics modalities and clinical imaging establishes comprehensive signatures for early disease detection and patient stratification. We discuss the discovery and validation of spatially-resolved biomarkers that predict neurodegeneration progression, enabling precision medicine approaches tailored to individual aging phenotypes. Finally, we address therapeutic target identification derived from spatial microenvironmental profiling and outline aging-specific challenges in translating spatial discoveries to clinical implementation. This review positions spatial transcriptomics as indispensable for deciphering spatially regulated mechanisms of neurodegeneration and developing precision therapeutic interventions for aging populations.",2026,2026-05-28,10.1016/j.arr.2026.103189,42214504,,Apurva Lakra; Nishita Singh; Shrutikirti Vashisth; Rashmi K Ambasta; Pravir Kumar,Ageing research reviews,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/42214504/,False,page_0001.xml.gz,True,True,True,2,genomics;transcriptomics,True,True,True
pubmed,42212335,VDR-Spermidine Axis Protects Against Age-Related Granulosa Cell Dysfunction and Follicular Decline via DNMTs-Mediated p53 Methylation.,"Ovarian aging, marked by a decline in follicle quantity and quality, is a complex process whose underlying mechanisms remain elusive. Here, we identify the vitamin D receptor (Vdr) as a key anti-aging transcription factor whose expression in granulosa cells (GCs) declines with age. Using GCs-specific Vdr knockout (cVKO) mice and a Vdr -knockout (VKO) human granulosa-like cell line, we demonstrate that loss of Vdr triggers GCs aging and disrupts ovarian function. Integrated transcriptomic and metabolomic analyses from VKO and WT cells revealed that Vdr loss downregulates the de novo spermidine (SPD) biosynthesis by directly suppressing the transcription of ornithine decarboxylase ( ODC1 ). This led to SPD depletion, which in turn inhibited DNA methyltransferase (DNMTs) activity, resulting in hypomethylation of the p53 promoter and activation of the p53/p21 pathway. Crucially, supplementation with either SPD or its upstream methyl donor S-adenosylmethionine (SAM) rescued cVKO and VKO cell aging, improved hormonal profiles and promoted follicular development in cVKO mice. Furthermore, both supplements effectively delayed ovarian aging and improved fertility in naturally aged mice. Our study unveils the Vdr-spermidine-DNMTs axis as a fundamental mechanism safeguarding against ovarian aging, highlighting SPD and SAM as promising therapeutic agents for age-related female infertility.",2026,2026-05-18,10.7150/ijbs.128631,42212335,PMC13215359,Haiyun Chen; Qinghe Geng; Qiuyi Wang; Yuanqin Li; Luxi Shangguan; Zhengquan Zhu; Jingwen Zhang; Shuan Wang; Xiaotian Chen; Shanmei Shen; Yanting Wen; Daojuan Wang; Yong Wang,International journal of biological sciences,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/42212335/,False,page_0001.xml.gz,True,False,True,3,epigenomics;metabolomics;transcriptomics,True,True,True
pubmed,42210596,Multiomics Reveals the Mechanisms of Rhizosphere Symbiotic Fungi in Mitigating Micro(nano)plastics Transfer and Toxicity in Food Chains.,"Soil micro(nano)plastics (MNPs) pollution is becoming increasingly prominent, posing a serious threat to ecological security. However, few studies have examined the remediation of soil MNPs pollution. This study constructed a multidimensional coupled system of soil-microbe interface plants-animals, in order to investigate the pathways and key mechanisms underlying rhizosphere microbiome-mediated inhibition of trophic transfer and toxicity of MNPs. The findings demonstrated that the common root-associated soil microorganisms, arbuscular mycorrhizal fungi (AMF), exhibit a mitigation effect on the food chain ecological stress of various MNPs in the environment. The mitigation was primarily manifested as a 45.57-56.52% reduction of MNPs concentration in animals and plants (due to changes in the rhizosphere environment and MNPs aging, which inhibit MNPs migration) and a decrease in MNPs binding ability to organisms. Additionally, analysis of molecular regulatory mechanisms showed that AMF mediation improved the substance synthesis and defensive pathways of plants under MNPs stress, and their palatability as food, leading to increased immune regulation and energy metabolism functions in snails consuming AMF-mediated leaves. These findings provide a theoretical basis and technical support for the development of green and efficient biological control technologies for soil MNPs pollution.",2026,2026-05-28,10.1021/acs.est.5c16131,42210596,,Xinru Li; Fanfan Wang; Feng Shi; Yuan Wei; Min Zhou; Fengchang Wu; Hailei Su; Xuesong Liu,Environmental science & technology,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/42210596/,False,page_0001.xml.gz,True,True,False,1,microbiomics,True,True,True
pubmed,42209520,An in-depth analysis of the molecular changes induced by short-term calorie restriction before living kidney donation.,"Aging reduces cellular resilience and increases susceptibility to organ injury, notably acute kidney injury (AKI). Ischemia-reperfusion injury (IRI) influences outcomes after kidney transplantation. In animal models, short-term calorie restriction (CR) extends lifespan and protects kidneys from IRI, but translation to patients is limited due to incomplete mechanistic insight. This study examined clinical and molecular effects of short-term CR in living kidney donors. Twelve donors were alternately assigned to CR or an ad libitum diet. CR participants consumed a formula diet providing 50% of individual caloric needs for seven days before donation. Clinical parameters and biosamples from perirenal fat, renal arteries, ureters, kidney biopsies, blood, and urine were collected. Primary outcomes were CR-induced molecular changes; clinical outcomes were secondary. CR was well tolerated and caused significant weight loss without affecting AKI incidence or increasing adverse events. Lipidomic and proteomic analyses showed enhanced lipolysis and proteostasis, reduced insulin signaling, sex-specific effects, and decreased inflammatory factors in donor arteries and ureter tissue. This hypothesis-generating study indicates that short-term CR before donation is feasible and suggests that CR promotes organ protection in humans by dampening insulin signaling and inflammation, providing a basis for future targeted interventions in clinical and transplant research moving forward.",2026,2026-05-28,10.1038/s41514-026-00401-w,42209520,PMC13219448,Martin R Späth; Sita Arjune; Katrin Bohl; Markus M Rinschen; Christine S Falk; Philipp Antczak; Franziska Grundmann; Torsten Kubacki; K Johanna R Hoyer-Allo; Michael Ignarski; Felix C Koehler; Kathrin Kaufmann; Malte P Bartram; Tristan Wagner; Michael Thomas; Jan Wilm Lackmann; Adam Wahida; Christoph Schmaderer; Stephan Kemmner; Christine E Kurschat; Thomas Benzing; Dirk Stippel; Volker Burst; Roman-Ulrich Müller,npj aging,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/42209520/,False,page_0001.xml.gz,True,False,True,2,metabolomics;proteomics,True,True,True
pubmed,42205070,Epigenetic Information Loss and Chronosenescence in Liver Aging: From Molecular Mechanisms to Therapeutic Interventions.,"Liver aging involves progressive functional decline and increased susceptibility to metabolic diseases. Emerging evidence supports the view that some aspects of liver aging reflect partially reversible disruption of epigenetic and circadian regulatory programs, rather than exclusively irreversible molecular damage. This review focuses on two interlinked drivers: epigenetic information loss and chronosenescence, defined as age-related deterioration of circadian clock robustness. The NAD + /SIRT1 axis is discussed as a central hub connecting these processes with energy metabolism. This comprehensive review synthesizes evidence from foundational studies and recent advances in single-cell multiomics, spatial transcriptomics, and CRISPR epigenetic editing technologies. It also evaluates emerging therapeutic strategies, including lifestyle intervention, NAD + restoration, chronotherapy, partial cellular reprogramming, chemical reprogramming, and extracellular vesicle-based approaches, with emphasis on their current translational maturity and limitations. The integrated analysis highlights the spatial heterogeneity of liver aging and supports mechanistic links between epigenetic remodeling, circadian disruption, NAD + decline, inflammation, and metabolic dysfunction. Experimental studies suggest that selected regulatory features of liver aging can be modified, but direct causal evidence in humans remains limited, and most rejuvenation-oriented strategies remain preclinical or early translational. This review establishes a unified framework for understanding liver aging as a disorder of regulatory information and temporal coordination. It provides a cautious translational roadmap for identifying modifiable nodes in liver aging while emphasizing that clinical application will require rigorous validation of safety, durability, delivery, patient selection, and long-term outcomes.",2026,2026-06-15,10.1096/fj.202504570rr,42205070,,Xu Xu; Hui Li; Jiling Li; Min Huang,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/42205070/,False,page_0001.xml.gz,True,True,False,1,transcriptomics,True,True,True
pubmed,42204731,Multi-omics pleiotropic association analyses reveal functionally relevant genes and druggable pathways for ovarian aging.,"Ovarian aging, marked by the gradual decline in both the number and quality of oocytes, significantly impacts women's reproductive lifespan and overall health. However, the biological mechanisms driving ovarian aging remain poorly understood and current treatment strategies are limited. We perform an integrative analysis using multi-omics summary data and genome-wide association studies for ovarian aging to identify molecular traits linked to ovarian aging. By applying Mendelian randomization and cross-omics association approaches, we prioritize key proteins, gene expressions, splicing events, and metabolites. Our analysis identifies conservation of key genes across species and cell types, with the mismatch repair gene MSH6 (MutS Homolog 6) emerging as a consistently prioritized candidate. Experimental validation shows that targeting DNA repair through PD-L1 (Programmed Death-Ligand 1) blockade may offer a potential therapeutic strategy to delay ovarian aging. This study uncovers the multi-layered genetic and molecular architecture underlying ovarian aging. The identified molecular traits provide promising candidates for functional studies and suggest new avenues for developing therapies aimed at preserving ovarian function and preventing age-related decline.",2026,2026-05-28,10.1186/s13059-026-04118-7,42204731,PMC13404307,Xuan Lian; Shuang Song; Chen Lou; Ming Zhu; Yan Li; Wenjian Li; Xintong Jiang; Guiquan Wang; Haiyan Yang; Lin Wang; Liying He; Yunlong Ma; Xi Dong; Yijie Chen; Hsun-Ming Chang; Wencheng Zhu; Jia Wang; Yang Yu; Yang Wu; Yue Zhao; Liangshan Mu,Genome biology,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/42204731/,False,page_0001.xml.gz,True,True,True,3,genomics;metabolomics;transcriptomics,True,True,True
pubmed,42203874,Universal transcriptomic hallmarks of mammalian ageing and mortality.,"Ageing and interventions modulate health and mortality 1 , yet the underlying molecular mechanisms of this modulation remain unclear. Here we integrate more than 11,000 transcriptomes from more than 25 tissues across 4 mammals (mouse, rat, macaque and human) to develop accurate, interpretable rodent and multi-species biomarkers of chronological age and expected mortality, predicting lifespan-modulating interventions, time to death, chronic diseases and rejuvenation. Ageing-related changes were conserved across species and cell types, revealing universal transcriptomic signatures of mammalian ageing and mortality, including CDKN1A and LGALS3, whose protein levels were also associated with mortality and multimorbidity in UK Biobank. Mortality-associated features were recapitulated across in vivo and in vitro damage-accumulation models, including inflammation, replicative senescence, metabolic inhibition and γ-irradiation, and were attenuated or reversed by cell immortalization, reprogramming, heterochronic parabiosis and early embryogenesis. Network analysis uncovered a modular architecture of ageing- and mortality-associated hallmarks, encompassing inflammation, interferon signalling, mitochondrial function, chromatin modification and extracellular matrix organization. To quantify ageing of individual cellular components, we developed module-specific clocks, which revealed pathway-specific effects of interventions: chronic diseases primarily accelerated inflammatory-module ageing, whereas caloric restriction and Klotho (also known as Kl) deficiency targeted mitochondrial and metabolic modules. Transcriptomic and DNA methylation clocks showed correlated age acceleration in human blood, which was strongest for the chromatin-associated module clock, highlighting mechanistic links between molecular ageing modalities. This study reveals conserved signatures and a modular architecture of mortality regulation, providing a framework for quantifying and targeting ageing of cellular subsystems across species and tissues.",2026,2026-05-27,10.1038/s41586-026-10542-3,42203874,PMC13233323,Alexander Tyshkovskiy; Daria Kholdina; Maria Davitadze; Adrian Molière; Alibek Moldakozhayev; Yoshiyasu Tongu; Tomoko Kasahara; Dmitrii Glubokov; Alec Eames; Leonid M Kats; Anastasiya Vladimirova; Kejun Ying; Hanna Liu; Bohan Zhang; Uma Khasanova; Mahdi Moqri; Jeremy M Van Raamsdonk; David E Harrison; Randy Strong; Takaaki Abe; Sergey E Dmitriev; Vadim N Gladyshev,Nature,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/42203874/,False,page_0001.xml.gz,True,False,True,2,epigenomics;transcriptomics,True,True,True
pubmed,42200276,LATS1/2-CD38 Metabolic Rewiring Links Senescence to Intraplaque Thrombosis.,"Atherothrombosis, which underlies most acute coronary syndromes and is driven by intraplaque thrombosis, preferentially occurs in regions of disturbed blood flow (d-flow). Although LATS1/2 (large tumor suppressor kinases 1 and 2) are known regulators of endothelial mechanotransduction, the mechanisms by which d-flow connects endothelial senescence, proliferation, and intraplaque thrombosis remain poorly understood. We investigated endothelial cell (EC)-specific roles of Lats1/2 using inducible EC-specific knockout mice in a partial carotid ligation model. Spatial multiomics of human and mouse plaques was performed using imaging mass cytometry, COMET sequential immunofluorescence, and spatial metabolomics. Tamoxifen-induced deletion of both Lats1 and Lats2 (homozygous) in ECs caused fatal edema and increased vascular permeability. In contrast, Lats1 het ( ± ) / Lats2 homo ( -/-) -EC-specific knockout mice survived and developed spontaneous atherothrombotic plaques with neovascularization. Spatial proteomics revealed that LATS1/2 loss induced a senescence-associated stemness phenotype driven by CD38 upregulation. Spatial metabolomics showed sulfite and taurine accumulation, indicating SUOX (sulfite oxidase) deficiency. CD38 suppressed SUOX, demonstrated a switch into the reverse mode of mitochondrial complex V, increased succinate dehydrogenase activity, and promoted ATP consumption. Despite ATP depletion, glutamate metabolism and the citric acid cycle flux increased, sustaining EC proliferation under energetic stress. This senescence-associated stemness state promoted both proliferation and senescence, leading to fragile, leaky neovessels and intraplaque thrombotic lesions. Pharmacological CD38 inhibition attenuated these phenotypes. Similar EC states were observed in human plaques. Loss of Lats1/2 in ECs induces a CD38-associated senescence-associated stemness-like phenotype that promotes intraplaque thrombosis through mitochondrial metabolic reprogramming, including changes consistent with reverse-mode operation of mitochondrial complex V. These findings define a mechanistic link between disturbed flow, endothelial metabolic reprogramming, and intraplaque thrombosis and hemorrhage.",2026,2026-05-27,10.1161/circresaha.125.327427,42200276,PMC13382611,Sivareddy Kotla; Jonghae Lee; Kyung Ae Ko; Weiqing Chen; Venkata Subrahmanya Kumar Samanthapudi; Oanh Hoang; Gilbert F Mejia; Shengyu Li; Hani Lee; Aijun Zhang; Min Soon Cho; Keri L Schadler; Luis Antonio Rivera; Masaki Imanishi; Kay Carlene Tavares Samperio; Jung Hyun Kim; Kelia C Ostos-Mendoza; Karla N Mariscal-Reyes; Anita Deswal; John P Cooke; Keigi Fujiwara; Nicolas L Palaskas; Efstratios Koutroumpakis; Young Jin Gi; Rajneesh Pathania; Craig Morrell; Philip L Lorenzi; Lin Tan; Iqbal Mahmud; Nordin M J Hanssen; Vahid Afshar-Kharghan; Dale J Hamilton; Laurent Yvan-Charvet; Eduardo N Chini; Joerg Herrmann; Hernan G Vasquez; Ying H Shen; James F Martin; Haodong Xu; Erin H Seeley; Jared K Burks; Paul S Brookes; Guangyu Wang; Nhat-Tu Le; Jun-Ichi Abe,Circulation research,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/42200276/,False,page_0001.xml.gz,True,True,True,2,metabolomics;proteomics,False,True,False
