source,source_record_id,title,abstract,year,publication_date,doi,pmid,pmcid,authors,venue,document_type,language,url,is_preprint,raw_page,query_branches,local_multiomics_match,local_explicit_multiomics_match,local_layer_pair_match,local_omics_layer_count,local_omics_layers,local_aging_match,local_causal_anchor_match,local_three_block_match
europepmc,MED:42371603,The impact of exercise on cognitive function and brain health across the lifespan: A systematic review.,"Exercise has profound positive effects on cognitive function and brain health throughout different life stages. This systematic review aims to evaluate the multifaceted impacts of exercise on cognitive function, neuroplasticity, neurotransmitter expression, cerebrovascular function, and age-related cognitive decline across the lifespan. Following Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) 2020 guidelines, we systematically searched PubMed, Web of Science, and Scopus databases for studies examining exercise interventions and cognitive function. Eligibility criteria included studies involving human participants across all age groups and animal models focusing on molecular mechanisms. The review employed qualitative synthesis to examine exercise modalities and age-specific effects. Risk of bias was assessed using the Joanna Briggs Institute Critical Appraisal Checklists. A total of 37 studies were included in the final synthesis (young adults: 2, middle-aged adults: 7, older adults/neurodegenerative diseases: 13, molecular mechanisms: 15). Regular physical activity, including aerobic, resistance, and combined training, significantly enhances cognitive abilities, promotes neuroplasticity, and mitigates age-related cognitive decline. Key molecular mechanisms include upregulation of brain-derived neurotrophic factor (BDNF) and vascular endothelial growth factor (VEGF), and modulation of dopaminergic and serotonergic systems. Exercise serves as a potent non-pharmacological intervention for maintaining cognitive vitality and mental health. Limitations include heterogeneity in exercise protocols and outcome measures across studies. Future research should focus on multi-omics approaches to further elucidate cell-type-specific effects.",2026,2026-06-14,10.1002/ibra.70024,42371603,,"AbuQeis I, Teeti A, Titi A.",,Review; Journal Article,eng,https://europepmc.org/article/MED/42371603,False,page_0001.json.gz,,True,True,False,0,,True,True,True
europepmc,MED:40207397,Comparative Analysis of Primary Sarcopenia and End-Stage Renal Disease-Related Muscle Wasting Using Multi-Omics Approaches.,"Background Age-related primary sarcopenia and end-stage renal disease (ESRD)-related muscle wasting are discrete entities; however, both manifest as a decline in skeletal muscle mass and strength. The etiological pathways differ, with aging factors implicated in sarcopenia and a combination of uremic factors, including haemodialysis, contributing to ESRD-related muscle wasting. Understanding these molecular nuances is imperative for targeted interventions, and the integration of proteomic and metabolomic data elucidate these intricate processes. Methods We generated detailed clinical data and multi-omics data (plasma proteomics and metabolomics) for 78 participants to characterise sarcopenia (n = 28; mean age, 72.6 ± 7.0 years) or ESRD (n = 22; 61.6 ± 5.5 years) compared with controls (n = 28; 69.3 ± 5.7 years). Muscle mass was measured using bioelectrical impedance analysis and handgrip strength. Five-times sit-to-stand test performance was measured for all participants. Sarcopenia was diagnosed in accordance with the 2019 Consensus Guidelines from the Asian Working Group for Sarcopenia. An abundance of 234 metabolites and 722 protein groups was quantified in all plasma samples using liquid chromatography with tandem mass spectrometry. Results Muscle mass, handgrip strength and lower limb muscle function significantly lower in the sarcopenia group and the ESRD group compared with those in the control group. Metabolomics revealed altered metabolites, highlighting exclusive differences in ESRD-related muscle wasting. Metabolite set enrichment analysis revealed the involvement of numerous metabolic intermediates associated with urea cycle, amino acid metabolism and nucleic acid metabolism. Catecholamines, including epinephrine, dopamine and serotonin, are significantly elevated in the plasma of patients within the ESRD group. Proteomics data exhibited a clearer distinction among the three groups compared with the metabolomics data, particularly in distinguishing the control group from the sarcopenia group. The ciliary neurotrophic factor receptor was top-ranked in terms of the variable importance of projection scores. Plasma AHNAK protein levels was higher in the sarcopenia group but was lower in the ESRD group. Proteomic set enrichment analysis revealed enrichment of several pathways related to sarcopenia, such as hemopexin, defence response and cell differentiation, in sarcopenia group. Multi-omic integration analysis revealed associations between relevant metabolites, including catecholamines, and a group of annotated proteins in extracellular exosomes. Conclusions We identified distinct multi-omic signatures in individuals with ESRD or sarcopenia, providing new insights into the mechanisms underlying ESRD-related muscle wasting, which differ from primary sarcopenia. These findings may support interventions for context-dependent muscle loss and contribute to the development of targeted treatments and preventive strategies for muscle wasting.",2025,2025-04-01,10.1002/jcsm.13749,40207397,PMC11982700,"Setoyama D, Han D, Tian J, Lee HY, Shin HS, Nga HT, Nguyen TL, Moon JS, Jang HJ, Kim E, Choe SK, Ju SH, Choi DE, Kwon O, Yi HS.",,Comparative Study; research-article; Journal Article,eng,https://europepmc.org/article/MED/40207397,False,page_0001.json.gz,,True,True,True,2,metabolomics;proteomics,True,True,True
europepmc,MED:41611034,Glycine ameliorates aging-related dysfunctions associated with Nmdmc-mediated mitochondrial one-carbon metabolism.,"Introduction Aging is characterized by the progressive decline of physiological integrity, and its driving factors include mitochondrial dysfunction, epigenetic changes and metabolic imbalance. Although some studies have shown that glycine (Gly) has anti-aging protection, its mechanism has not been clarified. Objectives The purpose of this study is to explore the mechanism of Gly in anti-aging and improving aging-related phenotype, and to clarify the molecular pathway of Gly promoting healthy aging. Methods Fruit fly and aged rat models were used to evaluate the effect of Gly supplementation. Life span, stress resistance and functional phenotype were evaluated in fruit flies, and biochemical, histological and physiological indexes related to aging were detected in aged rats. Transcriptomic and metabolomic profiling, along with gene knockdown approaches, were used to identify key pathways and targets involved in Gly-mediated effects. Results In fruit flies, Gly extended lifespan and ameliorating aging-related phenotypes, with Gly dose-dependently upregulated the expression of Nmdmc, whose knockdown abolished these beneficial effects, indicating the essential role of Nmdmc in Gly-mediated activation of one-carbon metabolism (OCM). Metabolomic identified glyceric acid as a key metabolite linked to improved mitochondrial energy metabolism. In aged rats, Gly also upregulated Mthfd2 (the mammalian ortholog of Nmdmc) and reduced neuronal damage in the hippocampus, restored hepatic cell architecture, and increased muscle fiber density, accompanied by enhanced mitochondrial biogenesis and methylation markers. Conclusion Gly supplementation alleviated aging-related dysfunction by up-regulating Nmdmc and remodeling mitochondrial OCM, which could help to improve DNA repair, mitochondrial function and oxidative stress resistance.",2026,2026-01-27,10.1016/j.freeradbiomed.2026.01.050,41611034,,"Yu J, Wang Y, Wang N, Zhang Y, Yu Q, Li J, Zhang R, Wang F, Zhang Q, Zhang J, Zhu J, Xu W, Peng B, Qu B, Liu L, Feng R.",,Journal Article,eng,https://europepmc.org/article/MED/41611034,False,page_0001.json.gz,,True,False,True,2,metabolomics;transcriptomics,True,True,True
europepmc,MED:41827856,"Immune Ageing Clocks: A Methods-Oriented Review of Tasks, Modalities, Models, and Recalibration.","Population ageing and the growing burden of immune-mediated disease have prompted efforts to quantify immunosenescence with clinically usable biomarkers. Immune ageing clocks have been built from immunophenotyping, transcriptomics, proteomics, epigenomics and adaptive receptor repertoires, but heterogeneous task definitions, assay protocols and evaluation criteria limit comparability and translation. We review major immune data modalities and outline an end-to-end workflow from cohort design and assay standardisation to preprocessing, feature engineering, model development, validation and recalibration. We propose a task-modality-model taxonomy separating (i) chronological age clocks, (ii) outcome-anchored risk clocks and (iii) cell lineage/state clocks, while treating bulk blood transcriptomics (whole blood or PBMC) as a molecular-layer modality that can support either age-scale or outcome-anchored tasks depending on supervision. Across studies, common limitations include batch effects, compositional confounding, endpoint mismatch, scarce external validation and limited mechanistic anchoring. We conclude with priorities for the field, including multimodal integration, longitudinal designs with digital phenotypes, tissue- and cell-type-specific models, and pathway-grounded clocks that can be linked to interventions.",2026,2026-02-27,10.3390/cells15050421,41827856,,"Yu G, Shao Z, Zhuo J, Chen Z.",,Review; Journal Article,eng,https://europepmc.org/article/MED/41827856,False,page_0001.json.gz,,True,False,True,3,epigenomics;proteomics;transcriptomics,True,True,True
europepmc,MED:40558525,"Multi-Omics Perspectives on Testicular Aging: Unraveling Germline Dysregulation, Niche Dysfunction, and Epigenetic Remodeling.","Male reproductive aging proceeds gradually and involves complex alterations across germ cells, somatic cells, and the testicular niche. Multi-omics analyses highlight shifts in spermatogonial stem cell dynamics, diminished sperm quantity and quality, and reconfigured support from Sertoli and Leydig cells. These somatic cells show numerical declines and exhibit senescence-associated changes that amplify inflammatory signals and compromise blood-testis barrier integrity. Concurrently, fibrosis and heightened immune cell infiltration disrupt intercellular communication, contributing to further deterioration of spermatogenesis. Epigenetic remodeling-including DNA methylation drift, histone modification imbalances, and altered small non-coding RNA profiles-adds another dimension, reducing sperm integrity and potentially exerting transgenerational effects on offspring health. Observed hormonal changes, such as reduced testosterone and INSL3 production by aging Leydig cells, reflect the additional weakening of testicular function. These multifactorial processes collectively underlie the drop in male fertility and the increased incidence of adverse outcomes, such as miscarriages and developmental anomalies in the offspring of older fathers. Research into mitigation strategies, including interventions targeting senescent cells, oxidative stress, and inflammatory pathways, may slow or reverse key mechanisms of testicular aging. These findings underscore the importance of understanding the molecular hallmarks of male reproductive aging for preserving fertility and safeguarding offspring well-being.",2025,2025-06-13,10.3390/cells14120899,40558525,PMC12190642,Kaltsas A.,,review-article; Review; Journal Article,eng,https://europepmc.org/article/MED/40558525,False,page_0001.json.gz,,True,True,False,1,epigenomics,True,True,True
europepmc,MED:42102611,FBXO7 protects against osteoarthritis by promoting IL-6 ubiquitination and inhibiting JAK1/STAT3 signaling.,"Objective and design Osteoarthritis (OA) is a chronic degenerative disease marked by cartilage destruction and subchondral bone remodeling, resulting in functional disability and pain. FBXO7 has been implicated in various inflammatory conditions; however, its functional and molecular participation in OA development and progression remains largely unexplored. This study investigated FBXO7's protective function in cartilage homeostasis and its underlying molecular mechanisms. Methods We investigated FBXO7 expression in articular cartilage from OA patients and destabilization of the medial meniscus (DMM)-induced OA mice using transcriptomic analysis, histology, and immunohistochemistry. Functional studies were performed using human chondrocytes and SW-1353 cells to assess the effects of FBXO7 overexpression and knockdown on cell viability, proliferation, senescence, and matrix homeostasis. Liquid chromatography-tandem mass spectrometry (LC-MS/MS) proteomics, co-immunoprecipitation, and ubiquitination assays were employed to identify FBXO7-interacting proteins and elucidate the underlying molecular mechanisms. In vivo therapeutic efficacy was evaluated using DMM-induced OA mice treated with lenti-FBXO7, and loss-of-function studies were conducted using Fbxo7 conditional knockout mice. Results FBXO7 was significantly downregulated in OA patients' cartilage tissues and chondrocytes compared to controls, with clear correlation to cartilage deterioration. FBXO7 overexpression significantly reduced chondrocyte apoptosis and senescence while enhancing proliferation and preserving matrix homeostasis by increasing type II collagen and decreasing MMP13 expression. Mechanistically, we demonstrated that FBXO7 physically interacts with interleukin-6 (IL-6) and functions as an E3 ubiquitin ligase targeting IL-6 for K48-linked ubiquitination specifically at lysine 114. This ubiquitination suppresses IL-6-mediated activation of the JAK1/STAT3 signaling pathway, which is crucial for maintaining cartilage homeostasis. In vivo studies confirmed that FBXO7 overexpression effectively attenuated OA progression, while Fbxo7 conditional knockout mice exhibited accelerated cartilage degradation, enhanced synovial inflammation, and increased cellular senescence. Conclusions Our findings establish FBXO7 as a critical regulator of cartilage homeostasis that protects against OA through K48-linked ubiquitination of IL-6 at lysine 114, thereby suppressing the IL-6/JAK1/STAT3 pathway. The identification of this novel FBXO7-IL-6-JAK1/STAT3 axis provides new mechanistic insights into OA pathogenesis and suggests that targeting FBXO7 or its downstream effectors represents a promising therapeutic approach for OA treatment.",2026,2026-05-08,10.1016/j.intimp.2026.116802,42102611,,"Huang Z, Guo H, Lin X, Lan J, Zhao W, Chen M.",,Journal Article,eng,https://europepmc.org/article/MED/42102611,False,page_0001.json.gz,,True,False,True,2,proteomics;transcriptomics,True,True,True
europepmc,MED:42227532,"Mitophagy in Pulmonary Fibrosis: Molecular Interactions, Hypoxia Interactions, and Therapeutic Strategies.","Mitophagy plays a central role in the pathogenesis of Pulmonary Fibrosis (PF). Defective mitophagy leads to the accumulation of damaged mitochondria, resulting in bursts of mitochondrial Reactive Oxygen Species (mtROS), ferroptosis, and cellular senescence. These processes collectively promote aberrant fibroblast activation and excessive extracellular matrix deposition. This review systematically explored the molecular regulatory network of mitophagy in PF and its interactions with hypoxia-responsive pathways. These abnormalities create a vicious cycle of autophagy inhibition and fibrosis activation, which accelerates disease progression. Regarding therapeutic strategies, various small-molecule drugs and natural compounds have shown anti-fibrotic potential by activating mitophagy, alleviating oxidative stress, and delaying cellular senescence. Emerging technologies, such as gene therapy, nanocarriers, and combination therapies, are providing additional avenues for clinical translation. However, targeting mitophagy still faces challenges, including cell type specificity, dynamic conversion thresholds, and delivery efficiency. Future efforts will require integrating single-cell multi-omics and artificial intelligence approaches to develop spatiotemporally precise intervention systems for personalized, precision treatment of PF.",2026,2026-05-20,10.2174/0109298673451634260305040940,42227532,,"Zhang X, Wang L, Yan H, Chen Y, He C.",,Journal Article,eng,https://europepmc.org/article/MED/42227532,False,page_0001.json.gz,,True,True,False,0,,True,True,True
europepmc,MED:41232761,Integrated analysis of the transcriptome and proteome reveals that ABI3BP is involved in the pathogenesis of osteoarthritis.,"Objective Osteoarthritis (OA) is the most common degenerative joint disease mainly characterized by cartilage degradation, but the underlying molecular mechanisms remains unclear. This study aims to identify key genes, proteins, and pathways involved in OA progression using integrated transcriptomic and proteomic approaches. Methods Transcriptome and proteome profiles of lesioned (OA) and preserved (control) cartilage tissues were analyzed. Differentially expressed genes (DEGs) and differentially abundant proteins (DAPs) were identified, followed by functional enrichment analysis. Key candidates were validated using qRT-PCR and western blotting. The role of ABI3BP in chondrocyte senescence and catabolism was investigated by siRNA knockdown, SA-β-gal staining, and immunofluorescence for senescence markers (P16, P21). Results Omics analysis revealed 24 significantly altered genes/proteins, including upregulated ABI3BP, TGFBI, ANOS1, S100A4, and TNFAIP6, and downregulated METTL7A. Enriched pathways included extracellular matrix (ECM) organization, ECM-receptor interaction, and phenylalanine metabolism. ABI3BP was notably elevated in OA cartilage. Its knockdown mitigated IL-1β-induced ECM degradation and reduced the level of senescence-associated markers, suggesting a protective effect against OA progression. Conclusions The results provided a comprehensive molecular profile of OA cartilage, highlighting ABI3BP as a regulator of chondrocyte senescence and ECM homeostasis. Targeting ABI3BP may offer a novel therapeutic strategy for OA treatment. Significance of the study This study provides multi-omics insights into the molecular mechanisms of osteoarthritis (OA), particularly focusing on cartilage degeneration. By integrating transcriptomic and proteomic analyses, we identified key dysregulated genes/proteins (ABI3BP, TGFBI, ANOS1, S100A4, TNFAIP6, and METTL7A) and highlighted their roles in extracellular matrix (ECM) disruption, cellular senescence, and inflammatory responses. Notably, ABI3BP was found to be upregulated in OA cartilage and functionally linked to chondrocyte catabolism and senescence. Its knockdown ameliorated IL-1β-induced damage, suggesting its potential as a novel therapeutic target for OA. These findings deepen our understanding of OA pathogenesis and pave the way for future targeted interventions.",2026,2025-11-11,10.1016/j.jprot.2025.105554,41232761,,"Yu J, Xiao L, Yan Z, Chen X, Zhao S, Yu C, Dong Y.",,Journal Article,eng,https://europepmc.org/article/MED/41232761,False,page_0001.json.gz,,True,True,True,2,proteomics;transcriptomics,True,True,True
europepmc,PPR:PPR928093,Protein catabolites as blood-based biomarkers of aging physiology: Findings from the Dog Aging Project,"Our understanding of age-related physiology and metabolism has grown through the study of systems biology, including transcriptomics, single-cell analysis, proteomics and metabolomics. Studies in lab organisms in controlled environments, while powerful and complex, fall short of capturing the breadth of genetic and environmental variation in nature. Thus, there is now a major effort in geroscience to identify aging biomarkers and to develop aging interventions that might be applied across the diversity of humans and other free-living species. To meet this challenge, the Dog Aging Project (DAP) is designed to identify cross-sectional and longitudinal patterns of aging in complex systems, and how these are shaped by the diversity of genetic and environmental variation among companion dogs. Here we surveyed the plasma metabolome from the first year of sampling of the Precision Cohort of the DAP. By incorporating extensive metadata and whole genome sequencing information, we were able to overcome the limitations inherent in breed-based estimates of genetic and physiological effects, and to probe the physiological and dietary basis of the age-related metabolome. We identified a significant effect of age on approximately 40% of measured metabolites. Among other insights, we discovered a potentially novel biomarker of age in the post-translationally modified amino acids (ptmAAs). The ptmAAs, which can only be generated by protein hydrolysis, covaried both with age and with other biomarkers of amino acid metabolism, and in a way that was robust to diet. Clinical measures of kidney function mediated about half of the higher ptmAA levels in older dogs. This work identifies ptmAAs as robust indicators of age in dogs, and points to kidney function as a physiological mediator of age-associated variation in the plasma metabolome.",2024,2024-10-21,10.1101/2024.10.17.618956,,,"Harrison BR, Partida-Aguilar M, Marye A, Djukovic D, Kauffman M, Dunbar MD, Mariner BL, McCoy BM, Algavi YM, Muller E, Baum S, Bamberger T, Raftery D, Creevy KE, Dog Aging Project Consortium, Avery A, Borenstein E, Snyder-Mackler N, Promislow DE.",,Preprint,,https://europepmc.org/article/PPR/PPR928093,True,page_0001.json.gz,,True,False,True,4,genomics;metabolomics;proteomics;transcriptomics,True,True,True
europepmc,PPR:PPR1029634,Integrative multi-omics approaches identify molecular pathways and improve Alzheimer’s Disease risk prediction,"Alzheimer’s Disease (AD) is the most prevalent condition that impacts the aging population, with no effective treatment or singular underlying causal factor identified. As a complex disease, characterizing the genetic risk of developing AD has proven to be difficult; polygenic scores (PGS) exclusively use common variants which fail to fully capture disease heterogeneity. This study used univariate and multivariate approaches to characterize AD risk. Genome-, transcriptome-, and proteome-wide association studies (GWAS, TWAS, and PWAS) were conducted on 15,480 individuals from the Alzheimer’s Disease Sequencing Project (ADSP) R4 release to identify AD-associated signals, followed by pathway enrichment analysis. Integrative risk models (IRMs) were developed using genetically-regulated components of gene and protein expression and clinical covariates. Elastic-net logistic regression and random forest classifiers were evaluated using area under the receiver operating characteristic (AUROC), area under the precision-recall curve (AUPRC), F1-score, and balanced accuracy. These IRMs were compared against baseline PGS and covariate models. We identified 104 genomic, 319 transcriptomic, and 17 proteomic associations with AD under significant thresholds. Putatively novel associations were enriched in signaling, myeloid differentiation, and immune pathways. The best-performing IRM, random forest with transcriptomic and covariate features, achieved an AUROC of 0.703 and AUPRC of 0.622, significantly outperforming PGS and baseline models. Integrating univariate discovery approaches with multivariate modeling enhances AD risk prediction and offers insights into underlying biological processes.",2025,2025-06-02,10.1101/2025.05.31.25328688,,,"Venkatesh R, Cardone KM, Bradford Y, Moore AK, Kumar R, Moore JH, Shen L, Kim D, Ritchie MD.",,Preprint,,https://europepmc.org/article/PPR/PPR1029634,True,page_0001.json.gz,,True,True,True,3,genomics;proteomics;transcriptomics,True,True,True
europepmc,MED:39723892,The glial UDP-glycosyltransferase Ugt35b regulates longevity by maintaining lipid homeostasis in Drosophila.,"Lipid droplets (LDs) are dynamic organelles essential for lipid storage and organismal survival. Studies have highlighted the importance of glial function in brain LD formation during aging; however, the genes and mechanisms involved remain elusive. Here, we found that Ugt35b, a member of the uridine diphosphate (UDP)-glycosyltransferases that catalyze the transfer of glycosyl groups to acceptors, is highly expressed in glia and crucial for Drosophila lifespan. By integrating multiomics data, we demonstrated that glial Ugt35b plays key roles in regulating glycerolipid and glycerophospholipid metabolism in the brain. Notably, we found that Ugt35b and Lsd-2 are co-expressed in glia and confirmed their protein interaction in vivo. Knockdown of Ugt35b significantly reduced LD formation by downregulating Lsd-2 expression, while overexpression of Lsd-2 partially rescued the shortened lifespan in glial Ugt35b RNAi flies. Our findings reveal the crucial role of glial Ugt35b in regulating LD formation to maintain brain lipid homeostasis and support Drosophila lifespan.",2025,2024-12-24,10.1016/j.celrep.2024.115099,39723892,,"Sheng L, Gao J, Wei Q, Gong Y, Xu ZX.",,"Research Support, Non-U.S. Gov't; Journal Article",eng,https://europepmc.org/article/MED/39723892,False,page_0001.json.gz,,True,True,False,0,,True,True,True
europepmc,PPR:PPR1076876,Reprogramming Factors Activate a Non-Canonical Oxidative Resilience Pathway That Can Rejuvenate RPEs and Restore Vision,"SUMMARY Oct4, Sox2, and Klf4 (OSK) Yamanaka factors induce pluripotency and reverse age-related epigenetic changes, yet the mechanisms by which they promote rejuvenation remain poorly explored. Oxidative stress contributes to CNS aging and retinal pigmented epithelium (RPE) degeneration in age-related macular degeneration. We find that OSK expression in RPE restores retinal structure and visual function in aged mice and promotes oxidative resilience through a non-canonical, Tet2-independent pathway. Integrative functional genomics identifies GSTA4, a detoxifying enzyme that clears the lipid peroxidation byproduct 4-HNE, as a necessary and sufficient OSK effector. Dynamic GSTA4 regulation by OSK recapitulates a stem cell derived stress resilience program. GSTA4 overexpression alone enhances mitochondrial resilience, rejuvenates the aged RPE transcriptome, and reverses visual decline. GSTA4 is consistently upregulated across diverse lifespan-extending interventions suggesting a broader pro-longevity role. These findings uncover a previously unrecognized protective axis driven by Yamanaka factors that circumvents reprogramming, providing therapeutic insights for age-related diseases. HIGHLIGHTS OSK–GSTA4 provides a dynamic, Tet2-independent stress-resilience axis. Functional genomics pinpoints GSTA4 as a direct downstream effector activated by OSK. RPE aging involves progressive accumulation of 4-HNE that can be detoxified by GSTA4. Enhancing GSTA4 rejuvenates RPE cells, restores vision and is associated with lifespan-extending interventions.",2025,2025-09-01,10.1101/2025.08.30.673239,,,"Lu YR, Cameron JC, Hu Y, Shen H, Shirahama S, Tyshkovskiy A, Chen Z, Ai J, Zhu DY, Karg MM, Chew LA, Bell GW, Jena SG, He Y, Seifert P, Shu DY, EI-Brolosy MA, Lou Q, Zhang B, Puszynska AM, Qiu X, Tian X, Gregory-Ksander M, Gladyshev VN, Sinclair DA, Saint-Geniez M, Buenrostro JD, Rickman CB, Ksander BR, Weissman JS.",,Preprint,,https://europepmc.org/article/PPR/PPR1076876,True,page_0001.json.gz,,True,False,True,2,genomics;transcriptomics,True,True,True
europepmc,MED:38212606,OXR1 maintains the retromer to delay brain aging under dietary restriction.,"Dietary restriction (DR) delays aging, but the mechanism remains unclear. We identified polymorphisms in mtd, the fly homolog of OXR1, which influenced lifespan and mtd expression in response to DR. Knockdown in adulthood inhibited DR-mediated lifespan extension in female flies. We found that mtd/OXR1 expression declines with age and it interacts with the retromer, which regulates trafficking of proteins and lipids. Loss of mtd/OXR1 destabilized the retromer, causing improper protein trafficking and endolysosomal defects. Overexpression of retromer genes or pharmacological restabilization with R55 rescued lifespan and neurodegeneration in mtd-deficient flies and endolysosomal defects in fibroblasts from patients with lethal loss-of-function of OXR1 variants. Multi-omic analyses in flies and humans showed that decreased Mtd/OXR1 is associated with aging and neurological diseases. mtd/OXR1 overexpression rescued age-related visual decline and tauopathy in a fly model. Hence, OXR1 plays a conserved role in preserving retromer function and is critical for neuronal health and longevity.",2024,2024-01-11,10.1038/s41467-023-44343-3,38212606,PMC10784588,"Wilson KA, Bar S, Dammer EB, Carrera EM, Hodge BA, Hilsabeck TAU, Bons J, Brownridge GW, Beck JN, Rose J, Granath-Panelo M, Nelson CS, Qi G, Gerencser AA, Lan J, Afenjar A, Chawla G, Brem RB, Campeau PM, Bellen HJ, Schilling B, Seyfried NT, Ellerby LM, Kapahi P.",,"Research Support, Non-U.S. Gov't; research-article; Journal Article; Research Support, N.I.H., Extramural",eng,https://europepmc.org/article/MED/38212606,False,page_0001.json.gz,,True,True,False,0,,True,True,True
europepmc,MED:41461282,Accelerated biological aging underlies the link between heavy metal mixture exposure and depression: A multi-omics study.,"Growing evidence implicates accelerated biological aging in environmentally induced psychiatric disorders, yet its role in metal-associated depression remains unclear. Using NHANES data, we evaluated associations between heavy metal mixtures and depression. Bidirectional mediation analysis was used to assess reciprocal pathways linking heavy metals, biological aging, and depression. Simultaneously, candidate genes linking heavy metal exposure to depression and biological aging were identified by mining the Comparative Toxicogenomics Database, analyzing differentially expressed genes (DEGs) from the Gene Expression Omnibus, and integrating the resulting evidence within a toxicogenomic framework to explore potential molecular mechanisms. The prevalence of depression among participants was 8.66 %. Metal mixtures significantly increased depression risk. Notably, cadmium and antimony increased the risk of depression (OR: 1.52, 95 % CI: 1.19, 1.94 and OR: 1.54, 95 % CI: 1.22, 1.93). Both metals have low thresholds (0.227 μg/L and 0.053 μg/L, respectively). Additionally, lead, cobalt, and molybdenum showed positive associations in specific models. Although population-level exposure to heavy metals declined from 1999 to 2020, concentrations remained sufficient to elevate depression risk. Our correlation analysis also identified a strong correlation between PhenoAge and chronological age (r = 0.84, P < 0.001). Mechanistically, we found that accelerated PhenoAge partially mediated the associations of several metals with depression risk, including monomethylarsonic acid (β = 0.004; 95 %CI: 0.003,0.006), cadmium (β = 0.006; 95 %CI: 0.003, 0.010), lead (β = 0.009; 95 %CI: 0.006, 0.011), cobalt (β = 0.010; 95 %CI: 0.006, 0.013), molybdenum (β = 0.009; 95 %CI: 0.006, 0.011), and antimony (β = 0.008; 95 %CI: 0.005, 0.011). Pathway analysis and DEGs implicated the contribution of neurodegeneration-multiple diseases pathway, with core molecular targets centering on BDNF, IL6, GSK3B, PTGS2, and SOD1. These findings, which imply biological aging as a potential link between metal exposure and depression, call for revised safety thresholds and pinpoint molecular targets for intervention.",2026,2025-12-27,10.1016/j.envpol.2025.127611,41461282,,"Kan H, Jiang Z, Chen M, Yin T, Pan M, Zheng M, Chen A, Zhang Y, Xu J, Chen R, Zheng W.",,Journal Article,eng,https://europepmc.org/article/MED/41461282,False,page_0001.json.gz,,True,True,False,1,transcriptomics,True,True,True
europepmc,PPR:PPR1095693,Age-related microbiome metabolites alter RNA splicing and chromatin accessibility in the brain,"The gut microbiome generates diverse metabolites that can enter the bloodstream and alter host biology, including brain function. Hundreds of physiologically relevant, gut-brain signaling molecules likely exist; however, there has been no systematic, high-throughput effort to identify and validate them. Here, we integrate computational, in vitro , and in vivo approaches to pinpoint microbiome-derived metabolites whose blood levels change during aging, and that induce molecular changes in the mouse brain. First, we mine large-scale metabolomics datasets from human cohorts (each n ≥ 1200) to identify 30 microbiome-associated metabolites whose blood levels change with age. We then screen this panel in an in vitro transcriptomic assay to identify metabolites that perturb genes linked to age-related neurodegeneration. To assess in vivo relevance, we then test four metabolites in male mice by acute exposure, using multi-omic approaches to evaluate the metabolites’ impact on cellular functions in the brain. With RNA-seq, we confirm known effects of trimethylamine N-oxide (TMAO), including changes in mitochondrial pathways, and further discover its effects on the pathways of glycolysis, GABAergic signaling, and RNA splicing. Additionally, using both RNA- and ATAC-seq, we identify glycodeoxycholate (GDCA), a microbiome-derived secondary bile acid, as a potent regulator of chromatin accessibility and of genes involved in protecting the brain from age-related stressors. GDCA also acutely reduces locomotion in male but not female mice. In summary, we present a generalizable framework for identifying microbiome metabolites that impact host biology, and apply it to identify age-related microbial metabolites that affect processes related to brain aging and neurodegeneration.",2025,2025-10-05,10.1101/2025.10.03.680371,,,"Chakraborty M, Shi SM, Porter IE, Richard DJ, Marinov GK, Murthy MN, Moore AA, Blum JLE, Natarajan A, Jahng JW, Wu JC, Lu SX, Davidson SM, Greenleaf WJ, Saw NL, Shamloo M, Brunet A, Wyss-Coray T, Bhatt AS.",,Preprint,,https://europepmc.org/article/PPR/PPR1095693,True,page_0001.json.gz,,True,True,True,4,epigenomics;metabolomics;microbiomics;transcriptomics,True,True,True
