record_id,canonical_id,source,provenance_sources,source_record_id,doi,pmid,pmcid,title,abstract,year,publication_date,document_type,language,url,is_preprint,duplicate_count,query_branches,local_multiomics_match,local_aging_match,local_causal_anchor_match,local_three_block_match
doi:10.1093/ecco-jcc/jjac190.0070,doi:10.1093/ecco-jcc/jjac190.0070,semantic_scholar,semantic_scholar,be539eca55e21609486d8c68fc526b972535dfbb,10.1093/ecco-jcc/jjac190.0070,,,DOP30 Identifying dietary factors and metabolites that may promote healthier Crohn Disease microbiome and mucosal transcriptomics signals as future targets using Diet-Omics,"The increase in prevalence of Crohn Disease (CD) worldwide together with suboptimal results with current therapies mandate identification of new targets. We aimed to identify dietary components and metabolites linked with host and microbial factors to support targeting beneficial exposures. Analyses of the SOURCE Israeli sub-cohort included clinical, biomarkers, computerized food frequency questionnaire (FFQ), fecal metabolomics, mucosal terminal ileum (TI) transcriptomics, and microbiome. 25 newly-diagnosed CD and 32 controls (median age 28 years, 53% males) were studied. MaAsLin multivariate analyses identified 13 increased and 74 decreased fecal metabolite in CD after controlling for age and gender (FDR<0.25) including the induction of N-Acetyl-putrescine, Cholate, and Tyramine, and reduction in Melatonin, Cytosine, Lipoic and Linolenic acid (Fig. 1). Using weighted gene co-expression network analysis together with functional annotation enrichments of the TI transcriptomics, we identified 7 gene co-expression modules that were significantly linked with CD. These modules showed no significant association with gender, age, BMI, or smoking but had strong associations with CRP and calprotectin (Fig. 2). Using a predefined gut microbial health index to summarize the microbial signals along the health-disease scale, we noted negative associations specifically with transcriptomics modules enriched for immune genes and functions. We then explored the directionality of the relationship with dietary and metabolomic features, which can rationalize decreasing their exposure if they correlate with disease, or increasing it if they correlate with control signals. Consumption of sugar, saturated fat, iodine, and selenium showed similar directionality as seen with disease; sugar and fat showed strongest associations with the epithelial innate defense module including DUOX2 and CEACAM5, and iodine and selenium were linked with the immune module that included OSM and CXCL8/9. In contrast, manganese and vitamin D consumption positively correlated with modules associated with controls and enriched in epithelial lipid processing and mitochondrial functions. Associations between fecal metabolites and host transcriptomics showed a robust signal identifying 237 significant associations (FDR<0.25). Most showed correlation with control-associated signals and an opposite direction to that seen with disease, which may justify testing them as beneficial interventions. Detailed Diet-Omics dataset can quantify dietary constituents and fecal metabolites directional impact on host TI transcriptome and on the microbiome, which can prioritize interventions for testing in preclinical models",2023,2023-01-30,,,https://www.semanticscholar.org/paper/be539eca55e21609486d8c68fc526b972535dfbb,False,0,,True,False,True,False
doi:10.1093/gerona/glaf234,doi:10.1093/gerona/glaf234,semantic_scholar,semantic_scholar,19c7dd528decf5519d3b40b95128985e4288ba84,10.1093/gerona/glaf234,41129298,,From Mitochondrial Dysfunction to Frailty and Sarcopenia: Genetic Evidence from Multi-Omics Data via Mendelian Randomization and Colocalization.,"BACKGROUND Frailty and sarcopenia are age-related conditions linked to mitochondrial dysfunction, but their causal mechanisms remain poorly defined. This study aimed to identify mitochondrial-related genes causally associated with frailty and sarcopenia using comprehensive multi-omics approaches. METHODS We performed summary-data-based Mendelian randomization (SMR) using genome-wide association study (GWAS) summary statistics for the frailty index (FI) and sarcopenia-related traits. Quantitative trait loci (QTL) data for DNA methylation, gene expression, and plasma protein abundance were analyzed across 1,136 mitochondrial-related genes. Colocalization analysis was applied to confirm shared causal variants. RESULTS For frailty, GRPEL1 showed tissue-specific associations at methylation and expression levels (protective in blood: β = -0.15, FDR = 1.5e-02; adverse in brain/muscle), while LRPPRC demonstrated consistent protective effects across tissues (β = -0.05 to -0.13, PPH4 > 0.93). For sarcopenia-related traits, GATM was associated with appendicular lean mass (ALM) across all omics levels with opposing tissue effects (negative in blood: β = -0.03, FDR = 1.9e-09; positive in muscle), and ETFDH showed positive associations with ALM (β = 0.03, FDR = 1.4e-06). Additional genes included CPS1 and MMAB for frailty, NTHL1 and MTCH2 for grip strength, and TOMM70, BNIP3, TUFM for walking pace. Complete regulatory pathways were identified for GRPEL1 and GATM linking methylation to expression to phenotype. CONCLUSION This multi-omics study identified distinct mitochondrial genetic signatures for frailty and sarcopenia, with key genes including GRPEL1, LRPPRC, GATM, ETFDH, and others showing tissue-specific causal associations. These findings advance understanding of mitochondrial mechanisms in age-related functional decline and identify multiple therapeutic targets.",2025,2025-10-23,JournalArticle,,https://www.semanticscholar.org/paper/19c7dd528decf5519d3b40b95128985e4288ba84,False,0,,True,False,True,False
doi:10.1093/hmg/ddae189,doi:10.1093/hmg/ddae189,europepmc,europepmc;openalex;pubmed;scopus;semantic_scholar,MED:39690817,10.1093/hmg/ddae189,39690817,,Integrated multi-omics analysis revealed the molecular networks and potential targets of cellular senescence in Alzheimer's disease.,"Cellular senescence (CS) is a hallmark of Alzheimer's disease (AD). However, the mechanisms through which CS contributes to AD pathogenesis remain poorly understood. We found that CS level in AD was higher compared with the healthy control group. Transcriptome-based differential expression analysis identified 113 CS-related genes in blood and 410 in brain tissue as potential candidate genes involved in AD. To further explore the causal role of these genes, an integrative mendelian randomization analysis was conducted, combining AD genome-wide association study summary statistics with expression quantitative trait loci (eQTL) and DNA methylation quantitative trait loci (mQTL) data from blood samples, which identified five putative AD-causal genes (CENPW, EXOSC9, HSPB11, SLC44A2, and SLFN12) and 18 corresponding DNA methylation probes. Additionally, integrative analysis between eQTLs and mQTLs from blood uncovered two genes and 12 corresponding regulatory elements involved in AD. Furthermore, two genes (CDKN2B and ITGAV) were prioritized as putative causal genes in brain tissue and were validated through in vitro experiments. The multi-omics integration study revealed the potential role and underlying biological mechanisms of CS driven by genetic predisposition in AD. This study contributed to fundamental understanding of CS in AD pathogenesis and facilitated the identification of potential therapeutic targets for AD prevention and treatment.",2025,2025-02-01,Journal Article,eng,https://europepmc.org/article/MED/39690817,False,4,,True,True,True,True
doi:10.1093/jimmun/vkaf283.2039,doi:10.1093/jimmun/vkaf283.2039,openalex,openalex;semantic_scholar,https://openalex.org/W4416448979,10.1093/jimmun/vkaf283.2039,,,NFATc1 transcription factor regulates human B-cell development in early life 4341,"Abstract Description In early life, humans produce B cells that are developmentally and functionally distinct from their adult counterparts. Yet, the molecular mechanisms that regulate these differences are unknown. The NFAT (Nuclear Factor of Activated T cell) family of transcription factors regulates immune cell survival, proliferation, and effector functions implicated in cancers, including leukemia. In mice, one of the five members of NFAT family, NFATc1, is critical for developing early-life B cells (B-1) but dispensable for adult B cells (B-2). To determine if humans also require NFATc1 for B-cell development, we mapped human B-lymphopoiesis across the lifespan using multi-omics single-cell sequencing. We quantified NFATc1 expression across human gestation (n = 10 fetal liver) and throughout adulthood (n = 10 bone marrow). NFATc1 is first expressed during the pre-pro-B stage of B-cell commitment. In silico analysis revealed that, like mice, NFATc1 regulates B-cell development in early life but not in adulthood. We validated these findings using CRISPR-Cas9 to knockout NFATc1 on human primary CD34+ progenitors from fetal and adult donors. While NFATc1+/+ fetal progenitors survive &gt;3 weeks in cell culture and differentiate into mature IgM+/IgD+ B cells, their NFATc1-/- counterpart undergo cell death within 2 weeks. Thus, we propose that NFATc1 may function as a master regulator of early-life-B-lymphopoiesis and play a role in human B-cell-mediated diseases in childhood, including leukemias. Funding Sources Supported by Sao Paulo Resarch Foundation (2023/16705-5); Bill and Melinda Gates Foundation; Lowance Center for Human Immunology, NIAID (R21AI180928) and Emory University. Topic Categories Hematopoiesis and Immune System Development (HEM)",2025,2025-11-01,article,en,https://openalex.org/W4416448979,False,1,explicit_multiomics,True,True,True,True
doi:10.1093/jmcb/mjag005,doi:10.1093/jmcb/mjag005,europepmc,europepmc;openalex;pubmed,MED:41770026,10.1093/jmcb/mjag005,41770026,,Sarm1-containing extrachromosomal circular DNA promotes aging-associated cardiac fibrosis via TGF-β/Smad activation.,"Cardiac aging is associated with progressive cardiac fibrosis and dysfunction, yet the underlying mechanisms remain incompletely understood. Extrachromosomal circular DNA (eccDNA) has been reported to participate in tumor and age-related genomic instability, while its role in cardiac fibrosis during aging remains to be fully elucidated. In this study, circular DNA sequencing and RNA seqencing were performed to analyze eccDNA profiles in young and aged cardiac tissues. The number of eccDNAs in the cardiac tissue of aged mice is higher than that in young mice. Combining the annotation of eccDNAs and the key genes related to aging identified in the transcriptome, we identified sterile alpha and TIR motif containing 1 (Sarm1), a key regulator of NAD+ metabolism and neurodegeneration located in eccDNAs, as a novel driver of cardiac aging via pro-fibrotic signaling. In aged mice, Sarm1 knockdown significantly restored cardiac function and reduced fibrosis. Conversely, Sarm1 accelerated cardiac aging phenotypes in young Sarm1-overexpressing transgenic mice. Mechanistically, co-immunoprecipitation combined with mass spectrometry identified TGF-β-Smad2/3 as the dominant pathway, with pharmacological inhibition by SIS3 abolishing Sarm1-driven Smad2/3 phosphorylation. Our findings reveal that Sarm1-containing eccDNA drives cardiac aging by amplifying pro-fibrotic signaling through the TGF-β-Smad2/3 pathway, proposing eccDNAs clearance and Sarm1 inhibition as novel therapeutic strategies for aging-related cardiac fibrosis.",2026,2026-03-02,Journal Article,eng,https://europepmc.org/article/MED/41770026,False,2,,True,True,True,True
doi:10.1093/neuped/wuaf001.003,doi:10.1093/neuped/wuaf001.003,semantic_scholar,semantic_scholar,aaab6b4ed77c6a29715bbcb1e571164807231e6d,10.1093/neuped/wuaf001.003,,,ATRT-03. Targeting nuclear export as a potent therapeutic strategy in atypical teratoid/rhabdoid tumors,"Atypical teratoid/rhabdoid tumor (AT/RT) is an aggressive brain cancer that mostly affects children under age 3. While there have been some improvements in outcomes with multimodal therapy, there remains significant treatment-related toxicities associated with intensive therapy. Thus, improved and less toxic therapies for children with AT/RT are necessary. One strategy to determine novel therapeutic approaches is through the identification of cancer dependencies. Exportin-1 (XPO1) is a nuclear export protein that transports cargo proteins containing a nuclear export signal from the nucleus to the cytoplasm. In other cancers, elevated XPO1 expression has been associated with poor prognosis. We harnessed an integrative approach using functional genomics, in vitro AT/RT models, transcriptomics, drug assays, and in vivo intracranial xenograft models to systematically test the hypothesis that XPO1 is a therapeutic vulnerability in AT/RT. Analysis of RNA-sequencing data across pediatric brain tumor cell lines demonstrates that XPO1 is highly expressed in AT/RT cells. Genetic knockdown of XPO1 using CRISPR-Cas9 in patient-derived AT/RT cells led to profound defects in cell viability and proliferation. Pharmacologic inhibition of XPO1 using six different XPO1 inhibitors in multiple AT/RT cell lines showed as low as 5.05 nM IC50. XPO1 inhibition led to significant apoptosis and on target degradation of XPO1 protein levels. Transcriptomic analysis of AT/RT cells with genetic and pharmacologic inhibition of XPO1 is currently underway. Furthermore, we are harnessing protein fractionation coupled with mass spectrometry to specifically identify XPO1 cargo proteins. Additionally, we have tested combinatorial approaches with gemcitabine and XPO1 inhibition to evaluate synergistic effects. Lastly, we are testing this combination using intracranial xenograft murine models of AT/RT to assess in vivo effects on overall survival. Therefore, we demonstrate that XPO1 is a dependency in AT/RT, and targeting nuclear export in combination with cytotoxic chemotherapy shows high translational potential.",2025,2025-08-01,JournalArticle,,https://www.semanticscholar.org/paper/aaab6b4ed77c6a29715bbcb1e571164807231e6d,False,0,,True,False,True,False
doi:10.1093/schbul/sbae044,doi:10.1093/schbul/sbae044,pubmed,europepmc;pubmed;scopus,38616054,10.1093/schbul/sbae044,38616054,PMC11548934,Shared Genetic Determinants of Schizophrenia and Autism Spectrum Disorder Implicate Opposite Risk Patterns: A Genome-Wide Analysis of Common Variants.,"The synaptic pruning hypothesis posits that schizophrenia (SCZ) and autism spectrum disorder (ASD) may represent opposite ends of neurodevelopmental disorders: individuals with ASD exhibit an overabundance of synapses and connections while SCZ was characterized by excessive pruning of synapses and a reduction. Given the strong genetic predisposition of both disorders, we propose a shared genetic component, with certain loci having differential regulatory impacts. Genome-Wide single nucleotide polymorphism (SNP) data of European descent from SCZ (N cases = 53 386, N controls = 77 258) and ASD (N cases = 18 381, N controls = 27 969) were analyzed. We used genetic correlation, bivariate causal mixture model, conditional false discovery rate method, colocalization, Transcriptome-Wide Association Study (TWAS), and Phenome-Wide Association Study (PheWAS) to investigate the genetic overlap and gene expression pattern. We found a positive genetic correlation between SCZ and ASD (rg = .26, SE = 0.01, P = 7.87e-14), with 11 genomic loci jointly influencing both conditions (conjFDR <0.05). Functional analysis highlights a significant enrichment of shared genes during early to mid-fetal developmental stages. A notable genetic region on chromosome 17q21.31 (lead SNP rs2696609) showed strong evidence of colocalization (PP.H4.abf = 0.85). This SNP rs2696609 is linked to many imaging-derived brain phenotypes. TWAS indicated opposing gene expression patterns (primarily pseudogenes and long noncoding RNAs [lncRNAs]) for ASD and SCZ in the 17q21.31 region and some genes (LRRC37A4P, LINC02210, and DND1P1) exhibit considerable variation in the cerebellum across the lifespan. Our findings support a shared genetic basis for SCZ and ASD. A common genetic variant, rs2696609, located in the Chr17q21.31 locus, may exert differential risk regulation on SCZ and ASD by altering brain structure. Future studies should focus on the role of pseudogenes, lncRNAs, and cerebellum in synaptic pruning and neurodevelopmental disorders.",2024,2024-11-08,Journal Article,eng,https://pubmed.ncbi.nlm.nih.gov/38616054/,False,2,,True,True,True,True
doi:10.1097/aog.0000000000006265.01,doi:10.1097/aog.0000000000006265.01,google_scholar,google_scholar,cYVT7txIWCIJ,10.1097/aog.0000000000006265.01,,,JSOG Presenter: Multi-omics Analysis of Stem Cells Established From Aged Individuals to Seek Aging Regulatory Factors [ID 3398],"… performed to identify aging regulatory factors. … aging, suggesting increased genomic 
instability. Furthermore, when ZGA genes are knocked down through small hairpin RNA mediation, …",2026,2026-01-01,,,https://journals.lww.com/greenjournal/abstract/10.1097/aog.0000000000006265.01~jsog-presenter-multi-omics-analysis-of-stem-cells,False,0,,True,True,True,True
doi:10.1097/hep.0000000000001304,doi:10.1097/hep.0000000000001304,semantic_scholar,europepmc;pubmed;scopus;semantic_scholar,654a75203abea21b466d9fa001705092e7bc56e6,10.1097/hep.0000000000001304,40073276,,"CAD manipulates tumor intrinsic DHO/UBE4B/NF-κB pathway and fuels macrophage cross-talk, promoting hepatocellular carcinoma metastasis.","BACKGROUND AND AIMS Portal vein tumor thrombosis (PVTT), an indicator of clinical metastasis, significantly shortens hepatocellular carcinoma (HCC) patients' lifespan, and no effective treatment has been established. We aimed to illustrate mechanisms underlying PVTT formation and tumor metastasis, and identified potential targets for clinical intervention. APPROACH AND RESULTS Multi-omics data of 159 HCC patients (including 37 cases with PVTT) was analyzed to identify contributors to PVTT formation and tumor metastasis. In vitro and in vivo experiments were performed to confirm the critical role of carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase (CAD) in HCC metastasis. Metabolomics and transcriptomics techniques, single-cell RNA sequencing, combined with experimental verification were complemented to illustrate mechanisms underlying CAD induced pro-metastatic efficacy. Analysis of proteogenomic data of HCC cohort identified CAD as the key contributor to PVTT formation and tumor metastasis in HCC. Further experiments confirmed that high CAD expression could significantly promote HCC metastasis, and vice versa. Mechanistically, CAD manipulated de novo pyrimidine anabolism, leading to dihydroorotic acid (DHO) accumulation which directly bound to ubiquitination factor E4B (UBE4B). UBE4B subsequently regulated JAK1 ubiquitination and activated the NF-κB pathway to promote epithelial-mesenchymal transition (EMT) of HCC cells. Additionally, CAD generated an immunosuppressive milieu conducive to HCC metastasis by recruiting and reprogramming macrophages into a ""pro-tumor"" phenotype. Consequently, the metastatic capability of HCC was remarkably enhanced. CONCLUSION Therapy targeting CAD may offer a promising approach to curb HCC metastasis by reducing tumor cells' metastatic potential and also shifting the tumor microenvironment towards a less pro-metastatic state.",2025,2025-03-12,JournalArticle,,https://www.semanticscholar.org/paper/654a75203abea21b466d9fa001705092e7bc56e6,False,3,,True,True,True,True
doi:10.1097/ju.0000000000002591.09,doi:10.1097/ju.0000000000002591.09,semantic_scholar,semantic_scholar,615879e12492529ed5dace3dad4d97465a9a7020,10.1097/ju.0000000000002591.09,,,MP37-09 PROSTATE BIOPSY TISSUE CORES OBTAINED FROM THE TRANSPERINEAL APPROACH HARBOR FEWER MICROBIAL SPECIES AND LOWER MICROBIAL RESEMBLANCE TO THE RECTAL FLORA RELATIVE TO THOSE OBTAINED TRANSRECTALLY,"appear to be increased after vasectomy, suggesting that it remains a safe procedure and does not promote semen microbiota dysbiosis. INTRODUCTION AND OBJECTIVE: To develop a diagnostic biomarker development strategy to investigate potential microbial bio-markers for prostate cancer. METHODS: We designed a prospective training cohort with a case-control design to create a microbiome-based biomarker. In the case group, we enrolled men that went to surgery. We collected urine before prostate biopsy, prostatectomy tissue, and urine after prostatectomy in the same patients to perform paired ﬁ ltering to identify the most important microbiota (42 samples, n [ 14). In the control group, we collected urine from normal men with very low risk of prostate cancer (PSA 1), any cancer, and showed no improvement in AUC performance when clinical factors were added. We cross-referenced our 24 taxa to a published 187 microbiome taxa obtained from The Cancer Genome Atlas (TCGA) noting 19 (19/24, 76%) matches. We also investigated the 24 taxa within our existing proteomic data derived from mass spectrometry based proteomic analysis a previous cohort of 87 men on active surveillance con ﬁ rming 8 of the 24 taxa. CONCLUSIONS: Using a unique cohort to ﬁ lter bacterial sig-natures for prostate cancer, we identi ﬁ ed eight bacterial taxa associated with cancer that performed well in a validation cohort. Bacteroidetes , to rectal ﬂ ora, and fewer bacterial species relative to tissue obtained from TR route. Our results suggest there is less introduction of pathogenic ﬂ ora into prostatic tissue via TP relative to TR approach. These ﬁ ndings likely account for the sub-stantially lower risk of sepsis in TP biopsy, and support widespread adoption of the TP approach, which minimizes sepsis risk and improves antibiotic stewardship. for STI. All patients underwent testicular ultrasound to con ﬁ rm the diagnosis. A compre-hensive analysis of the data was performed, including the effect of the patient's ethnicity, the time of the day that when the urine sample for PCR-test was taken, urine culture, the clinical and laboratory presentation (fever, leukocytosis, and CRP) and the STI pathogen detected. All patients were treated according to current guidelines for AE. RESULTS: The study included 97 patients with a mean age of 26 yrs. (range 17-35). A pathogen in urine PCR test was detected in 23.7% of the patients (23/97), and, Chlamydia was the most common (17/23,74%). Positive urine culture was positive uncommon (only 4/ 97,4%). Ethnicity had no signi ﬁ cant effect on the detection rate for STI (p-Value > 0.05). Most urine samples were taken at evening time in both groups (detected and non-detected in Urine-PCR Test ) with no statistic difference regarding timing of urine PCR sampling (p [ 0.837). Most patients were presented without fever or elevated in ﬂ ammatory lab. parameters. CONCLUSIONS: The detection rate of STI pathogens in urine-PCR among young patients with con ﬁ rmed AE was lower than ex-pected. Fever and increased in ﬂ ammatory in ﬂ ammatory lab. parame-ters are not common for epididymitis in young patients. Our ﬁ ndings raises two major questions: First e is the low detection rate in urine e PCR test a result of the timing of urine sampling and second e which other etiologies might cause AE? More wide prospective studies should be conducted in order to establish answers to these very signi ﬁ cant questions to clarify of etiology of AE.",2022,2022-01-01,,,https://www.semanticscholar.org/paper/615879e12492529ed5dace3dad4d97465a9a7020,False,0,,True,False,False,False
doi:10.1097/md.0000000000043388,doi:10.1097/md.0000000000043388,openalex,openalex,https://openalex.org/W4412725225,10.1097/md.0000000000043388,,,Unraveling the causal nexus between serum lactate levels and cancer risk: A Mendelian randomization study,"Lactate, traditionally regarded as a metabolic byproduct, has emerged as a potential signaling molecule involved in tumorigenesis. Although numerous observational studies have linked serum lactate levels to various tumors, establishing a direct causal relationship remains challenging. We conducted a 2-sample Mendelian randomization (MR) analysis using genetic instrumental variables to assess the causal effects of serum lactate levels on the risk of various cancer types. The primary analytical method used in this investigation was the random inverse-variance weighted (IVW) method, supported by auxiliary methods such as MR-Egger, weighted median, simple mode, and weighted mode, with the IVW method enabling the meta-analysis of their combined effects. To obtain exposure data, we extracted genome-wide association studies (GWAS) data on metabolite levels from the Canadian Longitudinal Study on Aging and the UK Biobank cohorts. Concurrently, GWAS data for 17 types of cancer were obtained from the IEU Open GWAS project and the GWAS Catalog project. Sensitivity analyses were performed using the Cochran Q test, MR-Egger intercept test, MR-PRESSO, and the leave-one-out method. Our MR analysis identified a causal relationship between serum lactate and endometrial cancer (odds ratio [OR]IVW = 1.1217, 95% confidence interval [CI] = 1.0264-1.2258, P = .0112), melanoma (ORIVW = 1.0015, 95% CI = 1.0006-1.0024, P = .0010), and prostate cancer (ORIVW = 0.9578, 95% CI = 0.9319-0.9844, P = .0020). Notably, elevated lactate levels were identified as a risk factor for endometrial cancer and melanoma, while having a protective effect against prostate cancer. However, this observed relationship was not replicated in other cancer types. Our study, using GWAS data, establishes a causal link between circulating lactate and the risk of endometrial cancer, melanoma, and prostate cancer. The identification of these associations suggests the potential utility of lactate as a biomarker for these cancers or as a target for cancer prevention strategies.",2025,2025-07-25,article,en,https://openalex.org/W4412725225,False,0,genomics_plus_other,True,True,True,True
doi:10.1098/rstb.2023.0054,doi:10.1098/rstb.2023.0054,pubmed,pubmed,38432318,10.1098/rstb.2023.0054,38432318,PMC10909509,"On epigenetic stochasticity, entropy and cancer risk.","Epigenetic changes are known to accrue in normal cells as a result of ageing and cumulative exposure to cancer risk factors. Increasing evidence points towards age-related epigenetic changes being acquired in a quasi-stochastic manner, and that they may play a causal role in cancer development. Here, I describe the quasi-stochastic nature of DNA methylation (DNAm) changes in ageing cells as well as in normal cells at risk of neoplastic transformation, discussing the implications of this stochasticity for developing cancer risk prediction strategies, and in particular, how it may require a conceptual paradigm shift in how we select cancer risk markers. I also describe the mounting evidence that a significant proportion of DNAm changes in ageing and cancer development are related to cell proliferation, reflecting tissue-turnover and the opportunity this offers for predicting cancer risk via the development of epigenetic mitotic-like clocks. Finally, I describe how age-associated DNAm changes may be causally implicated in cancer development via an irreversible suppression of tissue-specific transcription factors that increases epigenetic and transcriptomic entropy, promoting a more plastic yet aberrant cancer stem-cell state. This article is part of a discussion meeting issue 'Causes and consequences of stochastic processes in development and disease'.",2024,2024-03-04,Journal Article; Review,eng,https://pubmed.ncbi.nlm.nih.gov/38432318/,False,0,,True,True,True,True
doi:10.1101/2022.01.18.22269350,doi:10.1101/2022.01.18.22269350,semantic_scholar,semantic_scholar,6b1ac0733be1bcfdc231dfb49eb0cf2ee432faae,10.1101/2022.01.18.22269350,,,"Single-nuclei paired multiomic analysis of young, aged, and Parkinson's disease human midbrain reveals age-associated glial changes and their contribution to Parkinson's disease","Age is the primary risk factor for Parkinson's disease (PD), but how aging changes the expression and regulatory landscape of the brain remains unclear. Here, we present a single-nuclei multiomic study profiling shared gene expression and chromatin accessibility of young, aged and PD post-mortem midbrain samples. Combined multiomic analysis of midbrain nuclei along a pseudopathogenesis trajectory reveals all glial cell types are affected by age, but microglia and oligodendrocytes are further altered in PD. We present evidence for a novel age-associated oligodendrocyte subtype that appears during normal aging, characterized by elevated protein folding and chaperone-mediated autophagy pathways. Differential gene and protein-protein interaction analyses show that these functions are significantly compromised in PD. Peak-gene association from our paired data identifies differential cis-elements linked to regulation of differentially expressed genes between PD patients and neurologically healthy controls. Our study suggests a previously undescribed role for oligodendrocytes in aging and PD pathogenesis.",2022,2022-01-21,,,https://www.semanticscholar.org/paper/6b1ac0733be1bcfdc231dfb49eb0cf2ee432faae,False,0,,True,True,True,True
doi:10.1101/2022.07.11.22277435,doi:10.1101/2022.07.11.22277435,europepmc,europepmc;semantic_scholar,PPR:PPR517221,10.1101/2022.07.11.22277435,,,Systems-level patterns in biological processes are changed under prolongevity interventions and across biological age,"Aging manifests as progressive deterioration in cellular and systemic homeostasis, requiring systems-level perspectives to understand the gradual molecular dysregulation of underlying biological processes. Here, we report systems-level changes in the molecular regulation of biological processes under multiple lifespan-extending interventions in mice and across age in humans. In mouse cohorts, Differential Rank Conservation (DIRAC) analyses of liver proteomics and transcriptomics show that mechanistically distinct prolongevity interventions tighten the regulation of aging-related biological modules, including fatty acid metabolism and inflammation processes. An integrated analysis of liver transcriptomics with mouse genome-scale metabolic model supports the shifts in fatty acid metabolism. Additionally, the difference in DIRAC patterns between proteins and transcripts suggests biological modules which may be tightly regulated via cap-independent translation. In a human cohort spanning the majority of the adult lifespan, DIRAC analyses of blood proteomics and metabolomics demonstrate that regulation of biological modules does not monotonically loosen with age; instead, the regulatory patterns shift according to both chronological and biological ages. Our findings highlight the power of systems-level approaches to identifying and characterizing the biological processes involved in aging and longevity.",2022,2022-07-12,Preprint,,https://europepmc.org/article/PPR/PPR517221,True,1,,True,True,True,True
doi:10.1101/2024.05.06.592653,doi:10.1101/2024.05.06.592653,europepmc,europepmc;google_scholar;semantic_scholar,PPR:PPR849477,10.1101/2024.05.06.592653,,,Functional and multi-omic aging rejuvenation with GLP-1R agonism,"Identifying readily implementable methods that can effectively counteract aging is urgently needed for tackling age-related degenerative disorders. Here, we conducted functional assessments and deep molecular phenotyping in the aging mouse to demonstrate that glucagon-like peptide-1 receptor agonist (GLP-1RA) treatment attenuates body-wide age-related changes. Apart from improvements in physical and cognitive performance, the age-counteracting effects are prominently evident at multiple omic levels. These span the transcriptomes and DNA methylomes of various tissues, organs and circulating white blood cells, as well as the plasma metabolome. Importantly, the beneficial effects are specific to aged mice, not young adults, and are achieved with a low dosage of GLP-1RA which has a negligible impact on food consumption and body weight. The molecular rejuvenation effects exhibit organ-specific characteristics, which are generally heavily dependent on hypothalamic GLP-1R. We benchmarked the GLP-1RA age-counteracting effects against those of mTOR inhibition, a well-established anti-aging intervention, observing a strong resemblance across the two strategies. Our findings have broad implications for understanding the mechanistic basis of the clinically observed pleiotropic effects of GLP-1RAs, the design of intervention trials for age-related diseases, and the development of anti-aging-based therapeutics.",2024,2024-05-08,Preprint,,https://europepmc.org/article/PPR/PPR849477,True,2,,True,True,True,True
doi:10.1101/2025.02.28.640792,doi:10.1101/2025.02.28.640792,europepmc,europepmc;semantic_scholar,PPR:PPR986771,10.1101/2025.02.28.640792,,,"Integrating genomic, transcriptomic and epigenetic data to identify phenotypically impactful driver pathways in glioblastoma","Glioblastoma multiforme (GBM), a highly aggressive brain tumor characterized by molecular hetero-geneity, necessitates integrative approaches to decipher driver pathways and therapeutic vulnerabilities. Here, we present gtePIDP , a computational framework that systematically integrates multi-omics data (genomic, transcriptomic, epigenetic) to identify Phenotypically Impactful Driver Pathways through dual evaluation of mutation patterns (coverage/exclusivity) and downstream regulatory cascades. Lever-aging mutation profiles and expression data from The Cancer Genome Atlas (TCGA), combined with transcription factor (TF) and miRNA regulatory networks, we constructed a systems biology model to map somatic alterations to phenotypic outcomes. By iteratively pruning candidate driver genes and quantifying resultant perturbations in gene expression and regulatory activities, gtePIDP prioritizes gene sets that maximize mutational significance and phenotypic impact. Our analysis uncov-ered pivotal GBM driver pathways involving TP53, CDKN2A, MDM2 , and RB1 , which disrupt key cancer-associated regulators (e.g., oncogenic: NFATC2, MIR-370 ; tumor-suppressive: MIR-506, MIR-9, FOXJ2 ), driving dysregulation of angiogenesis, apoptosis, and proliferation. Notably, we identified ther-apeutic axes such as TP53/MIR-185/VEGFA and MDM2/SMAD4/VEGFA , suggesting anti-angiogenic targeting strategies. Furthermore, a PI3K-Akt signaling regulatory module revealed actionable targets ( CDKN2A/CREBBP/OSMR and TP53/MIR-9/FGF12 ) for intervention. By bridging mutational landscapes with transcriptional/epigenetic dysregulation, gtePIDP advances mechanistic driver pathway discovery and prioritizes targets with clinical relevance. This study highlights the power of multi-omics integration to unravel GBM pathogenesis and accelerate precision oncology strategies.",2025,2025-03-06,Preprint,,https://europepmc.org/article/PPR/PPR986771,True,1,,True,True,True,True
